global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54
748.4040683102771	n/a	n/a	560108.6494633739	1052.008310313031	n/a	n/a	1106721.4849676786	727.5791928193843	n/a	n/a	529371.4818237068	837.5706639783896	373.1408119469024	n/a	n/a	n/a	n/a	-0.100038475	-0.0642809927	0.0868618695	0.0482467261	0.216894021	0.0697978466	-0.0041601764	-0.1836655482	0.0992524927	-0.0556020494	0.1834141545	-0.1288108961	-0.0764924658	0.0051209488	-0.140839699	0.0754631105	-0.0882599378	0.0614139811	-0.0783432978	0.1183690871	0.0253375008	-0.0097386715	0.1041682774	-0.0214110544	0.0029618317	-0.0039011024	0.0541596951	-0.0999130908	0.0161717876	-0.0442285204	-0.0475609855	0.0160473255	0.01578031	-0.0939649876	-0.0960212549	-0.1192152269	0.0076472365	0.0637714748	-0.159503166	0.0191059524	-0.0918738015	0.0659616624	-0.1025185346	0.0725891764	-0.1263557435	0.0587246696	-0.0025430334	0.0045048382	-0.0653704011	0.0960849123	-0.006956148	0.0354751143	0.0995007106	0.0994916854	0.099476644	0.0994555873	0.0994285166	-0.0029302	n/a	n/a	8.58607204e-06	0.16807	n/a	n/a	0.0282475248999999	0.0656926	n/a	0.00431551769476	n/a	0.0338658	n/a	n/a	0.00114689240964	0.00384883	n/a	1.48134923689e-05	n/a	0.00945534	n/a	n/a	8.940345451559999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.5902194773797	-6.813848832897406	46.42853591757734	549956.0536245082	1040.59893377213	-11.409376540900894	130.17387305205963	1082846.140967694	727.8877493068732	0.308556487488886	0.095207105971479	529820.5755910254	834.3513055562288	348.15924082539	1.426848	41.017834	0.511333961	0.327749	-0.1079182271	-0.0835125013	0.1137528868	0.0244402333	0.1547477614	0.1370425282	0.045031494	-0.0927675476	0.0478468682	0.0453667682	0.0324133238	-0.1608250543	-0.0296453213	-0.0061806649	0.0115168946	0.034793318	-0.0620247594	-0.0150776272	-0.115019424	-0.0611909132	0.1521706273	-0.0766211919	0.0572471966	-0.0389984328	0.0318456684	0.0331844473	-0.0144572475	0.0100404776	-0.0121181165	-0.0651054222	0.0961043216	0.0715869479	-0.0624721903	0.1074220636	-0.1073893496	-0.1598508317	-0.0162350243	0.0061794963	0.0014719103	0.0054689784	-0.1241458952	0.0544019282	-0.1039992897	0.0530736339	-0.0054760703	0.1210204804	-0.1573363603	0.0622612797	0.0568931271	0.0119482728	0.0760142523	0.0279479743	0.099476644	0.0993954336	0.099260132	0.099070813	0.0988275794	0.000812861	0.003743061	1.4010505649721e-05	6.60743005321e-07	0.225924	0.057854	0.003347085316	0.051041653776	0.3725	0.3068074	0.13875625	0.09413078069476	0.0316335	-0.0022322999999999	4.983163289999998e-06	0.00100067832225	0.00447512	0.0006262899999999	2.00266990144e-05	3.922391640999998e-07	0.00945534	0.0	0.0	8.940345451559999e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.9603725414065	2.3701530640267947	5.617625546915603	553477.0359119484	1034.6641229619793	-5.934810810150793	35.22197935228272	1070529.847344682	729.195008748242	1.307259441368842	1.708927247047977	531725.3607833487	839.030174984746	337.2761068053659	1.963872	56.45575	1.001585221	0.713964	-0.1144698369	-0.0786797815	0.082041693	0.0401643991	0.1801926372	0.1478912784	0.0465466099	-0.0994211004	-0.0714421252	0.0387834393	-0.1452458936	-0.1732203793	-0.0042419958	0.0562098402	-0.0485906874	0.0484525711	0.0324206978	-0.0274310149	-0.1003207425	0.1381018317	-0.0614127553	-0.0551412091	-0.0545794639	0.0536130247	-0.1173207248	-0.005831216	0.0823294427	0.0429538786	-0.0570069211	-0.0472907812	-0.0707275549	-0.1662356099	0.0691934534	0.0668301064	0.0025825276	-0.1964741833	-0.0630669334	-0.0849743728	-0.1506632332	-0.1247771724	-0.1349074287	0.0511511192	0.0440924739	-0.0457816735	-0.0429076051	0.0550917971	0.0991771652	0.1433463646	0.1688188585	0.1308429339	-0.0648831639	0.0823052864	0.0994285166	0.0992030231	0.0988275794	0.0983027529	0.0976293369	-0.00414236	-0.004955221	2.4554215158841003e-05	1.7159146369600003e-05	0.226026	0.0001019999999999	1.0403999999998162e-08	0.051087752676	0.262992	-0.109508	0.069164792064	0.0119920020639999	0.0447397	0.0131061999999999	0.0001717724784399	0.00200164075609	0.00464176	0.00016664	2.15459358976e-05	2.776888960000001e-08	0.0139229	0.00446756	1.9959092353600004e-05	0.00019384714441	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.8767907233334	-1.0835818180730712	1.1741495564585422	551865.9261953994	1015.1924156148604	-19.47170734711892	379.147387011845	1030615.6407219352	729.4211855936795	0.2261768454375214	0.0511559654120684	532055.2659928891	832.6159445512601	326.8599032688836	1.640316	47.154434	0.60970816	0.293889	-0.1152034582	-0.064991872	0.0817709399	0.0660786571	-0.0232180871	0.1544547487	0.0171934096	-0.1689968802	0.057676468	-0.0693095846	-0.1041408586	-0.1966379811	-0.0272077761	0.0309243289	-0.0718220593	0.0393340023	0.010790429	0.0083547666	0.0455974002	-0.0459902595	0.0282059925	0.0448050428	0.0021703668	-0.059982661	-0.0215925788	-0.0749959162	0.0187128693	0.0100568767	-0.0549405473	-0.0365484156	0.0988362882	-0.0453341426	0.0174425753	-0.0962480841	0.1248624005	-0.1690261369	0.0748719116	0.1477455194	-0.0688988513	-0.0858658232	-0.0615746042	-0.0266368595	0.0137835049	0.0635856641	0.0183561822	-0.1025282185	0.0176310615	0.0525040696	-0.0291812077	-0.0119138959	-0.0288750148	-0.0270940913	0.0993563402	0.0989146402	0.0981799275	0.0971543786	0.0958410313	0.0328843	0.0370266599999999	0.0013709735507555	0.0010813771864899	0.334761	0.1087349999999999	0.0118233002249999	0.1120649271209999	0.133783	-0.129209	0.017897891089	0.016694965681	0.0485472	0.0038074999999999	1.4497056249999987e-05	0.00235683062784	0.00235871	-0.00228305	5.5635128641e-06	5.2123173025e-06	0.0133187	-0.0006042	3.650576400000011e-07	0.0001773877696899	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.2291009661029	3.3523102427694766	11.237983963777149	556857.8711286782	1023.6723074810184	8.479891866158027	71.90856606173307	1047904.9931035128	731.2789333076216	1.8577477139421037	3.4512265686571117	534768.8782995329	830.212573097597	366.2460334349669	2.187586	62.886898	1.1721585799999998	0.776873	-0.104296983	-0.0717360501	0.1055825121	0.0709731864	-0.0159793283	0.1545494664	0.0378525239	-0.1457687041	0.0399287863	-0.170809397	0.0456532308	-0.1603673085	-0.0186523567	0.0091132124	-0.0721473028	-0.1243018535	0.0883370021	-0.0246174626	0.041762438	0.1682406085	-0.0268298077	0.1552808185	-0.0102199466	-0.0057714989	-0.0214935408	-0.052515093	-0.0511578186	-0.0409732247	0.080568999	0.1212352703	-0.0150619178	0.0090337972	0.0967316551	0.0664272149	0.0422663187	-0.1398513193	0.1048193702	0.0973375985	0.0010908563	-0.0712400187	-0.0641139009	-0.1121872762	-0.0914716155	-0.0534715618	0.1483572675	-0.0453269262	0.0710294437	-0.2374565427	-0.0982846029	0.0834807339	-0.0163506348	-0.0802283005	0.099260132	0.0985305637	0.097318586	0.0956301328	0.0934734709	-0.00516538	-0.0380496799999999	0.0014477781481023	2.66811505444e-05	0.239874	-0.0948869999999999	0.0090035427689999	0.057539535876	-0.0310819	-0.1648649	0.0009660845076099	0.02718043525201	0.0345113	-0.0140358999999999	0.0001970064888099	0.00119102982769	0.00269635	0.00033764	7.270303322500001e-06	1.1400076960000013e-07	0.0102051	-0.0031135999999999	9.694504959999996e-06	0.00010414406601	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.590518702068	-2.6385822640348806	6.962116364079437	552926.8595036106	1026.7068319601728	3.03452447915447	9.208338814587709	1054126.9187936946	730.4212237119365	-0.8577095956851508	0.7356657505303849	533515.1640488427	834.936183128629	368.4335440237875	1.604485	46.124393	0.39961778	0.225492	-0.1070903513	-0.0921501182	0.1036240465	0.0455034636	-0.0122082416	0.1055730508	-0.074263579	-0.0569885522	0.1119126177	0.1216146485	0.0102136545	-0.1444916194	-0.0267649622	-0.0279785645	-0.0470920769	-0.0574667654	0.135901954	-0.0202628257	-0.082263769	-0.0795620805	0.049641998	0.0491694141	0.2113713578	0.1036155409	-0.0712066806	-0.0801930377	-0.0244256886	-0.0366596231	0.0182261868	9.92309e-05	0.052882737	0.1135016638	0.1136272675	-0.0715599274	-0.0023963513	-0.1155759034	0.04133257	0.0857427111	-0.053573155	0.0292313787	-0.0044023414	-0.0646732183	0.0166069306	0.0812502307	0.1350181412	0.0519249208	-0.0064401037	-0.0639022208	-0.1391246952	-0.0134277185	0.0702105847	-0.1311533698	0.0991399155	0.0980511653	0.0962454296	0.0937359127	0.090540965	0.066391	0.07155638	0.0051203155187044	0.004407764881	0.258554	0.01868	0.0003489424	0.066850170916	0.163514	0.1945959	0.0267368281959999	0.0378675642968099	0.0347673	0.0002559999999999	6.553599999999964e-08	0.00120876514929	0.00189194	-0.00080441	3.5794369636e-06	6.470754481000003e-07	0.0114404	0.0012353	1.52596609e-06	0.00013088275216	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
744.2017380553538	0.6112193532857191	0.3735890978310127	553836.2269246094	1016.3205109465738	-10.386321013599058	107.87566419752936	1032907.3809707048	732.2510664904024	1.8298427784659448	3.3483245939039703	536191.6243763318	834.7764924308021	368.17824613280607	1.19391	34.321537	0.3518366999999999	0.170128	-0.1001977927	-0.0936522193	0.0998272115	0.0454882105	-0.0753497128	0.1308653607	-0.0166362618	-0.0486476057	0.1050890471	-0.0642538736	-0.0129007826	-0.1534821902	0.0143584158	-0.0706295401	-0.1465112501	0.0015924768	0.0176315155	-0.0371031312	0.0465466061	0.0981207676	-0.0381281611	0.0107030099	-0.0608480941	0.072897518	0.0349487647	0.0496563281	0.0687762744	0.0899311632	0.0511982337	-0.0650225128	-0.0478663418	0.0521980859	-0.1964418288	0.0538624334	-0.0430156663	-0.1370817421	0.0576441573	0.1514429071	-0.0095699658	0.0251630605	0.041168273	-0.0541206499	-0.0583174554	-0.053014625	0.055758392	-0.0131052958	0.0717579164	-0.0293898326	0.0128552224	-0.0408516757	-0.0421363194	-0.0686128862	0.0989957197	0.0974769086	0.094962794	0.0914790465	0.0870612375	0.0529018	-0.0134892	0.00018195851664	0.00279860044324	0.406686	0.1481319999999999	0.0219430894239999	0.165393502596	0.221631	0.058117	0.049120300161	0.003377585689	0.033813	-0.0009542999999999	9.106884899999966e-07	0.001143318969	0.00125697	-0.0006349699999999	1.5799735809e-06	4.0318690089999996e-07	0.0103877	-0.0010527	1.1081772900000002e-06	0.0001079043112899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.13417078053	0.932432725176227	0.8694307869795652	555224.932464788	1039.0662681690085	22.74575722243469	517.3694716219399	1079658.70964667	731.1587685137056	-1.092297976696841	1.1931148698960128	534593.1447744785	841.8498909979584	376.8148020985798	1.091467	31.376595	0.3827466400000001	0.177173	-0.0972654197	-0.0977791187	0.0814036571	0.0138305637	0.0703073057	0.070099572	-0.0920680797	0.0325055138	0.1283904392	0.1061671702	0.036415696	-0.1446915522	-0.0086748877	-0.0229301856	-0.071098771	-0.0718508353	0.0334536052	-0.1112516228	-0.0034781813	-0.0248891215	-0.102151473	0.0173161849	-0.070787403	-0.072624437	0.0464862041	-0.0061923705	0.0662419814	-0.085198309	-0.0436707808	0.0151990494	-0.1227853122	0.0162731108	-0.1269211512	0.0339294265	-0.0429862071	-0.1304277273	-0.0317621065	0.0251290501	-0.103104949	0.0614264702	0.0974748929	0.0270104906	-0.0319950936	0.0547546019	0.1524528483	0.0847408992	0.0073850664	-0.1092583098	0.0255904031	-0.0215175559	0.0651638855	-0.0927830662	0.0988275794	0.0968083494	0.0934734709	0.0888682656	0.0830553195	0.00866766	-0.04423414	0.0019566591415396	7.512832987560001e-05	0.33076	-0.075926	0.0057647574759999	0.1094021776	0.138659	-0.0829719999999999	0.019226318281	0.0068843527839999	0.0318962	-0.0019168	3.674122240000012e-06	0.00101736757444	0.001965	0.00070803	3.8612250000000005e-06	5.013064809000002e-07	0.00942024	-0.0009674599999999	9.359788515999996e-07	8.874092165759999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
745.9695985284184	0.8354277478883887	0.6979395219418651	556470.6419286497	1032.6020517957515	-6.464216373256932	41.786093320282994	1066266.997372796	733.0166497440854	1.8578812303798031	3.451722666197571	537313.4088020432	839.3418476955069	367.2953641692022	1.434521	41.238403	0.6171518399999999	0.29657	-0.0988755696	-0.1006756771	0.0970512098	0.0304058889	0.0129260103	0.0957606295	-0.0801289023	-0.0050680301	0.1628837169	-0.0791117448	-0.0054833076	-0.1117713515	0.0459742701	-0.1142608916	-0.1941342047	-0.0211429301	0.1089013809	-0.0889243903	0.0552453526	-0.0719393743	-0.0251631846	0.0110513903	0.0228920767	-0.0342886377	-0.0136393193	-0.0286962483	-0.0780255829	0.1347532639	0.0422562854	-0.000668911	0.0038187994	-0.0685836047	0.1005008845	-0.0369311389	0.0033439417	-0.1039299418	0.0148274706	0.1414992983	-0.0286269434	0.1103379401	0.1048133168	0.0185518113	-0.0801755012	-0.0866809246	0.1514511102	-0.0144120335	0.0473967236	0.0400125139	-0.0806854412	-0.0102880271	-0.0848352869	0.0288613794	0.0986355353	0.0960461344	0.0917807018	0.0859136707	0.0785474224	0.108543	0.09987534	0.0099750835401156	0.011781582849	0.489762	0.1590019999999999	0.0252816360039999	0.2398668166439999	0.305356	0.166697	0.093242286736	0.027787889809	0.0322562	0.0003599999999999	1.2959999999999944e-07	0.0010404624384399	0.00248959	0.0005245899999999	6.1980583681e-06	2.751946680999997e-07	0.0123672	0.00294696	8.684573241600001e-06	0.00015294763584	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.2514343544326	8.28183582601423	68.5888046490528	568895.226225719	1055.5243600204185	22.92230822466695	525.432214346634	1114131.674596514	736.3995557256974	3.382905981611998	11.444052880426236	542284.3056730045	850.5987193238095	629.4720426802946	3.142222	90.329971	3.821107	1.98838	0.3308364974	-0.0136237999	0.0706223635	0.0030867302	0.2206420136	-0.3171056255	-0.0970496379	0.0435610558	-0.0767244774	-0.1707751231	-0.3367981239	0.188888284	0.1759398995	0.1472611078	-0.0410219524	0.1477011811	-0.0627676718	0.1606407632	0.1782146058	0.125246191	-0.1411046807	-0.2105043813	0.1557105907	-0.1317555693	0.0948939726	0.1838395482	0.1042384035	-0.014788317	-0.0134196683	-0.007308115	0.0106294867	0.091545463	0.0189298213	-0.023666814	-0.0008232782	0.1369530646	-0.307291924	-0.0536189908	-0.2022296221	-0.0206182539	0.0034637315	0.096740285	-0.0184612232	-0.233491329	-0.2847318528	-0.201898718	-0.1097218418	-0.1201659486	0.1515799554	-0.2072642096	0.1054256119	0.0388018275	0.098419634	0.0951910009	0.0898881711	0.0826266925	0.0735647915	-0.439356	-0.547899	0.300193314201	0.193033694736	0.0390975	-0.4506644999999999	0.2030984915602499	0.00152861450625	-0.10897	-0.414326	0.0118744609	0.171666034276	0.00133497	-0.0309212299999999	0.0009561224647128	1.7821449009e-06	0.00623904	0.00374945	3.89256201216e-05	1.4058375302500005e-05	-0.00112647	-0.01349367	0.0001820791300689	1.2689346609000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
