global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
579.3924927686761	n/a	335695.6606767004	n/a	859.2605768325931	n/a	n/a	738328.7388986805	576.7985217681181	n/a	n/a	332696.5347138862	616.1718915621581	229.43227160167228	n/a	n/a	n/a	n/a	-0.2572518416	-0.0115736776	-0.3737143927	0.256317208	-0.0265684674	0.0824269416	-0.0438479485	0.1476778953	0.1017106399	-0.2170969431	0.327297898	-0.0004409974	0.0360483974	-0.0927745028	0.1486175473	-0.0035309657	0.1861900574	-0.2345994382	0.0152508043	-0.289899009	0.0765320638	-0.1936256345	0.0503802387	-0.0614786472	0.0125138413	-0.1561292471	0.2130066731	-0.0381708757	0.1027079384	-0.0973974062	0.3688813807	-0.0876640701	0.0346398112	-0.0229812816	0.034054145	-0.0380022354	0.0044537816	-0.0788385532	0.0599726371	-0.076264794	0.1330878921	-0.1433449626	0.1328438255	-0.35238164	0.2502128522	-0.0343670385	0.0337105367	-0.2483556084	0.2276840763	-0.213601653	0.4255553533	-0.219977342	0.0483652631	-0.0861176127	0.1001496889	-0.1722989084	0.0918374577	-0.1744823331	0.1328005922	-0.0976698768	0.0214398461	-0.0002212532	0.1055579199	-0.1202652842	0.0960005569	0.0959930115	0.0959804361	0.0959628315	0.0959401986	-0.166293	n/a	n/a	0.027653361849	-0.630294	n/a	0.397270526436	n/a	1.77278	n/a	n/a	3.1427489284	-0.0282741	n/a	0.00079942473081	n/a	0.00535672	n/a	2.86944491584e-05	n/a	0.00164557	n/a	n/a	2.7079006249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
577.8599495446733	-1.5325432240027794	333922.12128777243	2.348688733436833	806.8597578546494	-52.400818977943686	2745.845829559223	651022.6688452634	575.0465870706863	-1.7519346974318069	3.069275184065477	330678.5773016444	608.898751388512	264.1713630403887	2.54845	79.934875	1.9500019	1.08233	-0.2204898436	-0.0159828877	0.1417891541	0.2308693869	-0.0358627613	0.127881022	0.1213468887	0.1833148322	0.0210965858	-0.0720867422	0.2877549702	-0.2338069035	0.0453327323	-0.156830077	0.1446356373	-0.0299056251	0.2012584446	-0.0519920999	-0.1750950832	-0.0925890066	0.147613715	0.08581858	-0.0479261582	-0.0886708109	0.2348491138	0.0991254527	-0.0587394913	-0.0953292261	0.2729446995	0.0885510689	-0.1856374048	-0.0322581175	-0.0509404334	-0.006404566	0.0049445575	0.046766872	-0.0022677359	0.0479014072	-0.0283627283	0.1330768401	0.0018742402	0.0066268739	0.2544203146	-0.0524630049	0.2300137124	-0.0946039509	-0.0369971442	-0.2397030243	0.0922775304	0.029491354	-0.1239541351	-0.0115685461	-0.2317754986	-0.1019769862	0.2300817938	0.0332563084	-0.1305702351	0.0611345116	-0.1987587892	0.0461923938	0.096439383	0.1348019273	0.0781633218	0.2964641822	0.0959804361	0.0959125386	0.0957994116	0.0956411086	0.0954377042	-0.0405851	0.1257078999999999	0.0158024761224099	0.00164715034201	-0.19993	0.430364	0.0399720049	0.185213172496	0.950218	-0.822562	0.676608243844	0.902914247524	-0.0184181	0.009856	0.00033922640761	9.7140736e-05	0.00394311	-0.00141361	1.5548116472099998e-05	1.9982932321000003e-06	0.00180332	0.0001577499999999	2.4885062499999973e-08	3.2519630224e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
571.8134497928909	-6.046499751782449	326970.62136404694	36.56015924830521	805.7682828104031	-1.0914750442462946	1.1913177722124508	649262.5255832258	575.132294539113	0.0857074684266763	0.0073457701441097	330777.15622182505	610.6403074170668	221.73311488289195	1.981426	62.149567	2.0713154200000004	1.128	-0.244990295	-0.0095808074	0.1725513357	0.1286876287	0.0479763587	-0.0839560911	-0.0158263562	0.0687759196	-0.0561857517	0.083461917	0.0429349766	-0.0355952359	-0.0105592984	0.0312886038	0.0053362858	-0.0167057471	-0.0630204713	-0.1422919733	-0.0007187518	0.0008555097	0.0014514844	0.100343076	0.1167355784	-0.0324703487	0.0121411627	-0.1576650261	-0.1138586324	-0.1748766347	0.0596283488	0.0414477065	0.0242374217	0.1036312601	-0.0892407733	-0.0533975637	0.056231847	0.1396964125	-0.0189911702	-0.0393157352	0.1672284022	-0.2306929114	-0.0388704561	-0.0653987058	0.0667328723	0.1008498614	-0.0384586165	-0.0073981886	-0.0209136022	0.0305348998	-0.0400988484	0.0624557181	0.0273397002	-0.0112679647	-0.1068057514	-0.1602416391	0.0790676734	0.0764401484	-0.0276160152	-0.1716548154	-0.0571901048	-0.0047130764	-0.1987566999	-0.092995567	0.1654693411	-0.0100517497	0.0959401986	0.0957516603	0.0954377042	0.0949987415	0.0944353471	0.125633	0.1662180999999999	0.0276284567676099	0.015783650689	-0.298282	-0.098352	0.088972151524	0.009673115904	0.214027	-0.736191	0.5419771884810001	0.045807556729	-0.00214882	0.01626928	4.617427392400001e-06	0.0002646894717184	5.68936e-05	-0.0038862163999999	3.23688172096e-09	1.5102677907628958e-05	0.00305891	0.00125559	1.5765062481000006e-06	9.3569303881e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583.079116222941	11.265666430050146	339981.255775326	126.9152401131588	805.5372917406677	-0.2309910697354098	0.0533568742975089	648890.3283848895	577.3019539806729	2.1696594415599293	4.707422092350145	333277.546069903	610.9617280904705	545.1785101629282	1.799125	56.431484	0.38844258	0.304404	0.0484449811	-0.0216515662	0.1601465522	-0.0097174334	0.0475723602	0.1246895448	0.0314197245	0.2031644554	0.0269393329	0.0042432472	-0.03803414	0.0162760338	-0.0514287647	0.0831584901	0.1250126585	0.0173217504	0.0786087218	-0.0304991726	-0.0745131512	-0.0285762637	-0.0840363254	0.0634090971	0.1321290453	0.0934686552	-0.0265205091	-0.2717205108	-0.209995085	-0.0341444639	0.0509917682	0.0780738103	-0.1280908667	0.1255722661	-0.1951171408	-0.0666887389	0.0637213786	0.1371162565	0.074991334	0.0998169239	-0.1157713504	-0.1707664274	0.0029726685	0.047287575	0.0170308736	0.014252444	-0.0218765109	0.0755299545	-0.1237249777	-0.0700054942	0.0445441497	0.1497530642	-0.0532749876	-0.0008505778	0.0061430654	-0.040293473	0.0467532289	0.1087254	-0.1175080475	-0.048805183	-0.181540701	0.0484333365	-0.354725681	-0.1378567971	0.1265011051	0.0609529534	0.0958798529	0.0955105114	0.0948959959	0.0940378836	0.0929383775	0.108853	-0.0167799999999999	0.0002815683999999	0.011848975609	-0.312003	-0.0137209999999999	0.0973458720089999	0.0001882658409999	-0.086894	-0.300921	0.0905534482409999	0.007550567236	-0.00275756	-0.00060874	7.6041371536e-06	3.705643876e-07	-0.000474778	-0.0005316715999999	2.2541414928400003e-07	2.826746902465599e-07	0.00305891	0.0	0.0	9.3569303881e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
577.5560146952192	-5.523101527721792	333570.9501106243	30.504650485522795	803.9624733138245	-1.5748184268431942	2.480053077524873	646355.658496882	573.9124983266573	-3.389455654015592	11.488409630538262	329375.55573554547	606.2417144398675	384.6020254913268	1.780079	55.83411	1.3702563	0.696675	-0.132466961	-0.0335377767	0.185695625	0.0147537854	-0.0775669902	-0.0473032271	-0.0267728544	0.2148896379	-0.1041229449	-0.0358155067	0.0253556436	0.1865812172	0.0436460276	0.0253221881	0.0611399757	-0.0225882358	-0.1460869948	-0.2511021707	-0.3142360479	0.11219087	0.0609264874	0.1141546368	-0.0065836348	0.0057696205	-0.1980493075	-0.0573145772	0.010309618	0.2226806345	-0.2463668382	-0.0247186008	0.1375371586	-0.0627565948	-0.0687952428	0.0084559144	-0.1076852751	0.0489455888	-0.0661609209	0.0582359372	-0.2035258741	-0.0051423204	-0.1191348752	0.0417462302	0.0035799801	0.1058189704	0.1230843253	0.129141587	-0.055792701	0.0960517032	0.0395236761	0.1028595655	0.0699513445	-0.3529912248	-0.1384349152	0.1085208077	-0.045216355	0.2124686044	0.0404151266	0.0976387947	0.0532984211	0.067157727	-0.1629816787	-0.1117311782	-0.1584673775	-0.0715923716	0.0957994116	0.0951892942	0.0941753084	0.0927617564	0.0909546357	0.264334	0.155481	0.024174341361	0.069872463556	-0.0910843	0.2209186999999999	0.00829634970649	0.0488050720096899	-0.219239	-0.132345	0.0175151990249999	0.048065739121	0.00708207	0.00983963	5.01557154849e-05	9.68183185369e-05	-0.0065956	-0.006120822	4.350193936e-05	3.7464461955684e-05	0.00178913	-0.00126978	1.6123412484000002e-06	3.200986156900001e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583.3364992512766	5.780484556057331	340281.4713587346	33.41400170281732	825.4792793911828	21.516806077358297	462.9729437706429	681416.0407041864	575.5092369842434	1.5967386575861156	2.5495743406299103	331210.88185418607	611.2398314614295	551.2885521139033	1.64713	51.664013	0.9887966	0.455156	0.0435884317	-0.0250874515	0.0214963521	0.0008430731	0.1272570731	0.1561170236	0.0070559609	0.1655274151	-0.0490464065	-0.1461033761	0.0109318888	0.0942347362	0.0035166205	0.05668679	-0.0405225538	-0.11249009	-0.0302758642	-0.0817068665	-0.1328376135	0.2284132162	0.1560162778	-0.2126936528	-0.0661510402	-0.0557326507	-0.0021337491	-0.033519561	0.0517632552	-0.132629606	-0.0524107847	0.1654740701	-0.0532420409	0.0353908552	-0.0320820933	0.0050006023	-0.0738251263	-0.156516402	0.0941565796	0.0167677554	-0.0557261934	0.0704136953	-0.0166320332	-0.0955504824	-0.0609325894	-0.0227627861	0.0697068813	0.0637146537	-0.1671364289	0.0543843046	0.0280742482	-0.0446533388	-0.0683225929	-0.1946789285	-0.0382127646	0.1297471424	-0.0548585224	0.1528665144	0.136772853	-0.0425989132	0.0561071862	0.0585756283	0.0390590109	0.0338699179	-0.0390271985	0.1461149378	0.0956988917	0.0947882778	0.0932770011	0.0911746382	0.0884945117	0.0774061	-0.1869279	0.03494203979841	0.00599170431721	0.0547004	0.1457847	0.00299213376016	0.02125317875409	-0.472438	-0.253199	0.064109733601	0.223197663844	0.00190922	-0.00517285	3.6451210084e-06	2.67583771225e-05	-0.00410615	0.00248945	1.6860467822500002e-05	6.197361302499999e-06	0.00218453	0.0003953999999999	1.5634115999999998e-07	4.7721713209e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582.7287105728127	-0.6077886784638622	339572.75012585294	0.369407077668848	828.1327802533946	2.6535008622117857	7.041066825758691	685803.9017302172	576.5417519475557	1.0325149633122237	1.0660871494636426	332400.3917387568	612.5609305702014	547.707478390635	1.074648	33.707493	0.2836548350000001	0.149766	0.0514639717	-0.0290605317	0.0100009127	-0.0183161897	-0.066708559	-0.0472487273	-0.0623197047	0.0874697186	-0.0321562071	-0.0501299718	-0.0494583813	0.0370706384	0.0021187054	0.0147746898	0.0353760357	0.0091049977	-0.1135690838	-0.0196164521	-0.0389144615	0.0148416965	0.0589249148	-0.0184411544	-0.2288314635	-0.0006207882	-0.0305098675	0.054625724	-0.0492540826	-0.1161138373	-0.1225181235	0.0777911627	-0.0842840077	0.0373603447	0.0235559109	-0.092210128	-0.0412939402	-0.0146746866	-0.0253436667	-0.0995189083	0.1281656319	0.0934151058	-0.0101242335	-0.0549072476	-0.0457360502	0.0176704772	0.0232001679	0.0027213827	-0.0109827391	0.1272694808	0.005528972	0.0743901255	-0.0015231524	-0.0637286927	0.0474169032	0.1189256752	0.0621784293	0.038150363	-0.0502143478	-0.0934120431	0.0425038088	0.0745731955	0.0792104021	-0.0153884328	-0.166046443	0.0611507748	0.0955783141	0.0943077986	0.0922027682	0.0892818499	0.0855708907	0.0625332	-0.0148729	0.00022120315441	0.0039104011022399	0.00227845	-0.05242195	5.1913344025e-06	0.0027480608418025	-0.377243	0.095195	0.009062088025	0.1423122810489999	6.76803e-05	-0.0018415397	4.58062300809e-09	3.3912684666760905e-06	-0.00382286	0.00028329	1.46142585796e-05	8.025322410000017e-08	0.00188606	-0.00029847	8.908434090000008e-08	3.5572223236e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583.154392578116	0.4256820053033152	340069.04558315146	0.1812051696390517	824.8466486766827	-3.286131576711909	10.7986607394631	680371.9938331548	577.3966523593974	0.8549004118417542	0.730854714167201	333386.8941558388	613.1301482260117	549.9736296047914	0.824337	25.85623	0.1267026849999999	0.0585612	0.0509467768	-0.0228637001	0.0063690383	-0.0629894705	-0.0371574056	0.0687196494	-0.0145627807	0.0012769055	-0.0014786291	-0.075808226	-0.0128347447	0.0723805867	-0.0148573138	0.004982285	0.1203176285	0.0885277285	-0.048428037	0.0612127434	0.0105982371	-0.0244433191	-0.0009733942	0.0158794821	-0.1314794943	0.0913077002	-0.0655353932	0.0792832183	0.0385939405	-0.0468732654	-0.0475766276	0.0916840475	-0.1906983711	-0.0074255506	0.0492247793	-0.0016069131	0.0305870148	0.0057380595	-0.0191605951	-0.0544083725	0.1914856136	-0.011310314	0.0087028138	-0.0220238775	-0.0547439246	0.0090926502	0.0549249107	0.0611958267	-0.0087925527	0.0240106126	0.0692778065	0.1149644322	0.0167045425	0.0766078366	0.0861396621	0.095524321	-0.0180838174	0.028382073	-0.0882419963	-0.0080646818	-0.0279425766	-0.0027260324	0.0337469653	0.0335577203	-0.2008791636	0.0019315349	0.0954377042	0.0937482592	0.0909546357	0.0870897373	0.0821990853	0.0427147	-0.0198184999999999	0.0003927729422499	0.00182454559609	-0.0141837	-0.01646215	0.00020117734569	0.0002710023826225	-0.355819	0.021424	0.0004589877759999	0.126607160761	0.000720991	0.0006533107	5.198280220810001e-07	4.268148707344901e-07	-0.00316225	0.0006606099999999	9.9998250625e-06	4.364055720999998e-07	0.0019521	6.604000000000007e-05	4.361281600000009e-09	3.81069441e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.069265617707	-2.0851269604090703	337641.4914455013	4.347754441024769	825.5829477970881	0.7362991204054197	0.5421363947097947	681587.2036933295	576.2224277216862	-1.174224637711177	1.3788034998079446	332032.2862094739	612.2466246261466	546.4469197831576	0.7647429999999998	23.986977	0.13163833	0.0566134	0.059066416	-0.0243745613	-0.0010310758	-0.0385746488	0.0458731805	0.0541007244	-0.0263478635	-0.0102108573	-0.0159515483	-0.0416245297	0.0086525111	0.0314560028	0.0070682531	0.0685645195	0.0777659061	-0.0237093088	0.0371330016	0.0814554894	-0.0097985674	0.0634547041	0.0148899635	0.0094689056	-0.1265463337	0.0152888402	-0.0969841637	0.130982217	-0.0262705788	-0.0329591036	-0.0888039948	0.0231782254	-0.0838126464	0.024795209	0.0340993269	0.0154926486	-0.0637217015	-0.0174672179	-0.0681918939	-0.1123342472	-0.0980879845	0.0801742471	0.0039245627	-0.0447610764	-0.0415034458	0.0197117101	0.009049207	0.0209893018	-0.0721597708	0.0110088001	0.0434081189	0.0378841816	-0.0414297974	0.0097721865	0.0357471159	0.0749851933	-0.0166405249	-0.0926912912	0.0065870957	-0.0010292933	0.0030495189	0.0651835549	0.0995352823	-0.0309363711	-0.27641252	0.0412840592	0.0952770913	0.0931101287	0.0895349577	0.0846056495	0.0783967557	0.0360812	-0.0066335	4.4003322250000005e-05	0.00130185299344	0.019549	0.0337327	0.000382163401	0.00113789504929	-0.331727	0.024092	0.000580424464	0.1100428025289999	9.40684e-05	-0.0006269226	8.84886387856e-09	3.9303194639076e-07	-0.00295921	0.00020304	8.7569238241e-06	4.12252416000001e-08	0.00143846	-0.00051364	2.638260496000001e-07	2.0691671716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.7340109556673	0.6647453379603121	338414.4595025684	0.4418863643399695	827.6491955008188	2.06624770373071	4.269379573172431	685003.1908131526	575.5050941138122	-0.7173336078740249	0.5145675049855654	331206.11335094785	612.3695993817713	560.2737745082578	0.896676	28.125217	0.10878022	0.0527708	0.0652505268	-0.0231582587	-0.0289954055	-0.061886549	-0.0917953152	-0.0564452438	-0.0601473189	0.0524412258	-0.0695176289	-0.0388770646	-0.0154369226	0.0430555143	-0.010449262	-0.0064115363	-0.0167608191	0.0052951721	-0.1111459306	-0.0375320814	0.0997059554	0.0166200197	0.0132515639	-0.0122571685	-0.1385300703	-0.0210353545	-0.0642011124	0.0965970378	-0.0144220134	-0.0849901848	-0.0235769693	-0.0264650549	-0.1214390145	-0.0049462013	0.0892189109	0.0493880425	0.0933550359	0.0433261642	-0.1015296668	-0.0772938503	-0.1067783239	0.0615873237	-0.027300442	-0.0740508023	-0.0452657793	0.0201686115	0.0253626643	0.0022118696	0.0304649097	0.1491123391	0.0086334235	0.0200329269	0.0560417609	0.0228928764	0.0376577131	0.0184993643	-0.0212843809	-0.0048365715	-0.0235366429	0.0093705581	0.062625956	0.0121022752	0.1103586205	-0.0087635685	-0.19469721	0.0663589106	0.0950965093	0.0923939421	0.0879464117	0.0818379147	0.0741838168	0.0212385	-0.0148427	0.00022030574329	0.00045107388225	0.0304941	0.0109451	0.00092989013481	0.0001197952140099	-0.291835	0.0398919999999999	0.0015913716639999	0.085167667225	-0.00025022	-0.0003442884	6.26100484e-08	1.1853450237456001e-07	-0.00347693	-0.00051772	1.20890422249e-05	2.680339984000002e-07	0.00143846	0.0	0.0	2.0691671716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
