global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
563.0378758729938	n/a	317011.6496675728	n/a	823.2553859473709	n/a	n/a	677749.4304913545	570.0280517686333	n/a	n/a	324931.9798031437	609.9076919669225	246.17171007686105	n/a	n/a	n/a	n/a	-0.0676492727	0.085265247	-0.2308489374	-0.170071485	0.0227699511	-0.0862606394	0.0227374317	-0.0247285718	0.0133929804	-0.0776354864	0.0120106756	-0.0100595008	-0.1154686162	0.1341110998	-0.0693020774	0.1434540688	-0.2106677984	0.0499882965	-0.1503669664	0.2525260765	-0.2732965387	0.1385430169	-0.1015837573	0.0421389665	-0.3970022873	0.2610040383	-0.2260164316	0.0848717579	-0.0740428521	0.0171486556	-0.0904512972	0.0247556405	-0.1348183106	-0.0191575407	-0.0856543972	0.1606416727	-0.0123564696	0.0340270667	0.1280419847	-0.0376435955	0.0574453963	-0.0495556367	0.1545765885	-0.0420071913	0.1657881062	-0.115743919	0.1822410644	-0.0471345595	0.0237375686	-0.1462467514	0.1592288089	-0.4413331875	0.0288196261	-0.231041977	-0.0814212701	0.3119580625	-0.1051012141	0.0960005569	0.0959930115	0.0959804361	0.0959628315	0.0959401986	-0.0213258	n/a	n/a	0.00045478974564	0.00203768	n/a	4.1521397824e-06	n/a	2.38448	n/a	n/a	5.6857448704	-0.00186018	n/a	3.4602696323999995e-06	n/a	-0.0102424	n/a	0.00010490675776	n/a	-0.0109776	n/a	n/a	0.00012050770176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
565.4422617589075	2.404385885913712	319724.9513830289	5.781071488381064	822.9219099142546	-0.3334760331163124	0.1112062646629919	677200.4698169245	568.9480381485664	-1.080013620066893	1.1664294195299951	323701.8701131026	611.8611153611852	260.4349372299384	3.822919	100.088951	4.357244655000001	2.2668	-0.0400231469	0.0970227296	-0.246034234	-0.1650921929	0.0140656401	-0.084156925	0.1292233875	0.1000825856	0.0692366162	-0.2235012244	0.0106253927	-0.2179423387	-0.4959002135	-0.1086105992	0.4774894192	-0.400533591	0.0443256773	0.1769290437	0.0760120657	-0.1232251534	0.0140064356	-0.1466487102	-0.0504494785	0.1901860876	-0.0658063224	0.025858952	-0.0069435859	0.0295884969	0.0384434759	-0.0048895289	0.0908018983	0.0469963778	-0.0624783512	-0.0156061908	0.0025127017	-0.0108638869	0.0298530038	-0.0045834728	0.3176147679	-0.1505130449	0.0968152796	-0.3136585906	-0.0918276957	0.3612774158	-0.6436680289	0.2292383272	-0.1294052863	-0.0596288016	-0.0327700361	-0.1476318087	0.0673375726	-0.0857679828	-0.089735381	0.0889790764	-0.0797898946	-0.0082921827	-0.106141825	0.0959804361	0.0959125386	0.0957994116	0.0956411086	0.0954377042	-0.686025	-0.6646992	0.44182502648064	0.470630300625	-0.244483	-0.24652068	0.059771937289	0.0607724456676624	1.50878	-0.8756999999999999	0.7668504899999998	2.2764170884	-0.00744153	-0.00558135	5.53763687409e-05	3.1151467822500005e-05	0.024528	0.0347704	0.000601622784	0.00120898071616	7.71455e-05	0.0110547455	0.0001222073980697	5.95142817025e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
568.1159365628841	2.67367480397661	322755.717376723	7.148536957419363	808.7563531202611	-14.16555679399346	200.66299928385428	654086.8387123845	571.3259436015105	2.377905452944105	5.654434343141311	326413.3338321564	607.7831924071988	329.7757660371574	3.886028	101.741234	2.0676747750000004	1.15992	0.0186712333	0.0807366118	0.02518195	-0.1285560378	0.034651445	-0.0504297125	0.2569837517	-0.0918382368	-0.1408452556	-0.0478782415	-0.042438817	0.0099300635	-0.0363459162	0.0060194141	0.0800646704	-0.1202796626	-0.0100092099	-0.0771367849	-0.0892794243	0.1131310137	0.1306109996	0.0420144986	-0.1156003798	-0.1732125294	0.0524063748	-0.1523749981	-0.0523716016	0.2063338191	0.0416656415	0.0788400579	-0.2297037462	0.070415782	0.3589585626	-0.0859040039	0.1348949672	-0.0017988434	-0.1363754911	-0.1291281898	0.0199177395	-0.1584314088	-0.0221761136	0.0597193526	0.0311123141	-0.0751788312	-0.0699218851	-0.000168188	-0.0180664083	-0.0769105799	-0.0717535101	-0.0328355948	0.0949144719	0.0674829359	0.0982923894	-0.0866421946	0.1431267036	-0.1661227868	0.4243075916	0.0959401986	0.0957516603	0.0954377042	0.0949987415	0.0944353471	-0.446541	0.2394839999999999	0.0573525862559999	0.199398864681	-0.295615	-0.051132	0.087388228225	0.002614481424	0.49271	-1.01607	1.0323982449	0.2427631441	-0.00510753	0.002334	2.60868627009e-05	5.447556000000001e-06	0.0163029	-0.0082251	0.0002657845484099	6.765227001000004e-05	-0.00458353	-0.0046606755	2.172189611630025e-05	2.10087472609e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566.758077233756	-1.3578593291281322	321214.71810970415	1.8437819577003012	788.8111573192662	-19.945195800994952	397.8108355400267	622223.0419113601	568.9076883467351	-2.4182552547754312	5.847958477248985	323655.95786002587	601.295185689024	377.6770735464492	2.14926	56.270401	1.0940716	0.551137	0.0364517789	0.0033341072	0.1105980832	0.1093798194	-0.0227554313	-0.04243166	-0.0158567118	-0.0554267088	-0.030627527	0.0502921566	-0.0305229105	0.017655444	0.0649210116	0.0197902347	-0.0206589566	-0.138177508	-0.0370685279	-0.0632696601	0.0690157855	-0.0805889999	-0.1314777414	-0.0010891109	-0.0282599983	-0.1713135223	-0.0143611588	-0.0779357001	0.0905960508	0.1053922251	-0.0931580672	-0.1721167881	0.1298368612	-0.0033243209	0.0991070243	-0.1235276502	-0.143163516	-0.2063854548	-0.0513399443	0.116881999	-0.0717280507	0.0203070512	-0.0315533363	0.0315001057	-0.070929745	0.0232840471	0.0132766225	-0.0452566626	-0.062690816	-0.0821036661	0.0678177127	-0.0452249088	-0.158676344	0.0563213396	0.0856909348	0.014268992	0.0714507963	-0.0615706719	-0.012459998	0.0958798529	0.0955105114	0.0948959959	0.0940378836	0.0929383775	-0.343399	0.103142	0.010638272164	0.117922873201	0.0285401	0.3241551	0.0008145373080099	0.10507652885601	0.178455	-0.3142549999999999	0.0987562050249999	0.031846187025	-0.0034339	0.0016736299999999	1.179166921e-05	2.801037376899999e-06	0.0110658	-0.0052370999999999	0.00012245192964	2.742721640999998e-05	-0.00472319	-0.00013966	1.9504915600000183e-08	2.2308523776100004e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566.9397804830705	0.1817032493145234	321420.7146941922	0.0330160708114558	790.7871032600684	1.9759459408022624	3.9043623609729368	625344.2426824501	568.2615288707948	-0.6461594759402942	0.4175220683474356	322921.1651945731	601.816933699027	439.00241319134045	1.606288	42.054703	0.5525194	0.273329	0.0690382183	-0.0848888302	0.2083090735	0.1257245244	-0.0409280511	0.047887715	-0.0283928253	0.0210359046	-0.0191206187	0.0588079085	-0.0858287341	0.0416036348	0.0552865939	-0.0650330908	-0.0441942362	0.0101440713	-0.0821658126	-0.0863504898	0.0691262599	-0.1257673787	-0.0624483482	0.0174182488	0.0314318044	-0.025689103	-0.032830906	0.0723396696	-0.0414041256	0.2147789724	0.0843691085	0.0858331178	0.1249620972	-0.0923190431	0.062244079	0.1782198872	-0.0696602004	-0.1919190441	-0.0223698544	-0.0493199874	-0.04122268	0.034844032	-0.0858327115	0.0592521205	-0.0727373386	0.0473497958	0.0842451252	0.0128566886	0.0281067531	-0.0830640205	0.0678190134	-0.0649753384	-0.0930267825	0.0584662988	0.0452269399	-0.0145282643	0.0057819951	-0.0134891095	-0.145192936	0.0957994116	0.0951892942	0.0941753084	0.0927617564	0.0909546357	-0.258282	0.085117	0.007244903689	0.066709591524	-0.0524221	-0.0809622	0.00274807656841	0.00655487782884	0.0504353	-0.1280197	0.01638904358809	0.00254371948609	-0.00272551	0.00070839	7.4284047601e-06	5.018163921000003e-07	0.00717129	-0.00389451	5.14274002641e-05	1.5167208140100005e-05	-0.0052887	-0.00056551	3.198015601e-07	2.797034769e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566.3640032234817	-0.57577725958879	320768.184147328	0.3315194526595769	796.1996316461041	5.41252838603566	29.29546352964179	633933.8534333918	570.3190472518272	2.057518381032424	4.233381888286284	325263.8156582319	603.9969725456383	420.1845636535458	1.292819	33.847675	0.1146457	0.0505294	0.0593053442	-0.0547954295	0.190611545	0.0701333013	-0.0021082066	0.0295143069	-0.0256803148	-0.0691271516	-0.0609903106	0.0246940237	-0.065813679	0.0517849487	0.0184123949	0.057377253	0.0100057836	-0.0301061772	0.0450196846	-0.0807500921	0.0775225629	-0.0004268976	-0.1419582808	0.0254088424	-0.045246969	0.054687974	-0.0408457378	0.0338708119	0.1554307721	0.0691592467	-0.0458921048	0.1016396509	0.0281813234	-0.0180617809	0.0531765228	-0.0450785711	0.0104908079	0.0172702798	-0.0386071336	-0.0347732808	-0.042415788	-0.0149666273	-0.0694208508	0.0624550018	-0.003580598	0.0158757648	0.0207823982	-0.0734991603	-0.0198695323	-0.0464347044	-0.0019948166	-0.0568330759	-0.1607561139	-0.0255152614	0.0778617122	0.0808481295	-0.0123684423	0.0935420467	-0.0754883313	0.0956988917	0.0947882778	0.0932770011	0.0911746382	0.0884945117	-0.228046	0.030236	0.000914215696	0.052004978116	-0.0619882	-0.0095661	0.00384253693924	9.151026921000002e-05	0.0765174	0.0260820999999999	0.0006802759404099	0.00585491250276	-0.00290467	-0.0001791599999999	8.437107808899998e-06	3.2098305599999946e-08	0.00742046	0.0002491699999999	5.506322661160001e-05	6.208568889999998e-08	-0.0047418	0.0005469	2.990996100000004e-07	2.248466724e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566.0065930420503	-0.357410181431419	320363.4633670692	0.1277420377908398	801.4517930723243	5.252161426220255	27.58519964707598	642324.9766188437	570.4548326407257	0.1357853888985118	0.0184376718383201	325418.7160831584	605.3071546117175	425.68198016174887	1.09308	28.618248	0.1015927999999999	0.0667116	0.0710807048	-0.0608051546	0.2119428722	0.033870285	0.0386650479	0.0600327591	-0.0130983306	0.0289414714	-0.0616983858	0.0227389407	-0.0690066881	0.0591135375	-0.0213988859	0.0019358819	-0.0065652483	0.0572017845	0.0243987434	-0.0470786559	0.0010523787	-0.0184358397	-0.1601622558	-0.075544699	-0.122257966	-0.1816745289	0.1133997943	0.0292136597	0.1586578814	0.0996786669	-0.2100715526	0.0148616793	0.1473490595	-0.1117224626	-0.0660820108	-0.0650929819	0.1126378492	0.0267439765	-0.0851743378	-0.0300515821	-0.0186112525	-0.0289579056	-0.0806883626	0.0524930567	0.0218950628	0.0534267507	0.047272432	-0.0045270443	0.0644589971	-0.0162201144	0.0120267363	-0.0511230646	-0.1307015657	0.0267462935	0.0028821991	0.0520985078	0.1058031994	0.0688293434	0.0514960575	0.0955783141	0.0943077986	0.0922027682	0.0892818499	0.0855708907	-0.227863	0.0001829999999999	3.3488999999995874e-08	0.051921546769	-0.119904	-0.0579157999999999	0.0143769692159999	0.0033542398896399	0.0866389	0.0101215	0.00010244476225	0.00750629899321	-0.00335491	-0.00045024	1.12554211081e-05	2.0271605760000018e-07	0.00762303	0.00020257	5.81105863809e-05	4.103460490000001e-08	-0.00472716	1.4639999999999792e-05	2.1432959999999387e-10	2.23460416656e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566.307935640133	0.3013425980826696	320704.677968989	0.0908073614192133	802.0008518903605	0.549058818036201	0.3014655856633101	643205.366432864	570.1378482413456	-0.3169843993800896	0.1004791094503561	325057.16599727166	605.3878372936767	413.6509285378072	1.07027	28.021057	0.2499351	0.145178	0.064868369	-0.0316155779	0.2050455694	0.0026836819	-0.02201912	0.0974824219	0.0281525494	0.0500297091	-0.0576469381	0.0115566827	-0.0925338169	0.0358291817	-0.0303121974	-0.0428642863	0.0427785811	0.060464339	-0.0170156431	-0.0825344771	0.0134995555	-0.0426898692	-0.0564448504	-0.0235112282	-0.003763291	-0.0450197	0.0607622855	-0.0172626081	0.1130971968	0.0605166127	-0.1048629126	0.0495794783	0.1554278692	-0.0295865257	-0.1105674476	0.0966012923	0.1210973099	0.0652115232	0.0205722449	0.045299685	-0.0075946154	-0.0371015057	-0.0899949318	0.0613463425	0.0072019559	0.0259299762	0.0229444905	0.0078051473	0.1120272402	-0.0323385341	-0.0241004278	-0.0508176952	-0.0565785287	0.0289528668	0.0002606352	0.0249987936	0.0555492025	0.016387453	-0.0223297449	0.0954377042	0.0937482592	0.0909546357	0.0870897373	0.0821990853	-0.223944	0.003919	1.5358561000000046e-05	0.050150915136	-0.234064	-0.11416	0.0547859560959999	0.0130325055999999	0.134106	0.0474671	0.00225312558241	0.017984419236	-0.00453568	-0.00118077	2.0572393062400003e-05	1.3942177929000003e-06	0.00773882	0.00011579	5.9889334992400005e-05	1.3407324100000038e-08	-0.00433594	0.00039122	1.5305308840000026e-07	1.88003756836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
568.7742793489341	2.466343708801105	323504.1808488993	6.082851289942791	806.7949859939874	4.794134103626902	22.98372180355852	650918.1494250384	570.9112730285069	0.7734247871612752	0.5981859013954638	325939.68167103035	604.1377430683676	382.3700447843733	1.144227	29.957346	0.4722748	0.268266	0.0557044323	0.0108738956	0.1863936046	0.0007039369	-0.0025623274	0.0939624846	-0.0533870684	-0.0728577779	-0.0854643561	0.059921912	-0.0440968866	0.0984002174	0.0136550247	0.0226623173	-0.0057810313	0.0044859017	0.0985738541	-0.0010261823	-0.023934094	0.0125664143	0.0434790591	0.0831220907	0.1119022356	-0.0949873357	-0.0499405331	-0.1470785764	-0.0611767618	0.0217726027	-0.023229361	0.1406283865	0.0607977067	-0.0779516926	-0.1233009069	0.0153661847	-0.0685135684	0.1429709808	0.0585191193	-0.2228912947	-0.0876054052	-0.0313065262	-0.0798647384	0.0762144212	0.0296544957	0.0219230735	-0.0223452038	-0.0435736494	-0.0554491955	-0.0055878904	-0.0549075265	0.0320143837	0.0469021458	0.0532564416	0.071286659	-0.0809457674	0.1090711086	0.0202750249	-0.0335958998	0.0952770913	0.0931101287	0.0895349577	0.0846056495	0.0783967557	-0.132797	0.091147	0.008307775609	0.017635043209	-0.239955	-0.005891	0.057578402025	3.470388100000009e-05	0.189643	0.055537	0.003084358369	0.035964467449	-0.004923	-0.00038732	2.4235929e-05	1.5001678240000002e-07	0.00629161	-0.00144721	3.958435639210001e-05	2.0944167841e-06	0.000223526	0.004559466	2.0788730205156e-05	4.9963872676e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
567.2079129592292	-1.5663663897048536	321724.8165235646	2.4535036667970176	807.16312975929	0.3681437653025341	0.1355298319311273	651512.3180428124	570.0937206692233	-0.8175523592835816	0.6683918601701505	325006.85034647846	604.6513145112726	347.726464727174	1.077819	28.218695	0.1668157	0.0847611999999999	0.0368142456	0.0525579578	0.1053973762	-0.0028458164	0.0359012922	0.0941530806	-0.0464986379	-0.011014591	-0.0513333176	0.0845141357	-0.0290158622	0.0468913642	0.0273889028	0.030634281	-0.01704372	0.0203698295	0.0789513026	-0.013907934	0.0257356675	-0.059923033	0.0094102129	-0.0141599411	0.0494357644	0.074064362	-0.0105501736	-0.0291713627	-0.0115652674	-0.2199082268	-0.0324153371	-0.1093659564	-0.0454942233	0.1345065612	0.0284961778	0.1645220057	0.0047839302	0.0880656059	0.0524835479	0.138647595	-0.0793387951	-0.0223077496	-0.0739167233	0.0326207888	0.0407448647	0.0192705516	0.0044790586	0.0079014371	-0.0428277911	0.0679797633	-0.0305449062	0.0156893977	-0.0051325207	0.0971038122	-0.0213926831	-0.0151314568	0.0084622487	0.02275336	-0.0463677578	0.0950965093	0.0923939421	0.0879464117	0.0818379147	0.0741838168	-0.145846	-0.013049	0.000170276401	0.021271055716	-0.23048	0.009475	0.0531210304	8.977562500000021e-05	0.205928	0.0162849999999999	0.0002652012249999	0.042406341184	-0.00373156	0.00119144	1.39245400336e-05	1.4195292736000006e-06	0.00672305	0.0004314399999999	4.5199401302500005e-05	1.8614047360000002e-07	-0.000713728	-0.000937254	8.78445060516e-07	5.09407657984e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
