onset	duration	trial_type	response_time	Offer	IsFairBlock
4.015520	3.515020	event_accept_computer	1.703260	10	1
4.015520	3.515020	event_computer	1.703260	10	1
4.015520	33.500000	block_computer_fair	n/a	n/a	n/a
8.299460	3.529420	event_accept_computer	1.839590	9	1
8.299460	3.529420	event_computer	1.839590	9	1
8.299460	0	event_RT	1.839590	9	1
12.596500	3.526970	event_accept_computer	1.596540	10	1
12.596500	3.526970	event_computer	1.596540	10	1
12.596500	0	event_RT	1.596540	10	1
16.891100	3.522940	event_accept_computer	2.088510	7	1
16.891100	3.522940	event_computer	2.088510	7	1
16.891100	0	event_RT	2.088510	7	1
21.181600	3.529830	event_accept_computer	1.117710	6	1
21.181600	3.529830	event_computer	1.117710	6	1
21.181600	0	event_RT	1.117710	6	1
25.479200	3.518640	event_accept_computer	1.490950	10	1
25.479200	3.518640	event_computer	1.490950	10	1
25.479200	0	event_RT	1.490950	10	1
29.765500	3.513550	event_accept_computer	1.407920	9	1
29.765500	3.513550	event_computer	1.407920	9	1
29.765500	0	event_RT	1.407920	9	1
34.046800	3.546660	missed_trial	n/a	2	1
45.604900	3.511330	event_accept_ingroup	2.215210	6	0
45.604900	3.511330	event_ingroup	2.215210	6	0
45.604900	33.500000	block_ingroup_unfair	n/a	n/a	n/a
49.885800	3.533070	missed_trial	n/a	2	0
54.187300	3.516280	event_reject_ingroup	1.172710	1	0
54.187300	3.516280	event_ingroup	1.172710	1	0
54.187300	0	event_RT	1.172710	1	0
58.471800	3.505620	event_accept_ingroup	1.708860	9	0
58.471800	3.505620	event_ingroup	1.708860	9	0
58.471800	0	event_RT	1.708860	9	0
62.745500	3.527680	event_reject_ingroup	1.338100	1	0
62.745500	3.527680	event_ingroup	1.338100	1	0
62.745500	0	event_RT	1.338100	1	0
67.029700	3.519990	event_accept_ingroup	1.507390	2	0
67.029700	3.519990	event_ingroup	1.507390	2	0
67.029700	0	event_RT	1.507390	2	0
71.318000	3.522910	event_reject_ingroup	1.824010	1	0
71.318000	3.522910	event_ingroup	1.824010	1	0
71.318000	0	event_RT	1.824010	1	0
75.609000	3.518410	event_reject_ingroup	2.486280	1	0
75.609000	3.518410	event_ingroup	2.486280	1	0
75.609000	0	event_RT	2.486280	1	0
89.140300	3.530740	missed_trial	n/a	2	1
89.140300	33.500000	block_computer_fair	n/a	n/a	n/a
93.440100	3.519800	event_accept_computer	1.269310	10	1
93.440100	3.519800	event_computer	1.269310	10	1
93.440100	0	event_RT	1.269310	10	1
97.727500	3.526520	event_accept_computer	1.685490	8	1
97.727500	3.526520	event_computer	1.685490	8	1
97.727500	0	event_RT	1.685490	8	1
102.022000	3.525290	event_accept_computer	1.227250	10	1
102.022000	3.525290	event_computer	1.227250	10	1
102.022000	0	event_RT	1.227250	10	1
106.315000	3.520220	missed_trial	n/a	7	1
110.603000	3.512680	event_accept_computer	1.669740	6	1
110.603000	3.512680	event_computer	1.669740	6	1
110.603000	0	event_RT	1.669740	6	1
114.883000	3.522700	event_accept_computer	1.025540	7	1
114.883000	3.522700	event_computer	1.025540	7	1
114.883000	0	event_RT	1.025540	7	1
119.174000	3.517140	event_accept_computer	1.907580	7	1
119.174000	3.517140	event_computer	1.907580	7	1
119.174000	0	event_RT	1.907580	7	1
130.710000	3.517120	event_accept_outgroup	2.580410	7	1
130.710000	3.517120	event_outgroup	2.580410	7	1
130.710000	33.500000	block_outgroup_fair	n/a	n/a	n/a
134.996000	3.523030	event_accept_outgroup	1.397740	7	1
134.996000	3.523030	event_outgroup	1.397740	7	1
134.996000	0	event_RT	1.397740	7	1
139.287000	3.515230	event_reject_outgroup	1.275850	1	1
139.287000	3.515230	event_outgroup	1.275850	1	1
139.287000	0	event_RT	1.275850	1	1
143.573000	3.519990	event_accept_outgroup	1.377220	8	1
143.573000	3.519990	event_outgroup	1.377220	8	1
143.573000	0	event_RT	1.377220	8	1
147.861000	3.513030	event_accept_outgroup	2.810490	7	1
147.861000	3.513030	event_outgroup	2.810490	7	1
147.861000	0	event_RT	2.810490	7	1
152.142000	3.525620	event_accept_outgroup	1.432270	10	1
152.142000	3.525620	event_outgroup	1.432270	10	1
152.142000	0	event_RT	1.432270	10	1
156.435000	3.528250	event_accept_outgroup	1.308620	7	1
156.435000	3.528250	event_outgroup	1.308620	7	1
156.435000	0	event_RT	1.308620	7	1
160.732000	3.504120	event_accept_outgroup	1.065660	6	1
160.732000	3.504120	event_outgroup	1.065660	6	1
160.732000	0	event_RT	1.065660	6	1
176.244000	3.507680	event_accept_computer	2.633440	1	0
176.244000	3.507680	event_computer	2.633440	1	0
176.244000	33.500000	block_computer_unfair	n/a	n/a	n/a
180.520000	3.520230	event_accept_computer	1.460670	3	0
180.520000	3.520230	event_computer	1.460670	3	0
180.520000	0	event_RT	1.460670	3	0
184.807000	3.501650	event_accept_computer	1.643050	6	0
184.807000	3.501650	event_computer	1.643050	6	0
184.807000	0	event_RT	1.643050	6	0
189.077000	3.527270	event_accept_computer	1.261810	4	0
189.077000	3.527270	event_computer	1.261810	4	0
189.077000	0	event_RT	1.261810	4	0
193.372000	3.519990	event_accept_computer	1.018890	4	0
193.372000	3.519990	event_computer	1.018890	4	0
193.372000	0	event_RT	1.018890	4	0
197.659000	3.502460	event_accept_computer	2.018920	9	0
197.659000	3.502460	event_computer	2.018920	9	0
197.659000	0	event_RT	2.018920	9	0
201.929000	3.518590	missed_trial	n/a	3	0
206.216000	3.520250	event_accept_computer	1.619320	2	0
206.216000	3.520250	event_computer	1.619320	2	0
206.216000	0	event_RT	1.619320	2	0
219.752000	3.526530	missed_trial	n/a	4	0
219.752000	33.500000	block_ingroup_unfair	n/a	n/a	n/a
224.048000	3.530410	missed_trial	n/a	8	0
228.347000	3.521340	event_accept_ingroup	1.539040	4	0
228.347000	3.521340	event_ingroup	1.539040	4	0
228.347000	0	event_RT	1.539040	4	0
232.637000	3.525990	event_accept_ingroup	1.337210	2	0
232.637000	3.525990	event_ingroup	1.337210	2	0
232.637000	0	event_RT	1.337210	2	0
236.921000	3.514490	event_accept_ingroup	1.155300	6	0
236.921000	3.514490	event_ingroup	1.155300	6	0
236.921000	0	event_RT	1.155300	6	0
241.204000	3.529290	event_accept_ingroup	1.175620	4	0
241.204000	3.529290	event_ingroup	1.175620	4	0
241.204000	0	event_RT	1.175620	4	0
245.502000	3.529530	event_accept_ingroup	1.031240	4	0
245.502000	3.529530	event_ingroup	1.031240	4	0
245.502000	0	event_RT	1.031240	4	0
249.799000	3.508320	event_reject_ingroup	2.088360	1	0
249.799000	3.508320	event_ingroup	2.088360	1	0
249.799000	0	event_RT	2.088360	1	0
263.330000	3.518590	event_reject_computer	2.719700	4	0
263.330000	3.518590	event_computer	2.719700	4	0
263.330000	33.500000	block_computer_unfair	n/a	n/a	n/a
267.617000	3.523310	event_accept_computer	1.819480	3	0
267.617000	3.523310	event_computer	1.819480	3	0
267.617000	0	event_RT	1.819480	3	0
271.908000	3.516720	event_accept_computer	2.031620	2	0
271.908000	3.516720	event_computer	2.031620	2	0
271.908000	0	event_RT	2.031620	2	0
276.192000	3.529290	event_reject_computer	1.116610	1	0
276.192000	3.529290	event_computer	1.116610	1	0
276.192000	0	event_RT	1.116610	1	0
280.489000	3.526550	event_accept_computer	1.557160	3	0
280.489000	3.526550	event_computer	1.557160	3	0
280.489000	0	event_RT	1.557160	3	0
284.783000	3.504670	event_accept_computer	1.332580	5	0
284.783000	3.504670	event_computer	1.332580	5	0
284.783000	0	event_RT	1.332580	5	0
289.056000	3.514090	event_accept_computer	2.748220	8	0
289.056000	3.514090	event_computer	2.748220	8	0
289.056000	0	event_RT	2.748220	8	0
293.337000	3.523670	event_reject_computer	1.402920	1	0
293.337000	3.523670	event_computer	1.402920	1	0
293.337000	0	event_RT	1.402920	1	0
304.880000	3.526810	event_accept_ingroup	2.187070	8	1
304.880000	3.526810	event_ingroup	2.187070	8	1
304.880000	33.500000	block_ingroup_fair	n/a	n/a	n/a
309.176000	3.525740	event_accept_ingroup	2.094720	9	1
309.176000	3.525740	event_ingroup	2.094720	9	1
309.176000	0	event_RT	2.094720	9	1
313.460000	3.509260	event_accept_ingroup	1.430190	8	1
313.460000	3.509260	event_ingroup	1.430190	8	1
313.460000	0	event_RT	1.430190	8	1
317.737000	3.529290	event_accept_ingroup	2.574110	3	1
317.737000	3.529290	event_ingroup	2.574110	3	1
317.737000	0	event_RT	2.574110	3	1
322.034000	3.529580	event_accept_ingroup	1.996600	10	1
322.034000	3.529580	event_ingroup	1.996600	10	1
322.034000	0	event_RT	1.996600	10	1
326.332000	3.515670	event_accept_ingroup	1.234580	7	1
326.332000	3.515670	event_ingroup	1.234580	7	1
326.332000	0	event_RT	1.234580	7	1
330.613000	3.538010	missed_trial	n/a	5	1
334.919000	3.513250	event_accept_ingroup	2.639080	9	1
334.919000	3.513250	event_ingroup	2.639080	9	1
334.919000	0	event_RT	2.639080	9	1
350.440000	3.531090	event_accept_outgroup	1.497920	2	0
350.440000	3.531090	event_outgroup	1.497920	2	0
350.440000	33.500000	block_outgroup_unfair	n/a	n/a	n/a
354.738000	3.513900	event_reject_outgroup	1.035170	1	0
354.738000	3.513900	event_outgroup	1.035170	1	0
354.738000	0	event_RT	1.035170	1	0
359.020000	3.518740	event_accept_outgroup	1.673930	4	0
359.020000	3.518740	event_outgroup	1.673930	4	0
359.020000	0	event_RT	1.673930	4	0
363.307000	3.513280	event_accept_outgroup	2.357900	3	0
363.307000	3.513280	event_outgroup	2.357900	3	0
363.307000	0	event_RT	2.357900	3	0
367.579000	3.519400	event_accept_outgroup	1.288380	3	0
367.579000	3.519400	event_outgroup	1.288380	3	0
367.579000	0	event_RT	1.288380	3	0
371.864000	3.522340	missed_trial	n/a	6	0
376.155000	3.532160	missed_trial	n/a	3	0
380.456000	3.504170	event_accept_outgroup	1.489470	9	0
380.456000	3.504170	event_outgroup	1.489470	9	0
380.456000	0	event_RT	1.489470	9	0
