global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75
582.1381854040685	n/a	n/a	338884.8669055416	872.2824544426147	n/a	760876.6803284322	n/a	561.0611285547225	n/a	314789.5899750988	n/a	682.6893428625857	461.0489048807543	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.137069	n/a	0.018787910761	n/a	-0.480215	n/a	0.230606446225	n/a	0.366311	n/a	n/a	0.134183748721	-0.0341396	n/a	0.00116551228816	n/a	-0.000636076	n/a	n/a	4.0459267777600004e-07	0.0097825	n/a	9.569730624999998e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
576.0782322512135	-6.059953152854973	36.72303221479693	331866.12967368314	855.5331252925267	-16.749329150087988	731936.9284727982	280.5400269779872	561.4767155547698	0.4155870000473669	315256.1021101719	0.1727125546083701	673.8229590394511	468.165731408972	1.471698	47.751263	0.6176182	0.305131	-0.0343027105	-0.1614210884	-0.0811981729	-0.0319848518	0.1522395245	-0.1839284862	-0.0643601391	-0.0624840879	0.1540985487	-0.0721937966	0.1664961754	-0.1545925971	-0.0511957838	0.1559738673	-0.1938140603	0.0340403186	-0.0957860415	0.0994930932	-0.0117670105	0.0741615619	-0.0338160579	0.0413364679	-0.0214595319	0.0461192148	-0.0353731836	0.0361418778	-0.0029638957	0.2042455079	-0.0171025154	0.0290047782	-0.0486634279	0.1005620342	-0.0049421841	0.001930607	-0.0306187542	0.0106535923	-0.0993955892	0.0918482624	-0.0641394855	-0.1843293384	0.0024313701	-0.1613555217	0.036272306	-0.0732046308	0.0229131687	-0.0718714168	0.061108836	-0.1755689949	0.0956163679	-0.0700910162	0.0930158121	-0.0950902472	0.0997478876	0.0997387497	0.0997235206	0.0997022011	0.0996747925	0.0	0.107771	-0.0292979999999999	0.011614588441	0.0008583728039999	-0.301044	0.179171	0.0906274899359999	0.032102247241	0.545833	0.179522	0.032228148484	0.297933663889	-0.0312338	0.0029058	0.0009755502624399	8.44367364e-06	-0.00192467	-0.001288594	1.6604744968360002e-06	3.7043546089e-06	0.00938435	-0.0003981499999999	8.80660249225e-05	1.5852342249999994e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
576.3709670754607	0.2927348242471908	0.0856936773270336	332203.49168750184	843.1206931268504	-12.412432165676364	710852.5031787006	154.06847226751722	561.244505072729	-0.2322104820408412	314995.3944743325	0.0539217079696398	673.8425409315927	471.0398770340464	1.276544	41.419243	0.5816021	0.271588	-0.0251930093	-0.1128003492	-0.0830502224	-0.1301118967	0.0799576134	-0.0302961847	0.0775499313	-0.0102238689	0.0168074222	-0.0554392987	0.0175357528	-0.1796990655	-0.0532635174	0.1363223959	-0.0789060248	0.0504177432	0.0737242894	0.1908112354	-0.0507818921	0.0347319009	-0.0202610556	0.043412713	-0.0627330365	0.1261917046	0.1131832133	0.0493083283	0.0366781666	-0.1458598612	0.0303694619	-0.0823678799	-0.0381725156	-0.0728858117	-0.0292875841	-0.048159252	-0.0819653953	-0.0504351628	0.1305017335	0.003932414	0.083566468	-0.0033803734	-0.0410538193	-0.170110162	-0.0005128879	-0.031069426	-0.0651530323	-0.0770365591	0.0615105535	-0.1057736033	0.0857822394	-0.0318244945	0.1292610489	-0.0953634519	0.0997235206	0.0996412965	0.0995043066	0.0993126262	0.0990663606	0.0	0.0593574	-0.0484136	0.00352330093476	0.00234387666496	-0.453611	-0.152567	0.2057629393209999	0.023276689489	0.472718	-0.0731149999999999	0.0053458032249999	0.223462307524	-0.0276025	0.0036313	0.0007618980062499	1.3186339690000004e-05	-0.00272827	-0.0008036	6.4577296e-07	7.4434571929e-06	0.0076691199999999	-0.00171523	5.881540157439847e-05	2.9420139529003416e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
576.5556279004832	0.1846608250224335	0.0340996202979658	332416.3920637204	846.4173927650806	3.29669963823028	716422.4027752368	10.868228504707655	562.564920409296	1.3204153365669526	316479.28967511747	1.7434966610412188	672.4399076533027	495.1902439003725	1.2402	40.240002	0.6548670999999999	0.353717	-0.0979050623	-0.069354793	-0.0480641061	-0.0812634693	0.0691477185	-0.0912342222	-0.008990264	-0.0576161797	0.0532438165	-0.0764589914	0.0605594577	-0.0073422315	0.0315998094	0.1144561743	0.0506305175	-0.0291564773	-0.0653506097	0.0749397437	-0.0059503734	0.0672120503	0.0696922742	0.1673235428	-0.0317024855	0.0126462087	-0.0621536924	0.2257571745	0.0493360958	-0.0166341332	-0.0361355658	0.0459746737	-0.0320898265	0.007187878	-0.0415371541	-0.0414798108	-0.0309848368	-0.0281608009	0.0765672093	-0.0344275445	-0.0338728301	-0.0919822226	0.0065128185	-0.0997567854	-0.086323301	-0.0631232858	-0.0148098339	-0.1272817514	-0.0318861294	0.025087218	0.0577295636	-0.1072815592	0.0095956099	-0.0045830114	0.0996747925	0.0994464853	0.0990663606	0.0985349988	0.0978532109	0.0	0.08509	0.0257326	0.0072403081	0.00066216670276	-0.177254	0.2763569999999999	0.031418980516	0.0763731914489999	0.557011	0.084293	0.007105309849	0.310261254121	-0.0237347	0.0038677999999999	0.00056333598409	1.4959876839999982e-05	-0.00160859	0.00111968	1.2536833024000002e-06	2.5875617881e-06	0.0072869099999999	-0.00038221	5.309905734809854e-05	1.460844841e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
576.4891149940229	-0.0665129064602751	0.0044239667257933	332339.6997065917	845.3805345377136	-1.03685822736702	714668.2481752704	1.0750749836586788	562.5297068025774	-0.0352136067185711	316439.67103539367	0.0012399980981301	671.8239809044795	498.05757503245366	1.423533	46.188477	0.3261037	0.195219	-0.1441458467	-0.0516797273	0.0289357919	-0.0203421917	0.0846101142	-0.0699693026	-0.066796519	-0.0018047908	0.1085164726	-0.065740841	0.1264381046	-0.0287512063	0.0086560524	-0.0001244982	-0.0169223431	0.0577233698	-0.1186781859	-0.0491049225	-0.0551367548	0.1556451251	0.0941537533	0.0667516402	0.0667046256	-0.1250482165	0.114129234	-0.0840904582	-0.1457265359	-0.0695610744	-0.0800932105	-0.098535236	0.0191596919	-0.1123045967	0.0307445557	-0.0268727033	0.0725595272	-0.0633324923	0.0203842491	0.083522159	-0.0621821599	-0.0907279761	0.0099612155	-0.1023430493	0.0429065944	-0.0775319252	0.0119450759	0.0298214396	0.0035765724	-0.0403392837	0.0442260595	-0.0084030106	-0.0547288446	0.0708292793	0.0996017152	0.0991545064	0.0984106453	0.0973723572	0.0960427486	0.0	0.0830688	-0.0020212	0.00690042553344	4.085249440000004e-06	-0.279605	-0.102351	0.078178956025	0.010475727201	0.532645	-0.024366	0.000593701956	0.283710696025	-0.0206312	0.0031035	0.0004256464134399	9.631712250000012e-06	-0.00160859	0.0	0.0	2.5875617881e-06	0.0064431	-0.0008438099999998	4.151353761e-05	7.120153160998309e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
577.5343481259019	1.0452331318790584	1.092512299977705	333545.92326521047	848.5943745609229	3.2138400232092863	720112.4125364439	10.328767694781869	562.9721073980371	0.4424005954597305	316937.59370818705	0.1957182868631241	677.7975614954058	429.7133702540093	2.522904	81.85909999999998	1.4491361	0.8373779999999998	0.0768053956	-0.1857988161	0.0251910503	-0.0959296617	-0.0682019597	-0.0798507889	0.1440958642	-0.0324616679	-0.0055512658	-0.143570608	-0.0195592198	0.0649628309	-0.0031489927	0.0083757327	-0.0889589398	0.0487247005	-0.0900376113	0.0282770873	0.0083602571	0.1393762064	-0.1169019785	-0.1111828892	-0.0286136731	-0.0416903829	-0.0751817527	0.0045476378	-0.0241203645	0.0323916943	0.1362563361	0.0156444912	-0.1989999398	-0.1369721207	0.1013327564	0.1705934099	-0.1711323109	0.0510914046	0.0715587524	0.0849022809	0.1123381261	-0.1245467852	-0.0709634489	-0.0148279212	-0.0658993752	-0.0421006808	0.0155702428	0.0705199064	-0.0809710113	-0.0221443868	0.1207434014	0.0926790573	0.0058388092	0.0214687726	0.0995043066	0.0987656452	0.0975386019	0.0958292444	0.093646025	0.0	0.0946299	0.0115611	0.00895481797401	0.00013365903321	-0.433659	-0.154054	0.188060128281	0.023732634916	0.138442	-0.394203	0.155396005209	0.019166187364	-0.0339656	-0.0133344	0.0011536619833599	0.0001778062233599	-0.00212935	-0.0005207599999999	2.711909775999999e-07	4.5341314225e-06	0.0025119	-0.0039312	6.3096416100000005e-06	1.545433344e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
575.4719433191306	-2.062404806771383	4.253513586993705	331167.9575474966	838.6175203925944	-9.976854168328488	703279.3455094235	99.5376190960935	561.7659701813872	-1.2061372166499496	315581.0052538352	1.4547669853880874	671.8833886735687	421.8526142190888	1.56995	50.939201	0.4956416	0.263668	0.0506664138	-0.2131288776	0.0428823421	-0.0190458443	0.0518104146	-0.0087467036	-0.0530229788	0.0402232681	-0.1137847548	-0.1710553333	-0.0209659409	-0.0833737987	-0.031794021	-0.1338075202	-0.0465460476	0.0864505715	-0.0869677663	0.0155805954	0.0669180993	-0.0306485592	0.0217039587	-0.0857669511	-0.0664451162	-0.0271929576	-0.0347522779	0.0720590595	-0.0101485688	-0.0768217448	0.1188499877	0.038780024	0.034318774	0.0450081046	0.1747170555	-0.014598351	-0.0296108798	0.0317407082	-0.2001544514	0.0376999116	0.0743389069	-0.0323202957	-0.2040036954	0.0370391855	0.174174995	-0.1377594024	0.0601222747	0.0905221243	0.0126444738	-0.0309492425	-0.0008772697	-0.1571234549	-0.0100601179	0.0529255004	0.0993825905	0.0982802816	0.0964521476	0.0939116898	0.0906776702	0.0	0.103875	0.0092450999999999	0.010790015625	8.547187400999985e-05	-0.53664	-0.1029809999999999	0.2879824896	0.0106050863609999	0.183433	0.044991	0.002024190081	0.033647665489	-0.0384317	-0.0044661	0.0014769955648899	1.994604921000001e-05	-0.00284217	-0.00071282	5.081123524000004e-07	8.077930308900002e-06	0.00410147	0.00158957	1.6822056160900003e-05	2.5267327849000007e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
573.4702099603538	-2.0017333587767325	4.006936439639579	328868.0817119723	833.8999020278217	-4.717618364772761	695389.0466020106	22.25592303564122	562.7093816206863	0.9434114392990978	316641.8481639351	0.8900251438003952	667.0258555542223	475.81879964508965	2.04379	66.313583	1.1710104	0.630619	-0.0053437206	-0.1138414448	-0.1003279396	-0.223513657	-0.0102798658	0.0363095271	-0.0606344328	-0.149974567	0.0468872467	-0.1447229061	0.0119440965	-0.0275416277	0.048832586	0.0188558869	0.0764972199	-0.0016936693	-0.0194627899	0.1742284324	-0.0135569302	-0.0118696203	-0.0490599698	-0.0397333294	0.0024193398	0.1661703031	-0.0746270467	-0.0478127064	-0.0387194906	-0.0267997786	0.0391013624	-0.0260991525	-0.0362453982	0.0690812301	-0.1070190095	-0.1081518854	-0.045931754	0.0266146761	-0.0824955251	0.0169358399	-0.0750348305	0.0136896966	-0.1796753993	-0.0518865566	-0.0889445769	-0.0982616175	-0.029826819	-0.1161877112	-0.0072640202	0.057900978	-0.0215456971	-0.062142008	-0.0313417285	0.1020422076	0.0992365966	0.0976988898	0.0951536705	0.0916271862	0.0871558035	0.0	0.0676526	-0.0362224	0.0045768742867599	0.00131206226176	-0.26884	0.2678	0.0722749456	0.0717168399999999	0.488652	0.3052189999999999	0.0931586379609999	0.2387807771039999	-0.0292609	0.0091708	0.00085620026881	8.410357264e-05	-0.0013106	0.00153157	2.3457066649000003e-06	1.7176723600000002e-06	0.00356846	-0.00053301	1.27339067716e-05	2.8409966010000044e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
578.6262887849284	5.1560788245745925	26.585148845226517	334808.3820730194	848.9402207003351	15.040318672513422	720699.4983227337	226.2111857707559	565.3268631098506	2.6174814891643337	319594.4621536237	6.851209346117938	674.1041477877737	508.19608236121184	1.843785	59.824142	0.8189407999999998	0.612235	-0.2073492598	-0.0168374201	0.1712085632	0.0071702631	0.0202363116	-0.108278723	0.015881211	-0.0906322949	0.0690451894	-0.1560377888	0.0116299599	0.0200236132	0.1414498705	0.0909482156	0.0764656332	0.0661841052	-0.0359004943	-0.0197077196	-0.0796950054	0.0436969221	-0.0465210267	-0.0987229213	-0.0183520201	-0.0183837056	-0.1170208983	0.0175138135	-0.0259509245	0.0590174632	-0.0982256778	-0.1165285902	0.0498896813	0.0418916365	-0.1079814834	-0.1152172492	-0.0091768378	0.0101940878	-0.0129399283	-0.1005858803	-0.0257066196	-0.1322129592	-0.0286305212	-0.0852721614	-0.1310168445	-0.1021464235	-0.0559908903	-0.0475275034	0.0070143725	0.1423492639	-0.0168134125	0.0177286744	0.0123736205	0.0326051173	0.0990663606	0.0970220379	0.093646025	0.08898466	0.0831019231	0.0	0.0389025	-0.0287500999999999	0.00151340450625	0.0008265682500099	-0.220233	0.048607	0.048502574289	0.002362640449	0.534209	0.045557	0.002075440249	0.285379255681	-0.0174282	0.0118326999999999	0.00030374215524	0.0001400127892899	0.000469054	0.001779654	3.1671683597160004e-06	2.20011654916e-07	0.00387664	0.00030818	1.50283376896e-05	9.497491240000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
573.4392370373793	-5.187051747549162	26.90550583175282	328832.5585740116	834.5054574083443	-14.434763291990748	696399.35844431	208.3623912958036	562.7133680667298	-2.6134950431207926	316646.3346010029	6.830356340416953	669.2208331813355	490.829304902772	1.548059	50.228916	0.5773837	0.315964	-0.0613564525	-0.0334681403	-0.0895174817	-0.0752120159	-0.0256710471	0.0460098832	0.0175262117	-0.0041870162	0.0119922482	-0.031872425	0.0311387633	0.0345038105	0.06253715	-0.0063674483	0.0469711601	0.0825575725	-0.0784743516	0.01966729	-0.0840253406	0.0213819745	-0.0266368598	0.0326364324	-0.0462246507	0.0397940459	0.088604264	-0.0688663092	-0.0362120794	-0.0604847031	-0.1125093878	-0.0370405254	-0.0237835397	0.0026817957	-0.1254507459	0.0434674909	-0.028511031	0.0417604937	0.0377415168	-0.0460764499	-0.0274111516	0.0368542384	-0.009425488	-0.0467078013	-0.0673403364	-0.1113464908	-0.0476151542	-0.0342675141	-0.0621528318	0.048081979	0.0506565501	0.1431565149	-0.0397321206	-0.0002450659	0.0988719241	0.0962503872	0.0919325252	0.0859944365	0.0785407743	0.0	0.0582259	0.0193233999999999	0.0033902554308099	0.0003733937875599	-0.406065	-0.185832	0.164888784225	0.034533532224	0.309555	-0.224654	0.050469419716	0.095824298025	-0.0149283	0.0024999	0.00022285414089	6.249500010000006e-06	0.00064179	0.000172736	2.9837725696000025e-08	4.118944041000001e-07	0.00359779	-0.00027885	1.29440928841e-05	7.775732250000011e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
