global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55
964.6307384525082	n/a	n/a	930512.4615674312	1475.3490571471605	n/a	n/a	2176654.8404250154	925.5335261881136	n/a	n/a	856612.3080982035	999.9556132284354	769.8660163342217	n/a	n/a	n/a	n/a	-0.0407467174	-0.4167218653	0.0726120906	-0.0985433216	0.2072894189	0.0571266475	-0.0524859661	0.103849613	-0.1285931438	0.0662844395	-0.0909518074	0.036949242	-0.1061589575	0.1322813631	-0.0692690448	0.0349670003	-0.0785330012	0.1277312932	-0.1674681429	0.0720494784	-0.2121603517	0.075362615	-0.0779046368	0.2175895944	-0.1076064563	0.031298106	-0.1253864187	0.0648470576	-0.106496747	0.1901279921	0.0465481496	-0.1737826923	0.0430757284	-0.0776156734	0.0395899111	-0.1187485766	0.0864365718	-0.1671052393	0.3373663585	0.1382829227	-0.1233344168	0.0073753313	-0.3087179028	0.0740053213	-0.0866490345	0.278775175	-0.1269571383	0.0604670437	-0.1475074733	-0.1249076059	0.086509406	0.0960005569	0.0959930115	0.0959804361	0.0959628315	0.0959401986	-0.102093	n/a	0.010422980649	n/a	-1.15046	n/a	n/a	1.3235582116	-3.87004	n/a	n/a	14.9772096016	-0.00123898	n/a	n/a	1.5350714404e-06	-0.000366541	n/a	1.34352304681e-07	n/a	-0.00147263	n/a	n/a	2.1686391169e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.91073376096	-30.720004691548183	943.7186882487424	872189.2586339348	1350.1758032609173	-125.17325388624316	15668.343488469893	1822974.6997112632	919.5041949501416	-6.029331237971974	36.35283517718465	845487.964530908	981.4754606600928	746.8481625561361	2.84201	68.259521	0.5281720499999999	0.282	-0.0358045377	0.0715266382	0.0006727158	-0.0711917297	0.0555369158	-0.0839055831	-0.0165357524	0.1153576434	-0.0934481142	0.0365809016	0.0008359339	0.0362208118	-0.1786708242	-0.0255601638	-0.013004472	0.0880569565	-0.0458597986	0.0275874994	0.0074171491	-0.0183626219	0.0399730169	0.1529320028	-0.1050248484	0.0404862478	-0.0589955389	-0.1164446918	0.0396636096	-0.0119189207	-0.1464698671	0.0379901162	0.0997086882	0.0741065985	-0.0639805561	0.1076828875	-0.0677690732	0.0132453853	-0.0768540426	-0.1583977966	0.0184864648	-0.1075043421	0.0604329721	0.0383968094	-0.0769659346	0.0918950704	-0.0227347589	0.1160230935	-0.0399804515	-0.0239946606	-0.0784060695	0.0199838193	-0.0535918954	0.0959804361	0.0959125386	0.0957994116	0.0956411086	0.0954377042	-0.0945904	0.0075025999999999	0.00894734377216	5.628900675999997e-05	-1.0641	0.0863599999999999	0.0074580495999999	1.13230881	-3.68887	0.1811699999999998	0.0328225688999999	13.6077618769	-0.00525046	-0.00401148	1.6091971790400004e-05	2.75673302116e-05	-0.00110783	-0.000741289	1.2272873089e-06	5.49509381521e-07	-0.00116261	0.00031002	9.611240040000002e-08	1.3516620120999998e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.703578302736	-1.2071554582240651	1.4572243003201526	869935.964978728	1333.8441799010368	-16.331623359880496	266.7219215689943	1779140.296255869	919.1788027160952	-0.3253922340463759	0.1058801059776915	844889.6713625944	980.9237431339463	746.1426272841147	1.208485	29.025454	0.0898745999999999	0.0577258	-0.0359846581	0.1030276129	0.0158034577	-0.046798686	-0.0182176572	-0.0633315093	-0.0081396139	0.11781686	-0.0585787372	0.0198510404	0.0900932647	-0.0119350389	-0.0461438911	-0.1094015783	0.0474785915	-0.0054010473	-0.050465978	-0.0004957187	-0.1027975324	0.0854150967	-0.0145976577	0.138770488	-0.0686250901	0.0503130631	-0.1020785786	-0.0540879314	-0.031606173	0.1231885764	-0.0082465641	-0.0318376269	-0.0028063762	0.0167237548	-0.0349489407	0.0517986605	-0.0649120664	-0.0079777126	-0.0867035441	-0.097974096	-0.0010660814	-0.0713289319	0.1182112631	0.0535764026	-0.0186096235	-0.0151448295	0.0418018128	0.0498216298	-0.0770519407	0.0140909486	0.0191966684	-0.0276591495	-0.0237095751	0.0959401986	0.0957516603	0.0954377042	0.0949987415	0.0944353471	-0.0869507999999999	0.0076396000000001	0.0075604416206399	5.836348816000164e-05	-1.05333	0.0107699999999999	0.0001159928999999	1.1095040889000003	-3.67905	0.0098199999999999	9.643239999999882e-05	13.5354089025	-0.00424609	0.00100437	1.0087590969e-06	1.80292802881e-05	-0.00132773	-0.0002199	1.7628669529e-06	4.835601000000004e-08	-0.00117124	-8.63000000000014e-06	7.447690000000241e-11	1.3718031376e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.3464564204662	-4.35712188226978	18.98451109695415	861827.1431484366	1346.8298817671678	12.985701866130968	168.62845295603728	1813950.7304209631	919.2867942773352	0.1079915612399418	0.0116621772990401	845088.2101326996	984.8531232485358	740.0984792613689	1.45982	35.062016	0.1261269499999995	0.0625718	-0.0336317014	0.0607006884	0.0324330391	-0.0300004532	-0.0370395322	-0.0607927016	-0.017734608	0.1350844805	-0.0312977456	0.0170563811	0.1236708211	0.018309295	-0.0063467394	-0.0923394849	0.0531474034	-0.0969125041	-0.1505476403	-0.0240914994	-0.1760973185	0.0840120856	-0.067520271	0.1623285943	0.0536710576	0.0172488441	0.1671635806	-0.0768887417	-0.0043640925	0.2445170573	0.0764242695	0.0294579077	0.0984620967	0.1699641249	-0.0492828442	0.0542328102	-0.0600937839	-0.0461655929	-0.0969278485	-0.0403153667	0.0360923056	-0.0247706344	0.1207073293	0.0032412928	-0.029445214	-0.0933894605	0.0777984716	0.0535945284	-0.0929186072	0.0418935537	0.1066945948	-0.1673492988	-0.0186526291	0.0958798529	0.0955105114	0.0948959959	0.0940378836	0.0929383775	-0.0733642	0.0135865999999998	0.00538230584164	0.0001845956995599	-1.07608	-0.0227499999999998	0.0005175624999999	1.1579481663999998	-3.69337	-0.0143199999999996	0.0002050623999999	13.6409819569	-0.00312862	0.00111747	1.2487392009000004e-06	9.7882631044e-06	-0.00118029	0.0001474399999999	1.3930844841000002e-06	2.17385536e-08	-0.000926743	0.000244497	5.977878300900006e-08	8.588525880489999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.1801979568644	5.833741536398179	34.032540313497385	872692.6422547264	1343.3882613686171	-3.44162039855064	11.844750967719866	1804692.020782996	920.1983822318688	0.9115879545336156	0.8309925988507812	846765.0626621485	990.0725742809626	755.7810416045012	1.816541	43.629765	0.3733495	0.183313	-0.0385217014	0.0342171346	0.0184898002	-0.044006855	-0.0567112406	-0.0159900827	-0.0271629061	0.1399889098	-0.0092717411	0.0661939745	0.1594635685	-0.025342772	0.124511189	0.1014815977	0.0743824127	-0.2378770004	-0.137254501	0.0656747294	-0.0436037223	-0.011414635	0.0428453259	-0.1465072333	0.1843436706	-0.0492909707	-0.0400513621	-0.0186531274	0.0670225264	0.0783799793	0.1093751207	0.0811783434	-0.1533329849	0.0809701687	0.2072041789	0.0689950228	-0.0395377152	-0.1332955206	-0.1132056879	0.0967104155	0.0867353486	0.074020764	0.1533787795	-0.0659090542	0.1718255559	-0.2065948671	0.0840783294	0.0043116842	-0.1365243388	0.0821856867	0.06671652	-0.1118134227	-0.0219358657	0.0957994116	0.0951892942	0.0941753084	0.0927617564	0.0909546357	-0.0481	0.0252642	0.00231361	0.00063827980164	-1.07158	0.0044999999999999	2.0249999999999537e-05	1.1482836964	-3.80034	-0.10697	0.0114425809	14.4425841156	-0.00507827	-0.00194965	3.801135122500001e-06	2.57888261929e-05	0.0008197089999999	0.0019999989999999	6.71922844680836e-07	3.999996000000599e-06	-0.0017094	-0.000782657	6.125519796490001e-07	2.92204836e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.6804480735638	0.5002501166993625	0.2502501792577258	873627.5400109979	1379.8270468611984	36.438785492581246	1327.7850881743495	1903922.679249696	924.7249812554984	4.526599023629615	20.490098720724585	855116.2909579818	989.0890580385316	853.2294412564348	3.247892	78.008018	1.3102155499999997	0.7652949999999998	-0.0240998795	-0.1125484713	0.0260826701	0.079227632	0.0940438737	0.0801807436	-0.0505524237	-0.0627709498	-0.0451462414	0.1636504637	0.3121543517	-0.0369396502	0.1900668163	-0.200518127	0.0092859916	0.0458605279	0.1386750834	-0.0206363625	0.2455685927	0.1112796212	0.0402442785	0.025006171	-0.0600576569	0.0036298407	-0.0065558067	0.0159267247	-0.1425162843	-0.1462973934	0.0100809002	0.0789191495	-0.0050376053	-0.0106149678	0.0257943829	-0.1173172339	0.0519264995	0.0067470667	0.1277184175	-0.015850428	0.1352006071	-0.1210832582	0.18671169	0.1254097178	-0.2139051537	-0.268247969	0.0035569485	-0.1752293942	0.0863147886	0.0411167955	0.0051181107	0.1672512426	0.1092879709	0.0956988917	0.0947882778	0.0932770011	0.0911746382	0.0884945117	-0.137906	-0.089806	0.019018064836	0.008065117636	-0.775491	0.2960889999999999	0.0876686959209999	0.6013862910810001	-3.10624	0.6940999999999997	0.4817748099999996	9.6487269376	-0.00708634	-0.00200807	4.032345124899999e-06	5.02162145956e-05	0.00201039	0.0011906810000001	4.0416679521e-06	1.4177212437612383e-06	-0.00311506	-0.0014056599999999	1.9758800355999997e-06	9.7035988036e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.156778961051	-4.523669112512721	20.463582239501623	865191.6334471975	1327.1361206313395	-52.69092622985886	2776.333706960429	1761290.2826844014	918.3742269243942	-6.350754331104213	40.33208057403892	843411.2206789786	979.8117641192308	768.0148731595204	2.512761	60.351608	0.4175405000000001	0.252148	-0.0300658035	0.1241638353	0.0108270588	0.0475953209	-0.0234222318	-0.0909087382	0.0307842972	0.0367790542	-0.0479860272	0.1071103909	0.1286107966	0.018640387	-0.0243592455	-0.1323235574	-0.0485724108	0.0098553411	0.1590177386	-0.0805431122	0.1039516819	0.0089165036	-0.0564743952	-0.1004736018	-0.0364866361	-0.0058651131	0.0131054296	0.1048858092	-0.0470765863	-0.0898412822	0.1001370832	-0.1226439153	-0.0990720322	0.1500231864	-0.0129624749	-0.0243846578	-0.0684831727	0.0650346111	-0.0609834483	-0.030660127	0.0416188493	-0.1150969206	0.1661127745	0.0608673247	0.0160385005	0.0202604514	0.0357164962	-0.1187605386	0.0206251468	-0.0066150267	0.0375501404	0.1278318955	0.1707374838	0.0955783141	0.0943077986	0.0922027682	0.0892818499	0.0855708907	-0.107297	0.0306089999999999	0.011512646209	0.0009369108809999	-0.97362	-0.198129	0.039255100641	0.9479359044	-3.25166	-0.1454200000000001	0.0211469764	10.5732927556	-0.00735447	-0.00026813	7.189369690000005e-08	5.40882289809e-05	0.00141087	-0.0005995199999999	1.9905541569e-06	3.594242303999999e-07	-0.00311506	0.0	0.0	9.7035988036e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.8544043029918	-0.3023746580591933	0.091430433836414	864629.2132016718	1340.3648383320965	13.228717700756988	174.99897200632125	1796577.899837027	918.8531269719836	0.4789000475893772	0.2293452555811077	844291.0689461922	983.15120637873	749.6226345462563	1.524858	36.624096	0.1681652	0.0823648	-0.0362887902	0.0807441043	0.0469402814	0.050044698	-0.0586302959	-0.0772904824	0.0170584735	0.0199955874	-0.0646961415	0.0911569976	0.1764099066	-0.0380947262	-0.0577964346	0.0252611355	-0.0476243282	-0.017117472	0.2624361741	0.0637612645	0.1023895611	-0.109631908	0.0577658545	0.0143734622	0.0326670285	0.0691190816	-0.0378113692	-0.0186534982	0.0601455815	-0.0519392671	0.0003882445	0.0132413854	-0.0219177893	0.0447337032	0.0769829062	-0.0205542037	-0.0725366416	0.0291644449	-0.0395854757	0.004301738	0.064764462	-0.030601174	0.181617857	0.0432699824	0.0686439622	0.0152780797	0.0313378085	-0.0496251192	0.0223692937	-0.0847781143	-0.0308474053	0.143903665	0.20156632	0.0954377042	0.0937482592	0.0909546357	0.0870897373	0.0821990853	-0.0907683	0.0165287	0.0082388842848899	0.00027319792369	-0.942939	0.030681	0.000941323761	0.8891339577209999	-3.31077	-0.0591099999999999	0.0034939920999999	10.9611979929	-0.00832447	-0.00097	9.409000000000008e-07	6.929680078090001e-05	0.00114396	-0.00026691	1.3086444816000002e-06	7.12409481e-08	-0.00311506	0.0	0.0	9.7035988036e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.3087914062296	2.454387103237764	6.024016052539861	869199.6825333445	1349.9389541814935	9.574115849397003	91.66369429767492	1822335.1800166245	916.3526455168964	-2.500481455087197	6.252407507234986	839702.1709458147	980.2616450281776	746.2840850264938	1.092769	26.246176	0.0627593999999998	0.0302488	-0.0355295802	0.0597042419	0.0274156646	0.0597094554	0.0087735732	-0.14527624	0.0630321566	0.0363571419	-0.0606851273	0.0758693956	0.0850875913	-0.012735658	-0.0166031326	0.011149324	-0.0678151163	0.0804513257	0.1932097677	0.0797449401	0.2147921253	-0.0129329941	-0.0726198099	-0.0200848372	-0.0460752481	0.0202339588	-0.0462446999	0.0761375124	-0.1039880033	-0.060411901	0.0248122761	-0.105878295	-0.1068970491	-0.0614719289	0.0406750255	-0.1222355676	-0.111305191	0.0864964698	-0.0777919546	-0.0270292459	0.0911973445	-0.0179016309	0.0926463703	0.0588206017	-0.027651352	0.0633070928	-0.0591309433	-0.1046965471	-0.0073895637	-0.1271592869	-0.0021563709	0.1206024166	0.1243411073	0.0952770913	0.0931101287	0.0895349577	0.0846056495	0.0783967557	-0.0909268	-0.0001585	0.00826768295824	2.5122250000001858e-08	-0.968306	-0.025367	0.000643484689	0.937616509636	-3.31724	-0.0064699999999997	4.186089999999681e-05	11.0040812176	-0.0080787099999999	0.0002457600000001	6.039797760004917e-08	6.526555526409839e-05	0.000978942	-0.000165018	9.58327439364e-07	2.7230940324000023e-08	-0.00331956	-0.0002045	4.1820250000000106e-08	1.10194785936e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.2311864077996	3.922395001569953	15.385182548340952	876528.834402556	1352.4411722042776	2.502218022784064	6.261095033545389	1829097.1242732804	919.006248180892	2.6536026639956845	7.041607098364993	844572.4841955194	982.845814491109	749.7638476226065	1.422403	34.163345	0.3930110500000002	0.207378	-0.0387801157	0.0446760411	0.0419812193	0.0356719349	-0.0019931901	-0.0977134824	0.0341664314	0.0611240431	-0.0943916364	0.0985174813	0.0207811751	-0.0266967922	-0.0231970086	0.014790371	-0.2039634866	0.0164312989	0.2041576744	0.0129357564	-0.0859647708	0.043025088	-0.0166542851	0.075334629	-0.088108302	-0.0340834762	0.0431139117	0.1192983942	0.0215649654	-0.0639375085	0.2206333641	-0.0710532367	0.0980911163	0.0449209126	-0.1605086308	-0.0193903134	-0.0822245148	0.0447151791	-0.0652448204	-0.0521963898	0.0969010813	-0.0117596997	0.0965029408	-0.003718161	0.0791335237	0.1294671786	-0.1045999641	-0.1001053706	0.0196054663	0.0090388623	0.0412988175	0.0030936992	0.1689001788	0.0950965093	0.0923939421	0.0879464117	0.0818379147	0.0741838168	-0.10018	-0.0092532	0.0100360324	8.562171024000006e-05	-1.02933	-0.061024	0.003723928576	1.0595202489000002	-3.47556	-0.1583200000000002	0.0250652224	12.079517313600002	-0.00577724	0.0023014699999999	5.296764160899541e-06	3.33765020176e-05	0.000983319	4.37700000000007e-06	9.669162557610002e-07	1.915812900000061e-11	-0.00233713	0.0009824299999999	9.651687048999997e-07	5.462176636900001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
