global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
944.7249066926524	n/a	892505.1493254409	n/a	1314.3559848070145	n/a	n/a	1727531.6547980169	960.7251864253658	n/a	922992.883832054	n/a	1004.7643179293686	563.8455353424148	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00430638	n/a	n/a	1.8544908704400003e-05	0.0109097	n/a	n/a	0.00011902155409	-9.24007e-06	n/a	n/a	8.537889360489999e-11	0.000511128	n/a	2.61251832384e-07	n/a	-0.0	n/a	n/a	0.0	-0.000249194	n/a	n/a	6.2097649636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.73403148905	-5.9908752036024	881221.5818756848	35.89058570513809	1277.4179811210531	-36.93800368596135	1364.4161163040942	1631796.6984913873	959.8144538355252	-0.9107325898405634	921243.7857915876	0.8294338501976999	1003.8898328589772	546.0901301969816	3.985784	118.91301	0.54266017993	0.302004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0243346	0.02002822	0.0004011295963684	0.00059217275716	0.159256	0.1483463	0.02200662472369	0.025362473536	-0.0280261	-0.02801685993	0.0007849444403372	0.00078546228121	-0.0041752	-0.004686328	1.7432295039999998e-05	2.1961670123584e-05	0.000612504	0.000612504	3.751611500160001e-07	3.751611500160001e-07	0.00137735	0.001626544	2.6456453839360007e-06	1.8970930225e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.8483309426754	-0.8857005463746646	879559.4918519619	0.7844654578483793	1252.6187436962273	-24.799237424825836	615.0021768528823	1569053.7170591147	958.102225040029	-1.7122287954962303	917959.8736266544	2.9317274481264715	1000.5772578381308	639.8942740317249	1.636128	48.812721	0.25694081	0.166604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0318707	0.0075361	5.679280321e-05	0.00101574151849	0.00211879	-0.15713721	0.0246921027665841	4.4892710641e-06	0.0149376	0.0429637	0.00184587951769	0.00022313189376	-0.00392236	0.0002528399999999	1.53849079696e-05	6.392806559999993e-08	0.00114777	0.000535266	2.86509690756e-07	1.3173759729e-06	0.00117938	-0.00019797	3.91921209e-08	1.3909371844000002e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.8673714953889	-0.9809594472865228	877720.4717726789	0.9622814372206804	1253.9909060674652	1.3721623712378914	1.882829573041193	1572493.1924999023	958.16482985455	0.0626048145210234	918079.8411701987	0.0039193628012117	1000.0799206965318	688.6228288435215	1.281551	38.234169	0.1870257099999999	0.12085	-0.0388904268	0.0221740221	0.0273307767	0.0589993033	-0.0016259445	0.0480263427	-0.0563526342	-0.0370486217	0.0473419343	-0.0735111626	0.0553850036	-0.0791439829	0.0160139082	-0.0183263053	0.064055224	-0.0763129103	0.0701810726	-0.15353562	0.1627205339	-0.0748299244	0.1013700852	-0.1137106555	0.0025668071	-0.1415204172	0.0100113742	0.07976646	0.0930061394	-0.0416011302	0.0479684393	-0.0149151852	0.1095418244	-0.012166149	0.1591208019	-0.0138271916	0.035662769	-0.0036666008	0.0398627595	-0.0268101424	0.0064939641	-0.0169453268	0.0400119724	-0.0957600871	0.0243219325	-0.0300939285	0.0110239803	-0.0877578703	0.0211367923	-0.0396601969	0.1031358223	0.077449411	-0.0677910691	0.203975263	-0.15410226	0.063419014	-0.0685940749	0.1528395717	-0.0896085067	0.0966710446	0.0966632319	0.0966502112	0.0966319832	0.0966085488	0.0	0.0	0.0	0.0394044	0.0075336999999999	5.675663568999996e-05	0.00155270673936	0.116522	0.11440321	0.0130880944583041	0.013577376484	0.0396382	0.0247005999999999	0.0006101196403599	0.00157118689924	-0.00374609	0.0001762699999999	1.40331902881e-05	3.107111289999987e-08	0.000734856	-0.000412914	1.70497971396e-07	5.40013340736e-07	0.00139796	0.0002185799999999	4.777721639999996e-08	1.9542921616e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.3596589707817	-0.5077125246072001	876769.4109478785	0.2577720076430167	1253.033821534002	-0.9570845334631032	0.9160108041942856	1570093.7579081054	956.0183928727444	-2.146436981805664	913971.1675109848	4.607191716863008	996.8008641044256	730.0418416109371	1.74688	52.11692	0.234308	0.111256	-0.0069209615	0.0149704263	0.0177151754	0.0112835753	0.0263955167	-0.0391588573	-0.0412143153	0.0391705016	0.0501759575	0.0385202417	0.037440975	-0.109044303	0.0725651331	-0.0188998153	-0.0256539008	-0.0476372662	0.0319191693	-0.1258485479	0.0831017397	0.0244156438	0.0466151903	-0.1258597005	-0.1803829444	-0.1108483983	0.0162077494	0.2020997521	0.007776058	0.1159716596	-0.0093207131	-0.0001805453	-0.1081562764	-0.0358142311	-0.1015260643	-0.1066301865	0.0561865137	0.0210017395	-0.0283075221	-0.0415338497	-0.034538977	0.0440633524	-0.0176019337	-0.0480468953	-0.0836231509	-0.0748990788	-0.0366464087	-0.0114319997	0.018205733	-0.0280783257	0.0858511315	-0.0461743547	-0.0641111575	0.1434543569	-0.1602792049	0.0646853657	0.0836165149	0.0934706048	-0.1490403122	0.0966502112	0.0965799094	0.0964627776	0.0962988727	0.096088274	0.0	0.0	0.0	0.055741	0.0163366	0.00026688449956	0.003107059081	0.0820801	-0.0344419	0.0011862444756099	0.00673714281601	0.106954	0.0673158	0.0045314169296399	0.011439158116	-0.00519744	-0.00145135	2.70133825536e-05	2.1064168225000003e-06	0.00141473	0.0006798739999999	4.6222865587599996e-07	2.0014609729e-06	0.00159101	0.0001930499999999	3.7268302499999986e-08	2.5313128201e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.1445829440136	-1.215076026768088	874495.3910095331	1.4764097508265233	1251.2049541188994	-1.8288674151026496	3.344756022024248	1565513.837211677	957.2393799806374	1.220987107893052	916307.2305857152	1.4908095176410392	998.7353426451256	724.4354393492448	1.240653	37.013985	0.0728669	0.0364595	-0.0223850077	0.0057410373	0.026704888	0.0654995271	0.0113792443	-0.0186524078	-0.0470271692	0.0070470543	0.1037301696	0.0196887377	0.0211306484	-0.0494678066	-0.0263155012	0.0336104178	-0.0564816106	0.0223118032	-0.0033224978	-0.04947793	0.0563622417	0.0546049477	-0.0211942745	-0.0013463636	-0.0968392177	-0.0161353377	0.008928342	0.1142723748	-0.0176145589	0.0262777418	0.0952523633	0.0062571226	-0.0105586243	0.0159545508	-0.0717122718	0.0481443297	0.0626196138	0.0079074918	-0.0014189846	-0.0431505158	-0.0043649722	0.0464587005	0.0196372539	-0.0824988278	-0.0822130153	-0.0263645504	0.0580961861	-0.0581864658	-0.0255668933	-0.0056286591	0.0178764626	-0.0530669985	-0.004664985	0.0263236451	-0.0639857006	-0.0006144089	0.0953982042	0.0423069005	-0.0702732921	0.0966085488	0.0964133362	0.096088274	0.0956338001	0.0950505264	0.0	0.0	0.0	0.0669165	0.0111755	0.00012489180025	0.00447781797225	0.0758684	-0.0062117	3.858521689000001e-05	0.00575601411856	0.0778607999999999	-0.0290932	0.00084641428624	0.0060623041766399	-0.004876	0.00032144	2.3775376e-05	1.0332367360000007e-07	0.00126012	-0.0001546099999999	2.3904252099999973e-08	1.5879024144e-06	0.00164269	5.168000000000013e-05	2.670822400000013e-09	2.6984304361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.1345144353776	-1.0100685086359815	872607.2910594187	1.0202383921381164	1254.8724133374124	3.6674592185129313	13.45025711945548	1574704.7737552614	957.662091295144	0.4227113145066141	917116.6811037888	0.1786848554119096	999.033573163048	726.1228322772522	1.271081	37.921806	0.2453849	0.129531	-0.0120104459	0.0284653409	0.0230147313	0.0191368779	0.0081812933	-0.0265213504	-0.0132587476	-0.0155609054	0.1235482367	0.0389919564	0.0088491082	-0.0143977184	-0.0382452692	0.1150326358	-0.0270884328	0.1351292521	-0.0436921494	-0.0196969066	0.010280701	0.0756038931	0.0424952653	-0.0267063765	-0.0732035335	-0.0609320535	0.0159466235	0.0293532121	0.0090275907	0.047506268	0.0424957651	-0.0960725258	-0.0540935956	0.1199899194	-0.0117621011	0.2001378959	0.0602496853	0.007859742	-0.0161868291	-0.0067324281	0.0348945676	0.0760306758	0.0281264139	-0.0973243088	-0.089100585	0.0107847555	0.088802713	-0.0021862231	-0.0956867312	0.0231919132	-0.0106381508	0.0094971976	0.0115192854	-0.084479951	-0.172259773	-0.0083127866	0.1446894705	-0.0095094795	0.0389124166	0.0965460665	0.0961636559	0.0955274267	0.0946390579	0.0935008945	0.0	0.0	0.0	0.0821038999999999	0.0151873999999998	0.0002306571187599	0.0067410503952099	0.177689	0.1018206	0.01036743458436	0.031573380721	0.121554	0.0436932000000001	0.00190909572624	0.0147753749159999	-0.0059492	-0.0010731999999999	3.539298064e-05	1.1517582399999996e-06	0.000847186	-0.000412934	1.70514488356e-07	7.17724118596e-07	0.00185023	0.0002075399999999	4.307285159999999e-08	3.4233510529e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.729380054138	-0.4051343812395771	871850.5551762849	0.164133866862375	1244.1324235628836	-10.739989774528794	115.34738035698308	1547865.4873604544	958.055303633261	0.3932123381169958	917869.96481982	0.1546159428474346	1000.3044822408244	743.3183975891299	0.7706239999999999	22.991018	0.1330909	0.0660244	-0.0053456133	-0.0093882543	-0.0138706528	0.0050772308	-0.0044211207	0.0254301927	-0.0158603661	-0.0221957891	-0.0345359399	-0.0284001646	-0.0092256825	-0.0818897424	-0.0163235818	0.073054901	-0.0627541793	0.0237562296	-0.0090959737	-0.1349497366	-0.0070414016	0.1932617471	0.013001629	-0.095307073	-0.086367022	-0.1093748205	0.034120879	0.0472074373	0.0532055735	0.0204863967	-0.0537031284	-0.1432438132	0.0499857909	-0.10747349	-0.0261319827	-0.1124137857	0.0914999962	-0.000745741	0.0434547464	0.0027195894	0.0015460879	-0.068753364	0.0254234772	-0.0318255014	-0.0479792158	-0.0070644129	0.0574874406	-0.0288876284	-0.0352615088	-0.0830067831	0.0174409687	-0.0723084938	-0.0442349196	0.0789268115	-0.0529253864	-0.0273078141	0.1872416113	0.0364591334	-0.1225013567	0.0964627776	0.0958310838	0.0947813232	0.0933180753	0.0914477238	0.0	0.0	0.0	0.0832411	0.0011372000000001	1.293223840000232e-06	0.0069290807292099	0.128995	-0.048694	0.002371105636	0.016639710025	0.138968	0.017414	0.000303247396	0.019312105024	-0.00669142	-0.00074222	4.47751016164e-05	5.508905284e-07	0.00123846	0.000391274	1.5309534307600004e-07	1.5337831716e-06	0.00203365	0.00018342	3.3642896400000045e-08	4.1357323225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933.4882104497524	-0.2411696043856181	871400.2390486812	0.0581627780795155	1245.824296525157	1.6918729622734645	2.862434120471988	1552078.1778124024	960.4990490757953	2.4437454425342366	922558.4232755068	5.971891787906852	1001.9358396743556	732.1935927536459	0.7445899999999999	22.214308	0.1217584	0.0873406	-0.0086360669	0.0017828684	-0.0016862673	-0.0081622421	-0.0456940197	0.0860659903	0.0268826434	-0.0281907563	-0.0259540329	-0.0124405029	-0.0445875765	-0.0216001446	-0.0245259585	0.0717035298	0.047253907	0.0447208632	0.0771216237	-0.1629025118	0.0526567078	0.0332065915	0.0503494651	-0.0849631719	-0.0021978562	0.0306754718	-0.0507856005	-0.0929988246	0.1540423672	-0.1455180211	-0.0668225533	0.0805834027	-0.0639954117	0.0461921894	0.0882322365	-0.0490267239	-0.0527616004	-0.0331545259	0.049723474	0.0411272712	0.0667560316	-0.0478210339	0.0103401727	0.0191357831	-0.0049340649	0.0103035502	0.112812971	-0.0290362881	0.0098467419	-0.0606692075	0.0876664117	0.0397331494	-0.0209489972	0.0898181319	-0.0489701842	-0.0730094903	0.024889462	0.049718871	0.0608803885	0.0963587003	0.0954159064	0.0938514104	0.091675406	0.0889020714	0.0	0.0	0.0	0.0889034999999999	0.0056623999999999	3.206277375999888e-05	0.0079038323122499	0.214376	0.085381	0.007289915161	0.045957069376	0.151014	0.012046	0.000145106116	0.022805228196	-0.00691699	-0.0002255699999999	4.78447506601e-05	5.088182489999981e-08	0.00119089	-4.7570000000000034e-05	2.2629049000000033e-09	1.4182189921e-06	0.00193341	-0.00010024	1.0048057600000028e-08	3.7380742281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.7168992408862	1.2286887911337772	873695.6817264969	1.5096761454577827	1246.7945175130012	0.9702209878441864	0.9413287652533489	1554496.5689004774	958.6501781877	-1.8488708880952345	919010.164139309	3.418323560846061	1000.4979110096682	746.5269279794221	0.833794	24.875654	0.1375039	0.0628921	0.0015427423	-0.0074596646	0.0031883875	-0.0017389794	-0.0086904808	0.016969989	0.0179794107	0.0239388911	-0.0567572634	0.0019372522	-0.0396746849	-0.0578890544	-0.0231520213	0.0662266052	-0.0849632266	-0.0123141969	-0.0786193384	0.007979052	0.0404988517	0.1894844007	-0.009709829	-0.0679607767	0.1166541453	0.0956522082	-0.0065268975	-0.0741917655	0.0177389348	0.0860178809	0.042362551	0.0398826996	-0.0143326551	0.0244266898	0.0134220658	0.0122382741	0.0060625282	-0.0057346068	0.0242235831	0.0315309101	-0.0196801498	-0.0604639407	-0.0186200998	0.0441293794	-0.0503742427	-0.0333190719	0.0462797251	-0.008873541	-0.0400593931	-0.0787141059	-0.0027191193	-0.0610484519	0.0251044287	-0.0135478371	-0.0303217813	0.0073103472	0.1365021774	0.0047571498	0.0789837829	0.0962338568	0.0949184818	0.0927394919	0.0897167126	0.0858776466	0.0	0.0	0.0	0.0964939	0.0075904	5.761417216000143e-05	0.0093110727372099	0.194943	-0.019433	0.000377641489	0.038002773249	0.179641	0.0286269999999999	0.0008195051289999	0.032270888881	-0.00782638	-0.00090939	6.125222390440001e-05	8.269901721000022e-07	0.00162495	0.00043406	1.884080836e-07	2.6404625025e-06	0.00222703	0.00029362	8.621270440000006e-08	4.9596626209e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
