onset	duration	trial_type	response_time
4.234340	3.533330	event_stranger_reward	0.711278
4.234340	33.500000	block_stranger_reward	n/a
8.787400	3.523330	event_stranger_reward	0.411786
13.255500	3.533400	event_stranger_punish	0.313800
17.732700	3.541030	event_stranger_reward	0.156873
22.201600	3.543720	event_stranger_reward	0.408538
26.676400	3.525770	event_stranger_reward	0.504226
31.157700	3.531400	event_stranger_neutral	0.459781
35.629300	3.531280	event_stranger_reward	0.308453
51.175500	3.526400	event_computer_reward	0.959017
51.175500	33.500000	block_computer_reward	n/a
55.456100	3.533410	event_computer_neutral	0.631699
59.742700	3.532690	event_computer_reward	0.648811
64.030300	3.529660	event_computer_reward	0.481132
68.316700	3.529300	event_computer_reward	0.281355
72.603200	3.528810	event_computer_reward	0.365351
76.890600	3.533280	event_computer_reward	0.397947
81.177400	3.532170	event_computer_punish	0.948602
92.943400	3.518530	event_friend_neutral	0.925479
92.943400	33.500000	block_friend_punish	n/a
97.474000	3.527030	event_friend_punish	0.865142
101.940000	3.523650	event_friend_punish	0.869083
106.404000	3.530990	event_friend_neutral	0.326045
110.874000	3.531490	event_friend_punish	0.375585
115.346000	3.524980	event_friend_punish	0.524585
119.798000	3.528090	event_friend_punish	0.526134
124.251000	3.530140	event_friend_punish	0.259889
136.038000	3.526310	event_friend_reward	0.800133
136.038000	33.500000	block_friend_reward	n/a
140.509000	3.531930	event_friend_reward	0.449238
144.968000	3.543380	event_friend_reward	0.593434
149.450000	3.531960	event_friend_neutral	0.281504
153.910000	3.528470	event_friend_reward	0.443401
158.376000	3.533350	event_friend_reward	0.529275
162.848000	3.533460	event_friend_reward	0.411872
167.383000	3.530970	event_friend_neutral	0.680631
182.935000	3.527770	event_computer_punish	0.858164
182.935000	33.500000	block_computer_punish	n/a
187.231000	3.543640	event_computer_punish	0.548355
191.535000	3.532740	event_computer_punish	0.682109
195.822000	3.527910	event_computer_punish	0.981999
200.109000	3.532460	event_computer_reward	0.665057
204.396000	3.531150	event_computer_punish	0.498077
208.683000	3.531070	event_computer_punish	0.931908
212.969000	3.545210	event_computer_reward	0.781999
226.746000	3.521930	event_friend_neutral	0.816392
226.746000	33.500000	block_friend_punish	n/a
231.239000	3.526740	event_friend_punish	0.426563
235.692000	3.529720	event_friend_punish	1.545430
240.145000	3.532170	event_friend_punish	0.494760
244.615000	3.532530	event_friend_punish	0.445653
249.085000	3.533490	event_friend_reward	0.395596
253.562000	3.542650	event_friend_punish	0.455434
258.052000	3.540070	event_friend_punish	0.469227
271.842000	3.534130	event_stranger_punish	0.807615
271.842000	33.500000	block_stranger_punish	n/a
276.309000	3.534780	event_stranger_punish	0.444841
280.778000	3.544450	event_stranger_punish	0.361580
285.247000	3.530300	event_stranger_punish	0.246473
289.702000	3.531630	event_stranger_punish	0.028217
294.157000	3.532010	event_stranger_punish	0.460097
298.636000	3.525100	event_stranger_neutral	0.369336
303.097000	3.528960	event_stranger_neutral	0.678630
318.876000	3.532090	event_friend_reward	0.779374
318.876000	33.500000	block_friend_reward	n/a
323.345000	3.536230	event_friend_reward	0.296905
327.816000	3.536000	event_friend_reward	0.463172
332.289000	3.526990	event_friend_reward	0.526403
336.741000	3.531440	event_friend_punish	0.378713
341.218000	3.540390	event_friend_reward	0.205206
345.691000	3.522710	event_friend_reward	0.586413
350.161000	3.524170	event_friend_neutral	0.536756
363.934000	3.534570	event_stranger_reward	0.591880
363.934000	33.500000	block_stranger_reward	n/a
368.397000	3.523210	event_stranger_reward	0.415549
372.852000	3.532450	event_stranger_punish	0.380873
377.305000	3.534620	event_stranger_reward	0.481685
381.775000	3.535250	event_stranger_reward	0.448502
386.248000	3.533630	event_stranger_reward	0.929912
390.715000	3.537370	event_stranger_reward	0.415896
395.186000	3.532530	event_stranger_neutral	0.364801
