global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104
671.3169122346619	n/a	n/a	450666.3966522808	1035.7324447542355	n/a	n/a	1072741.6971165854	673.1892491943642	n/a	n/a	453183.7652308717	801.6864187082964	464.52833221158863	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0219394	n/a	0.00048133727236	n/a	0.11586	n/a	n/a	0.0134235396	0.16834	n/a	0.0283383555999999	n/a	0.00285233	n/a	8.135786428900001e-06	n/a	-0.00135766	n/a	1.8432406756e-06	n/a	-0.0030302	n/a	9.18211204e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.3994895380672	-7.917422696594713	62.685582156553096	440098.88271936815	999.843187762266	-35.889256991969546	1288.038767435635	999686.40011461	673.114162333335	-0.075086861029149	0.0056380366992107	453082.67553370725	793.1916771702199	450.1354974282507	1.141472	39.872559	0.22035865	0.142959	-0.1028933005	-0.11072987	0.070952438	-0.1000670111	0.0608698	-0.0001444856	0.0587790724	-0.0659209985	0.0048976685	-0.1082915636	0.0086238117	-0.0201470147	0.0805425957	-0.002497055	0.0632489747	-0.0407970293	0.0425310955	-0.1464937166	0.0475535623	-0.0163574686	0.0435444111	-0.0048604854	0.1025396561	-0.1450087851	0.0364037233	-0.0557225626	0.0272721697	-0.1488025503	0.0045349261	0.0597961516	-0.1628050014	0.0112848879	-0.0421775635	0.017850621	-0.0917305416	0.1058359618	-0.0342249921	0.0116146198	-0.0132449676	-0.1089505669	0.005421478	-0.1683178194	0.0003312103	-0.0289504562	0.0513613882	-0.0388081179	0.0671954576	-0.0516389632	0.0864369622	-0.118195953	0.070474472	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	0.02962	0.0076805999999999	0.0008773444	5.899161635999999e-05	0.0991328	-0.0167272	0.00027979921984	0.0098273120358399	0.169084	0.000744	0.028589399056	5.535360000000334e-07	0.000192357	-0.002659973	3.7001215449e-08	7.075456360729002e-06	-0.000712076	0.0006455839999999	5.070522297759999e-07	4.167787010559999e-07	-0.00243162	0.00059858	5.912775824399999e-06	3.582980164000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.6925796932569	-4.706909844810298	22.1550002871721	433875.9145429576	990.1811439830908	-9.662043779175178	93.35508999069776	980458.6978996624	672.9986349896728	-0.1155273436621655	0.0133465671336361	452927.1626979629	780.8005938207685	447.8635416146734	1.358852	47.465836	0.44999089	0.244755	-0.1038751119	-0.0834363831	0.0430531685	0.0512594882	0.027155536	0.0586089912	0.0640356162	0.0727257965	0.054582038	-0.1077195985	0.1032540242	0.0457584153	0.0862161748	-0.0085159003	0.0060816664	-0.086717561	-0.0360831523	-0.0100829843	0.0873655073	0.0308736038	0.0736293931	0.062492301	0.1210898869	0.0145075983	-0.032210146	0.0656429358	0.0375747815	-0.0377964804	0.0723865873	0.12159918	0.0169472847	0.041728503	-0.0001311868	-0.019465582	-0.0456053413	0.1133662112	-0.01108746	-0.1569203191	-0.0403933685	0.102198311	-0.0185320561	-0.1277333636	0.0212661183	-0.0005400422	0.0449859944	0.06476499	0.04693915	0.0811121054	0.0052397994	0.0042418353	0.0075446629	0.0962021459	0.0961334599	0.0960190197	0.0958588795	0.0956531157	0.0	0.00388766	-0.02573234	1.51139002756e-05	0.0006621533218755	0.29316	0.1940271999999999	0.0376465543398399	0.0859427855999999	0.301222	0.1321379999999999	0.090734693284	0.0174604510439999	0.00131177	0.001119413	1.7207405329000002e-06	1.2530854645690002e-06	-0.00124734	-0.000535264	1.5558570756e-06	2.865075496960001e-07	-0.00273881	-0.00030719	7.501080216099999e-06	9.43656961000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.4686020319697	-0.2239776612872219	0.0501659927556935	433580.89986193646	1001.7973295141352	11.61618553104438	134.9357662916448	1003597.8894216528	673.6638139223386	0.6651789326657536	0.4424630124623511	453822.93418839126	794.1905607135002	333.06371645863584	2.950545	103.064957	0.65934539	0.412241	0.0725471063	-0.2536627831	0.0606554114	-0.1533171224	0.1452226572	-0.0677361283	0.0409604208	-0.0623196228	-0.0846269776	-0.0368109543	0.0465345882	-0.0451996581	0.0963601466	0.0508389811	-0.0323084614	-0.1233587442	0.1429048968	0.116785793	-0.1815883438	-0.0208610008	0.2175714677	-0.0845065781	-0.1626439209	0.0184921119	0.0408928411	-0.1245943066	-0.0769218909	0.0811242687	-0.0590036483	0.1611064397	-0.09885894	0.1759184662	0.0608255999	-0.0348720773	0.0399865047	0.0923157615	-0.1091953776	-0.0044855953	0.0759684537	-0.1625844411	-0.0052602157	-0.1146076382	0.0761746697	0.0061384983	-0.0152864755	-0.0222806561	0.0095000128	0.0323333423	0.1005920795	0.0462096278	0.1426674508	0.0961614411	0.0959707141	0.0956531157	0.0952090661	0.094639152	0.0	0.0140224	0.01013474	0.00019662770176	0.0001027129548676	0.0501135	-0.2430464999999999	0.0590716011622499	0.0025113628822499	-0.0312944	-0.3325164	0.00097933947136	0.1105671562689599	0.00120252	-0.0001092499999999	1.4460543504000003e-06	1.1935562499999996e-08	-0.000769175	0.000478165	5.91630180625e-07	2.28641767225e-07	-0.00362435	-0.00088554	1.3135912922500002e-05	7.841810916000003e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.1332406123005	2.664638580330802	7.100298763787353	437097.161842522	1018.3737184178644	16.576388903729253	274.7766690876784	1037085.0303642278	678.3507712618866	4.68695733954803	21.96756910274315	460159.7688715964	800.2556261439913	468.3648810962355	5.459239	190.695724	12.10015435	8.26818	0.203806181	0.3765865434	0.2912653046	-0.0979456117	-0.2410700003	0.1959023346	-0.2555274188	-0.349510605	0.5507596742	0.2723122331	-0.1142650237	0.4131584387	-0.0741186029	-0.321481705	-0.0443212577	-0.0823285507	-0.0685662851	-0.0535108586	-0.0711992018	0.0354062634	0.0153777923	-0.0284091825	0.0068912821	0.0288454462	0.0915909088	0.0117623815	-0.0749033643	0.0322545921	-0.006854522	0.0205164512	-0.0135686682	-0.0016034126	-0.0115919491	0.0323477191	-0.0227938013	-0.0293473047	0.0011913567	0.0139373859	0.0125639719	-0.1363823564	0.3683434697	0.1141365351	-0.4238192951	-0.1378465235	-0.305346715	0.5846814471	-0.2142817623	-0.0914604387	-0.2191545263	-0.0574103162	-0.0046173552	0.0961003948	0.0957267674	0.0951051307	0.0942370953	0.09312491	0.0	0.0518314	0.0378089999999999	0.00268649402596	0.0014295204809999	-3.0641	-3.1142135	9.69832572358225	9.38870881	-0.999242	-0.9679476	0.998484574564	0.93692255634576	-0.14902	-0.15022252	0.0222069604	0.0225668055151504	-0.00524418	-0.004475005	2.75014238724e-05	2.0025669750025007e-05	0.00128181	0.00490616	1.6430368761e-06	2.40704059456e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650.6481407549041	-10.485099857396335	109.93731901957266	423343.0030678136	981.1104545217568	-37.26326389610768	1388.5508361909615	962577.7239718882	682.7497182636184	4.398947001731813	19.350734724045303	466147.1777890503	780.769372559721	452.1134318236983	4.137275	144.518433	2.9722119000000014	2.08861	0.2190159235	0.3616764963	0.0042263928	0.0038312808	-0.5781407964	-0.0130760385	-0.543674927	-0.0420228619	0.0734035741	0.2203717354	-0.1550871877	-0.1161073703	0.190009979	0.6312224763	0.2008907556	0.0753748671	0.0418867516	0.0071745449	0.0535692418	0.0184442526	0.0005091688	-0.0536146087	-0.0016961349	0.0553668413	-0.0576884313	-0.0135010217	0.0630267321	0.0226577094	-0.0079813235	-0.00981972	0.0130189392	0.0014470287	0.025642275	0.0098131438	0.0064933041	-0.0083742443	0.0171487275	-0.0071609527	0.0034779326	0.0609173779	0.3237934655	0.568878529	-0.3155808532	0.1801498028	0.1980463169	-0.2266217429	0.1161750214	-0.0322274769	0.4322205964	0.2028075834	-0.0064828279	0.0960190197	0.0954018263	0.0943761076	0.092946256	0.0911183942	0.0	-0.01783	-0.0696614	0.0003179089	0.0048527106499599	-3.09675	-0.0326500000000002	0.0010660225	9.5898605625	-0.69475	0.304492	0.4826775625	0.0927153780639999	-0.109398	0.039622	0.0119679224039999	0.001569902884	0.00503944	0.01028362	2.53959555136e-05	0.0001057528403044	0.00268436	0.0014025499999999	7.2057886095999985e-06	1.9671465024999994e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
654.182270646701	3.534129891796852	12.490074092092026	427954.4432284736	974.681635117767	-6.428819403989792	41.32971892911566	950004.2898358438	672.4358185651922	-10.313899698426212	106.37652698919632	452169.93008944014	789.5650548489837	522.8411493794939	4.851794	169.477173	9.2892141	5.88554	0.1577216633	0.1164751387	-0.0963004309	0.0404394615	-0.1152418873	-0.6866938556	-0.1760922492	0.0452685143	-0.6039184553	0.0896352305	-0.3950951928	0.3181223724	-0.1799290447	-0.1066657634	-0.1319635626	-0.1803007175	0.0958519738	-0.0832238903	0.0843204445	-0.0528446071	-0.0668188523	0.0175863329	0.1587136146	-0.1417906825	-0.0584252137	-0.0139468111	0.0041690893	0.1218085125	-0.092317915	0.0222361495	0.0426867247	-0.0191905133	-0.0363282103	0.0060950524	-0.0815043206	0.00285919	0.0424089856	-0.0329488743	0.0210686777	-0.1898725805	0.0878600705	0.4097324756	0.5569336838	-0.3530820161	0.1682872211	-0.0410072246	-0.2954551219	-0.0948944181	-0.215980761	0.0572642133	-0.0428021771	0.0959173331	0.0949961657	0.0934674342	0.091340916	0.0886302114	0.0	0.110867	0.128697	0.012291491689	0.016562917809	0.933831	4.030581	16.245583197560997	0.8720403365609999	0.0364421	0.7311921	0.0013280266524099	0.53464188710241	-0.0255478	0.0838502	0.00065269008484	0.00703085604004	0.0021397	-0.00289974	4.57831609e-06	8.408492067600001e-06	0.0039093	0.00122494	1.528262649e-05	1.5004780036000009e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.8958589281625	9.713588281461512	94.3537973017464	440757.7115019627	1007.8753829003476	33.19374778258066	1101.8248918535785	1015812.7874565223	678.7916355876669	6.355817022474639	40.39641002317839	460758.0845437799	792.4862198052662	560.7906211924045	3.29478	115.089363	1.90842635	1.08242	-0.0201981105	0.1199042203	0.1708099797	-0.1782151636	-0.1638508052	0.1501661332	-0.1858063246	0.0744162983	-0.0238889391	-0.1467175831	0.1060658613	-0.1135851558	0.0076529316	-0.1066100732	-0.1145280418	-0.120551775	-0.0185937336	0.0472851019	0.1618961134	0.1171857202	-0.2732928761	-0.0511229307	-0.1985843271	0.1343887945	0.115812752	0.1712365756	0.2151566459	-0.2126569833	-0.1195877053	0.0492467162	-0.0583717541	-0.0414115556	-0.0021403527	0.0317924581	-0.030193252	0.038050776	-0.039748768	0.0026781785	-0.0098076388	-0.032596657	0.1658839438	-0.1887911605	-0.085231948	-0.042420468	0.1165759592	-0.1763167554	0.0874406602	0.459443402	-0.0971997547	0.0156591062	-0.0121992429	0.0957953565	0.0945101289	0.0923808403	0.0894265072	0.0856735145	0.0	0.05984	-0.0510269999999999	0.0035808255999999	0.0026037547289999	0.419602	-0.514229	0.2644314644410001	0.1760658384039999	0.272752	0.2363099	0.074393653504	0.05584236883801	-0.0078143599999999	0.0177334400000001	6.106422220959844e-05	0.0003144748942336	0.00112926	-0.00101044	1.2752281476e-06	1.0209889936e-06	0.000515971	-0.003393329	2.662260728410001e-07	1.1514681702241e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.0082063583227	-6.887652569839815	47.439757922821016	431659.7832221803	956.5011771419056	-51.37420575844203	2639.3090173107385	914894.501873851	675.2059127942048	-3.5857227934620823	12.85740795155352	455903.02467225527	773.3588407505615	452.2405001377805	1.890491	66.0364	0.7668924499999998	0.442554	-0.0965685343	-0.0958685415	-0.2353459006	0.0999029896	0.0163920483	-0.0517654779	-0.0023829027	0.0200673348	0.0543615877	-0.1623973364	0.0252278517	-0.0065191257	-0.0276891984	-0.0145132806	-0.0376308443	-0.0071065931	0.1916474496	0.0391633846	0.0232484066	-0.0148514383	-0.0045429502	0.1195715154	0.1038759927	0.0847124343	0.0415473541	-0.0180478053	-0.0740218542	0.0090226817	0.0522977672	-0.0259330842	0.0461712413	0.1827584879	0.078368729	-0.1432336893	0.1685397489	-0.1519437454	-0.0633522403	-0.0574686238	-0.0634838391	0.0851216903	-0.1328082147	0.1281440083	0.00594832	0.0890536387	0.0834998059	0.024464008	-0.0074792821	0.0344218439	-0.1324203183	-0.2686200942	-0.0713566454	0.0956531157	0.0939441271	0.0911183942	0.0872095075	0.0822639331	0.0	0.0451807	-0.0146593	0.00204129565249	0.00021489507649	0.108524	-0.3110779999999999	0.0967695220839999	0.0117774585759999	0.189836	-0.0829159999999999	0.036037706896	0.0068750630559999	-0.00189403	0.0059203299999999	3.5873496409000005e-06	3.5050307308898826e-05	0.000570144	-0.000559116	3.25064180736e-07	3.12610701456e-07	-0.000169366	-0.000685337	2.8684841956e-08	4.696868035690001e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665.3676077658712	8.35940140754849	69.87959189252366	442714.0534640782	972.89685693998	16.39567979807441	268.8183160409854	946528.294243692	675.9486223597546	0.7427095655498306	0.5516174987592181	456906.54007005016	780.2307923877705	474.0344301290767	1.749956	61.127392	0.4674531	0.266264	-0.1141910772	-0.0629665822	-0.0946235231	0.1126517079	-0.020794326	0.0398441699	-0.0415741787	0.0150454511	0.0216219836	-0.0403845432	0.0125453679	-0.2092685627	0.0227645311	-0.1446106205	0.0017912623	-0.0858588299	0.1260895166	-0.0757153517	0.0633658985	-0.1362833719	-0.0500598874	-0.0201592814	-0.0788901827	0.0013624304	-0.0333937601	-0.0332144586	-0.07301837	-0.0533661231	0.0227377726	-0.1100687202	0.0863190566	0.0242603337	0.0908825127	-0.0057323259	0.0752054389	-0.0376612134	0.0374904964	0.0326315421	0.122377639	0.0726909787	-0.047700097	0.0480591698	-0.0456237603	-0.029133367	-0.0264262184	-0.1363027951	0.0294438573	-0.0046781012	-0.0116113868	-0.2942256129	-0.0675758904	0.0954906409	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	0.058319	0.0131383	0.003401105761	0.00017261492689	-0.0920596	-0.2005836	0.04023378058896	0.00847496995216	0.33924	0.1494039999999999	0.1150837775999999	0.0223215552159999	-0.00375014	-0.0018561099999999	1.40635500196e-05	3.445144332099999e-06	0.000800578	0.000230434	6.40925134084e-07	5.309982835600004e-08	-0.000169366	0.0	2.8684841956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
