global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40
738.4453694137148	n/a	n/a	545301.5636085578	1138.4979483199616	n/a	1296177.5783287615	n/a	733.520172780929	n/a	538051.843876564	n/a	834.6160089658275	675.9423323070978	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0010067	n/a	1.01344489e-06	n/a	-0.294139	n/a	0.086517751321	n/a	-0.168218	n/a	0.028297295524	n/a	0.00207783	n/a	4.3173775089e-06	n/a	-0.00144196	n/a	2.0792486416e-06	n/a	0.00130289	n/a	n/a	1.6975223520999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.9144702861796	-7.5308991275352355	56.71444166911097	534235.9628737265	1109.64008376499	-28.857864554971457	1231301.1154979742	832.7763466730779	733.8132725198575	0.2930997389285039	538481.9189263027	0.0859074569599571	828.959099950555	667.8681822037166	1.313087	28.24515	0.1775617	0.0777588	-0.1205388508	0.002710376	-0.0437226997	-0.1045114291	-0.0448932882	0.0342503406	0.0654487433	-0.0069579707	0.0159127469	0.017201162	-0.0917286379	0.0414372131	-0.0152758297	0.0118638117	-0.0770731036	0.0033882892	-0.0679959818	0.0452332612	-0.089242927	0.0075170839	-0.0160352679	0.0732458412	-0.0286813478	0.0262728732	-0.055418175	0.0157733641	-0.0279002772	0.0260464181	-0.0511131266	0.0043416139	-0.1516030433	0.0767545212	-0.1224344679	0.0192683229	-0.0209404095	0.0543648059	-0.0905793872	0.0772513596	-0.0164623506	0.1183181879	-0.0651930835	0.0852207956	-0.0693819661	0.1306763587	-0.048106329	-0.0577990308	0.1454488141	-0.131969841	0.0462404118	0.0392957962	0.0208087623	-0.0589575881	0.0012646572	0.0709282813	0.0359319097	-0.1101649882	0.0782812544	-0.0957498011	0.097387224	-0.094349158	0.0340464854	-0.0954983275	0.0456142455	0.0517068217	-0.0762737417	0.0060074163	-0.04524289	0.0297711794	-0.0520952894	0.1255555824	-0.1107145467	0.0725698148	-0.0604905278	0.0221516734	0.0879129117	-0.0504393724	0.1002478183	0.1002384491	0.1002228344	0.1002009753	0.1001728729	0.0	0.0234674	0.0244741	0.00055071886276	0.0005989815708099	-0.234438	0.0597009999999999	0.054961175844	0.0035642094009999	-0.147966	0.020252	0.0218939371559999	0.000410143504	0.00160815	-0.00046968	2.5861464225e-06	2.205993024000001e-07	-0.00100781	0.0004341499999999	1.0156809961e-06	1.8848622249999994e-07	0.000744028	-0.0005588619999999	3.12326735044e-07	5.53577664784e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.9095038719637	0.9950335857840856	0.9900918368383352	535691.521858104	1113.9708859647317	4.330802199741584	1240931.1347770493	18.75584769328654	735.8262327512143	2.0129602313568284	541440.2448048443	4.052008893024136	831.7007405362344	643.1083383385912	1.8534	39.867546	0.283940906	0.191768	-0.0984540705	0.1108727491	-0.0060724639	-0.1529286726	0.0035852323	0.1077414666	0.0541313904	0.0993092714	-0.0828256101	0.0952451084	0.0395893858	-0.0781679376	0.011670602	0.0624676656	0.0497142704	-0.1894473987	-0.1667153843	0.0836004222	-0.044204733	-0.0748363002	0.0314769565	-0.0851717024	0.0130803222	0.0253214783	-0.0249256779	0.0572733121	-0.1412886387	0.033171881	-0.0539065745	-0.0480904444	0.1393688274	0.1229604096	0.0044702795	0.1646813624	-0.0130227487	-0.0398388431	-0.1327410532	-0.0179496368	0.0876314621	0.0710162763	0.0800362379	-0.0532201248	-0.0902700669	0.1040370279	-0.0022860814	-0.0713833214	0.0123878031	-0.027502699	-0.0526259652	-0.0944018349	0.0330943334	-0.1524879648	-0.0192879527	0.0797347709	-0.1206146341	0.0618332366	-0.0035312604	-0.0051728032	-0.0620853905	-0.0771970199	-0.124591734	-0.0128944237	-0.0001619946	0.0999113419	0.0810244519	0.0900807777	0.0418345006	0.0876043667	-0.1194507501	0.0983061283	-0.1339579604	0.1475410629	-0.0299527554	0.1347828637	0.0586989638	0.1666021554	0.1002228344	0.1001385292	0.0999980731	0.0998015448	0.0995490545	0.0	-0.000947656	-0.024415056	8.980518943359999e-07	0.0005960949594831	-0.0512386	0.1831994	0.00262539412996	0.03356202016036	-0.127633	0.0203329999999999	0.016290182689	0.0004134308889999	0.00201853	0.00041038	4.0744633609e-06	1.684117444000001e-07	-0.0016024	-0.0005945899999999	2.56768576e-06	3.535372680999999e-07	0.000858927	0.000114899	1.3201780201000004e-08	7.37755591329e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.7525349127872	-1.1569689591765382	1.3385771724980422	533999.2672814642	1089.480845508476	-24.490040456255656	1186968.512729864	599.7620815490387	734.5931617034241	-1.2330710477901905	539627.113221433	1.5204642088983975	825.8677474875687	669.8911964802419	1.884773	40.542408	0.484692266	0.369916	-0.1209429542	0.0034446861	0.0911724171	0.0184706818	0.0376569018	-0.0496834764	0.0402327495	-0.0496259322	-0.046257939	-0.1064957276	0.0110335094	0.0442473133	-0.1019707563	-0.0260321967	-0.0636344603	0.0105859864	-0.1075181891	0.0724110206	-0.023310804	0.0121154967	0.0755684616	0.033906529	0.1077167418	-0.0502801628	-0.1150637707	-0.1029282085	0.1991955658	-0.0842180616	0.0080247177	-0.0198288859	-0.0604102343	0.031739029	0.2449752622	0.0763132702	0.0990359386	0.0111787135	0.0517625136	-0.0092907417	-0.0384002119	0.1070237365	0.106112581	-0.0720141461	-0.0082773133	0.0141966822	0.1235048112	-0.0748465637	-0.0870488625	-0.0078587302	-0.0455034186	0.0045562033	-0.0132853758	-0.0200720364	0.0708561175	-0.0225001137	0.0172988321	-0.1100755459	0.0374708171	0.0316347352	-0.0943273884	0.0702490234	-0.0456786838	0.0304015295	-0.1212637133	-0.033833471	0.1222918402	-0.1205817718	0.0363292718	0.1444465618	-0.0842874335	-0.0424973426	0.2199685678	-0.0114059131	0.082315349	0.1170997135	0.0433926983	0.0058135631	0.1001728729	0.0999387891	0.0995490545	0.0990042761	0.0983053023	0.0	-0.0008412899999999	0.000106366	7.077688640998318e-07	1.1313725956021263e-08	-0.409165	-0.3579264	0.167415997225	0.1281113078169599	-0.228102	-0.100469	0.052030522404	0.010094019961	0.00231934	0.0003008099999999	5.3793380356e-06	9.048665609999993e-08	-0.0013794	0.0002229999999999	1.90274436e-06	4.9728999999999955e-08	0.000858927	0.0	0.0	7.37755591329e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.2836887586708	-2.4688461541163638	6.095201332695158	530397.1313119364	1086.4103078345458	-3.0705376739301755	1180287.3569691526	9.428201607024532	733.8621224763455	-0.7310392270786679	538553.6148054866	0.5344183515277762	824.321033563621	655.9948119495253	1.209736	26.022017	0.071811946	0.0437033	-0.1096742382	-0.0726700462	0.0868859219	0.0457240431	-0.0104058087	-0.1100729347	0.0645584817	-0.1107845835	0.0180316484	-0.2003065433	0.0055822384	-0.0074039075	-0.1129551623	-0.0010590436	0.0242250369	0.020118587	-0.0107022563	-0.0022869682	-0.0255022957	-0.0538463972	0.0985589612	-0.0225345406	0.0671012612	0.0212738676	-0.1054873336	-0.0521181979	0.0694012047	-0.0478221015	-0.0234016997	-0.0973214352	0.0055034847	-0.0365925964	0.0108374297	-0.0841435309	0.0517362797	0.0311096916	0.1236871973	0.1163665425	-0.0450566033	0.0500718787	0.0935941585	-0.0168893005	-0.0276578088	0.0804513141	0.0189850309	0.124205778	-0.0183715693	0.0375627078	0.0109088756	-0.0524356349	0.0050605357	0.0487627232	0.050341773	-0.0733309448	0.0820142313	-0.1368461697	0.0680837076	0.1358592364	-0.0096135112	-0.0124240547	-0.0162924478	-0.0005769656	-0.0218577479	-0.0174387973	-0.0267540357	0.058746215	-0.0215513112	0.0543041314	-0.0309738506	0.0203414111	0.144412466	0.0847078653	-0.102644871	0.1183705183	-0.02214018	-0.0071097264	0.1000979463	0.0996394278	0.0988767856	0.0978123473	0.0964493619	0.0	-0.000844236	-2.946000000100053e-06	7.127344236960001e-07	8.678916000589515e-12	-0.370231	0.038934	0.1370709933609999	0.001515856356	-0.207792	0.0203099999999999	0.043177515264	0.0004124960999999	0.00210718	-0.0002121599999999	4.440207552400001e-06	4.501186559999994e-08	-0.00134026	3.914000000000001e-05	1.7962968676e-06	1.5319396000000007e-09	0.000858927	0.0	0.0	7.37755591329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.4489828308022	0.1652940721313598	0.0273221302817671	530637.9205872302	1088.2894134869175	1.8791056523716636	1184373.847507699	3.5310380527751346	734.3375359037195	0.4754134273740646	539251.6166371466	0.226017926927555	823.7555958971332	665.256548602134	1.022621	21.997082	0.309826194	0.194637	-0.1072445067	-0.09800008	0.0569827464	0.0369327109	-0.0299718947	-0.0398103763	0.0374114779	-0.0281636702	0.0264791219	-0.0476248551	0.0109155518	-0.0943011993	0.030877414	-0.058849331	0.1137044854	-0.1049385961	0.0420470693	-0.0069797662	0.0420899085	-0.0621762977	0.07975704	-0.0172228582	0.078595689	0.0352381554	-0.0176596968	-0.0733954015	0.0892799856	-0.0772426047	-0.092140617	-0.0246719471	0.0212166784	0.0561837623	0.0164104334	-0.1173780316	0.1212543397	-0.1029957811	0.0175173483	-0.0266059189	-0.049018223	0.1303358737	-0.0248991424	-0.1292968525	0.0192336784	0.0205998875	-0.0529969431	0.0174927928	-0.0025697698	-0.0789496454	0.0523208607	0.0041698427	-0.0168054867	0.0375625384	-0.0031120077	-0.0593657561	0.0119767946	0.0289040515	0.0866362677	0.0760479318	-0.055533862	-0.0071568606	-0.016025316	0.0400130464	0.0585290234	0.0133301039	0.18512193	0.0968557023	0.0181342845	0.0677452077	-0.0333089769	-0.0738825816	0.0695046357	-0.0390931191	-0.0726967107	-0.0313259827	-0.2253462385	0.0710886912	0.0999980731	0.0992407438	0.097982774	0.0962305098	0.0939927908	0.0	-0.00779223	-0.006947994	6.07188483729e-05	4.8274620624036e-05	-0.183813	0.1864179999999999	0.033787218969	0.0347516707239999	-0.151996	0.055796	0.0231027840159999	0.003113193616	0.00147847	-0.00062871	2.1858735409e-06	3.9527626410000026e-07	-0.000866983	0.000473277	7.51659522289e-07	2.2399111872900006e-07	0.00074763	-0.000111297	1.2387022209e-08	5.589506169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.4918900550671	2.0429072242649227	4.173469926953811	533618.4014362242	1091.7067193289597	3.4173058420421967	1191823.561028	11.677979218055729	733.5708815637674	-0.7666543399520833	538126.2382782429	0.5877588769673645	822.6072035539149	633.6812554682463	1.662963	35.771164	0.165532549	0.103487	-0.0825390542	-0.0151783148	-0.0353449724	0.030751096	-0.0600701449	0.0800254449	0.0652211691	-0.0370680208	0.0391830162	0.0055414277	-0.0751311653	-0.0710965557	0.0304171138	-0.0074869457	0.03736193	0.0496993995	0.0456022376	0.0298405816	-0.0130186569	-0.0901288049	-0.0167447888	-0.0335732299	-0.0538976174	0.0277110791	-0.0137907486	-0.0032984652	-0.075073592	-0.0245100675	0.0131271178	0.0991571759	0.0880860152	-0.0286931218	-0.0386427651	0.0066808948	0.0661318908	0.0725583497	-0.0117181858	0.0422039	-0.1478152018	0.0891073811	-0.1437431433	0.0802174513	-0.0030787254	0.0431624624	-0.0287953143	0.0306681332	-0.0126942207	0.0953283598	-0.0622519076	-0.0592692093	0.1577743312	0.0897762831	-0.0538942574	0.0763543011	0.0840853357	0.0119430113	0.0524686654	0.0608155545	0.0625648368	-0.1308826123	0.1172868857	-0.1030452465	0.0149911372	0.0152472041	0.0442182304	0.0146477384	-0.078946301	-0.026068232	-0.0071476568	0.0833077228	0.0769961669	-0.0157080708	-0.1676530632	-0.0462789678	0.0195054323	0.072340053	0.0998732783	0.0987431344	0.0968690246	0.0942650692	0.0909508872	0.0	-0.0007720309999999	0.0070201990000001	5.960318649608455e-07	4.928319399960241e-05	-0.268847	-0.085034	0.072278709409	0.007230781156	-0.0935607	0.0584352999999999	0.00875360458449	0.0034146842860899	0.00156369	8.522e-05	2.4451264161e-06	7.2624484e-09	-0.00089853	-3.154700000000004e-05	8.073561609e-07	9.952132090000027e-10	0.000563536	-0.000184094	3.389060083599999e-08	3.175728232960001e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.9483905011368	0.4565004460697537	0.2083926572618841	534285.5495762024	1093.7110045986872	2.004285269727461	1196203.7615802696	4.017159442446482	734.3708460719183	0.7999645081508788	539300.5395603852	0.6399432143010775	824.7116057713412	674.2137561244732	1.661677	35.743504	0.193071379	0.103451	-0.1218827637	0.0824200675	-0.0381843126	0.024253095	0.0084451603	0.047563461	-0.1018519524	0.0314086135	0.0166419295	0.0420609297	-0.0869663924	0.0517113233	-0.0015628734	0.1030587516	0.0390101984	0.0644278015	0.0691253121	-0.0458890626	0.0323622063	-0.0429480354	-0.060999261	-0.0626483894	-0.0404417295	0.0192100022	-0.0164489537	-0.0362930957	-0.0029813024	0.1100998912	0.0966551584	0.0791324126	0.0555881197	0.0224349289	-0.0385347643	-0.1133277761	0.0270739062	-0.0168463249	-0.1122427333	-0.032562685	0.1566199116	0.1128817112	-0.0272177512	-0.0618216517	0.0437347439	0.0363713282	0.0187753006	-0.0921439368	-0.0166923045	0.1052268596	-0.0188286395	-0.0571449874	0.1442369006	0.0265304951	-0.0462056719	0.0582428843	0.0234322543	-0.0367117666	-0.124718695	-0.0384623756	-0.0116545684	0.0174131878	-0.0153523478	-0.0833053953	0.0953124936	-0.0243168529	-0.0108192303	-0.0206676475	-0.0122793147	-0.0092181477	0.0071699454	0.0294338319	0.0016889356	0.103734053	-0.0706428342	-0.1087423344	-0.111282395	0.0696111751	0.099723593	0.0981470957	0.0955380353	0.0919238605	0.0873425944	0.0	-0.00082731	-5.5279000000100055e-05	6.844418361000001e-07	3.055767841011062e-09	-0.17616	0.0926869999999999	0.0310323456	0.008590879969	-0.0721604	0.0214002999999999	0.00520712332816	0.0004579728400899	0.000545732	-0.0010179579999999	2.978234158240001e-07	1.0362384897639997e-06	-0.000633303	0.000265227	4.01072689809e-07	7.034536152900004e-08	0.000858927	0.000295391	8.7255842881e-08	7.37755591329e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.8874628759814	-8.060927625155387	64.97855417799326	522566.28398327343	1091.802042576174	-1.9089620225131512	1192031.7001735058	3.644136003397501	734.4804796500639	0.1096335781455764	539461.574986988	0.0120195214570022	821.3121824108307	339.02460806715794	4.875971	104.884552	0.21585271	0.12393	0.3694976935	0.0767624373	-0.0225233228	0.0102288582	-0.0529612977	-0.0470904164	-0.1079933528	0.0429326965	0.0699488515	-0.0099940358	-0.0151332504	0.051112018	0.0352604906	0.0773923537	-0.0072765739	0.1354295491	-0.0367379154	-0.1477191969	-0.0702811504	0.0041762914	-0.0409817043	0.025160283	-0.1477066504	-0.0630909545	0.0054172643	0.0298369838	-0.0972163163	0.0518488214	-0.2355100707	-0.1107421208	0.0393428524	-0.1279077228	-0.0534058843	-0.1158790031	-0.0276088094	0.0909143109	0.0438277392	-0.0873119518	0.1419927397	-0.0230535929	-0.0939454258	0.0723313639	-0.0124079803	-0.0561004703	0.046294797	0.0193244913	0.067459395	-0.0151583786	-0.0669524171	-0.0113772261	-0.1113637121	0.0184833676	-0.0777646796	-0.0731388383	0.035181208	0.0233157902	-0.1606868865	-0.001235277	0.0615271654	-0.0277182639	-0.0526244201	-0.0076685577	0.0044136113	-0.0364789893	-0.0996033094	-0.142016001	0.035607168	-0.156307747	0.1505961855	-0.0036161733	-0.0737768518	-0.0964491378	0.0476792849	0.0068202536	0.0353172299	0.0011432583	0.0995490545	0.0974532219	0.0939927908	0.0892162162	0.0831903826	0.0	0.015912	0.01673931	0.0002531917439999	0.0002802044992761	-0.116702	0.059458	0.013619356804	0.003535253764	0.0356937	0.1078541	0.00127404021969	0.01163250688681	0.000140387	-0.000405345	1.9708509769000004e-08	1.6430456902500006e-07	-0.000557263	7.603999999999998e-05	3.10542051169e-07	5.782081599999997e-09	0.000704286	-0.0001546409999999	2.3913838880999987e-08	4.960187697960001e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.519801036541	0.6323381605595841	0.3998515492998784	523480.9024919559	1089.451749118666	-2.350293457508087	1186905.1136577206	5.523879336405319	735.0022893831435	0.5218097330796354	540228.3653984623	0.2722853975366403	822.0922986539307	341.8489240207157	0.961189	20.675648	0.0699233099999999	0.0346875	0.3784890039	-0.0243433359	0.0319859225	0.0143525146	-0.0733930204	-0.1295480448	-0.1140350842	0.0582954424	0.1152802183	-0.1010461154	0.0614228954	0.1210760271	0.1178530675	0.0042100623	-0.0496751448	0.0715327535	0.0025725756	0.0953795929	0.0775007596	0.0103605888	0.0789766769	0.0303990997	0.1013179876	-0.0972042614	0.0556738724	0.1255656728	-0.0791604066	-0.0198811631	0.050849912	-0.1044931724	-0.1593424175	-0.1581452644	0.0478245431	0.0414931403	-0.0111905863	0.0584253103	-0.2252393308	-0.0650246213	-0.010289429	-0.0423037209	-0.0079129513	-0.0108295094	0.1035681681	0.0176935397	0.0104627596	-0.0165156505	-0.0600506435	0.0984450182	-0.0285678773	-0.1265779152	-0.1143861379	0.0173411691	-0.0833627949	-0.1523874691	0.0805352384	0.0456993394	-0.1278311926	0.0067945148	0.096841679	0.0832716179	0.0577779938	0.0049760826	-0.0760973287	0.092758002	-0.121317138	-0.0304852435	-0.0924023361	-0.2024565454	0.1961198165	-0.0041251985	0.004593962	-0.0118551904	0.0092902642	0.0566787139	0.0927819641	-0.0181118196	0.0993497063	0.0966622046	0.0922367566	0.08615293	0.0785201094	0.0	-0.00081981	-0.01673181	6.720884361e-07	0.0002799534658761	-0.0898903	0.0268116999999999	0.00808026603409	0.0007188672568899	0.0456822	0.0099884999999999	0.00208686339684	9.977013224999996e-05	0.000140387	0.0	1.9708509769000004e-08	0.0	-0.0007304479999999	-0.0001731849999999	5.335542807038539e-07	2.999304422496536e-08	0.000858927	0.0001546409999999	2.3913838880999987e-08	7.37755591329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
