global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
791.2103175931924	n/a	626013.7666659204	n/a	1236.361003406169	n/a	1528588.5307435088	n/a	760.6352992296424	n/a	n/a	578566.0584341676	928.3943262286704	140.49224716689733	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00925882	n/a	8.572574779239998e-05	n/a	0.0590825	n/a	0.00349074180625	n/a	0.111707	n/a	0.012478453849	n/a	0.000709199	n/a	n/a	5.029632216009999e-07	-0.00100512	n/a	1.0102662144e-06	n/a	-0.00041815	n/a	n/a	1.748494225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790.9786507299779	-0.2316668632145138	625647.2259106163	0.0536695355116522	1186.8320971497037	-49.528906256465234	1408570.4268247637	2453.112554961721	765.6363946402042	5.001095410561788	25.010955305542183	586199.0887976505	919.7525184653352	633.9140241697282	1.702754	38.498032	0.23547836	0.153536	-0.3738910871	-0.1431944718	-0.1836428221	-0.1236669895	-0.1268643821	-0.0708678361	-0.0670267478	-0.0017315909	0.0199685469	-0.0540555495	0.3094262396	-0.2158277402	0.039571695	-0.0670031846	0.0191292728	-0.0088572977	0.1315212053	-0.0861324717	0.0281462305	-0.0277544503	0.0319235492	-0.0638499269	0.0251705598	-0.0212687318	0.0566712081	-0.0153154361	0.0233027123	-0.075728164	0.108108995	-0.0088970375	0.0481342744	-0.065399472	0.1151358148	-0.04308587	0.0816078314	-0.0056288363	0.0673489928	-0.0849045559	0.0489536364	-0.0867708778	0.0553997279	-0.0243464376	-0.0009155513	0.0692163387	-0.1124637715	-0.0253087828	0.1739277681	-0.169001237	0.0145294038	0.0375560583	0.080472704	-0.0845167826	-0.1354030214	0.1406463552	0.0073481753	-0.156500153	-0.0910508064	-0.1110390122	0.1118767677	-0.2567862888	0.1580469813	-0.244932589	0.2523482195	-0.0150405369	0.0314266122	-0.0798515819	-0.0015032887	0.0520901755	-0.0209077723	0.146022445	-0.1316436657	0.1158491123	-0.0475621843	0.0541690228	0.1002478183	0.1002384491	0.1002228344	0.1002009753	0.1001728729	0.0	0.00873841	-0.0005204099999999	7.63598093281e-05	2.708265680999989e-07	-0.0110148	-0.0700973	0.00012132581904	0.00491363146729	-0.0200274	-0.1317344	0.00040109675076	0.01735395214336	0.000300164	-0.000409035	1.6730963122499997e-07	9.0098426896e-08	-0.000801184	0.0002039359999999	6.41895801856e-07	4.1589892095999984e-08	-0.000368596	4.9553999999999993e-05	2.455598915999999e-09	1.35863011216e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.5417779162086	-14.43687281376924	603017.1328492663	208.42329664094945	1180.6329093108743	-6.199187838829403	1393894.0665478592	38.42992986109036	761.484725019868	-4.151669620336179	17.23636063642235	579858.986438584	910.0700744217525	140.47852259728438	1.350472	30.53318	0.32349729	0.184076	0.1157147004	-0.1148863456	-0.0365128559	-0.1379114109	0.0031527139	-0.0173614828	0.1016609352	0.0042748331	0.0165529407	0.0637665035	-0.091616064	0.0630540687	-0.0704189245	-0.1193476342	-0.0185631337	-0.053079479	0.091259038	0.0011244552	0.0080538154	-0.137782073	0.0457721366	-0.0157178312	0.1245072578	0.0366667416	-0.0172865591	0.0808918915	-0.1294900219	-0.0645615232	0.0562352481	0.0013106529	0.0106697528	0.0231753379	0.077335167	0.0131961911	0.1103513475	-0.0091035762	0.0802554658	-0.0211331797	0.0614232378	-0.0536019723	-0.0509757589	-0.0573531153	-0.0033530613	-0.0641860819	0.1107033706	-0.1214178649	0.1562601955	0.029770708	-0.0254105325	0.0020424329	0.0492510555	-0.0021326445	-0.0070261258	0.117208692	-0.040198809	-0.106977387	0.0807503824	0.0398973961	0.049890234	0.0220661862	0.0214396757	-0.109745039	-0.0676849051	0.0015093173	0.1335649045	0.0304282161	-0.0124421086	-0.1168373164	0.0058204743	0.1106347429	-0.0490943081	0.0073637261	0.0001264418	-0.0651049447	0.1002228344	0.1001385292	0.0999980731	0.0998015448	0.0995490545	0.0	0.027323	0.0185845899999999	0.000746546329	0.000345386985468	0.0613117	0.0723265	0.00375912455689	0.00523112260225	0.128668	0.1486954	0.016555454224	0.02211032198116	0.00150131	0.001201146	1.4427517133160003e-06	2.2539317161000003e-06	-0.000909258	-0.000108074	8.26750110564e-07	1.1679989476e-08	0.0	0.000368596	1.35863011216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.1361707103778	0.5943927941691527	603940.6278263894	0.3533027937602127	1167.0561795654944	-13.576729745379907	1362020.1262620075	184.3275905790836	760.9049380362496	-0.5797869836184191	0.3361529463733449	578976.3247279489	905.363879305616	172.02937589984316	1.147073	25.934484	0.1591776	0.0797859	0.1048753514	-0.0328119884	0.0289726106	-0.013326637	0.018835122	0.0010718055	0.0586377595	0.0183200352	-0.0051121399	0.0453886913	-0.144250062	0.0229773328	0.0163944754	-0.1140692901	0.0539182961	0.0613666212	0.1475502218	0.0227594061	-0.0690367247	0.0043162911	-0.0698567822	0.0125231852	0.0094224987	0.0400731521	-0.0729512567	0.0912207389	0.1200710516	0.0879498612	-0.0481400867	-0.0187765476	0.0728691212	-0.0905907554	0.0116358604	0.0147488612	0.0438004804	-0.038805012	-0.0858202511	0.0017382885	-0.0156194288	-0.0176488192	0.0050195189	0.0200446727	0.0458427766	0.1143883824	-0.1599809372	-0.0401291357	0.0629310916	0.1543163191	-0.0657081959	-0.0656214164	0.0543758255	-0.0497671618	0.0195504611	0.0296334213	-0.0074518648	-0.0088132052	0.0432722642	0.0512733766	-0.006666452	-0.0208609922	-0.0764904274	-0.0249327319	-0.0510311211	0.1194454048	0.126776346	-0.0029373869	-0.0256420982	-0.0375292831	-0.0513589448	0.0318632348	-0.0344753583	-0.1499888292	-0.0006903464	-0.1640505502	0.1001728729	0.0999387891	0.0995490545	0.0990042761	0.0983053023	0.0	0.0109155	-0.0164075	0.00011914814025	0.0002692060562499	0.0226743	-0.0386373999999999	0.00051412388049	0.0014928486787599	0.0822754	-0.0463926	0.00676924144516	0.00215227333476	0.00167388	0.0001725699999999	2.978040489999997e-08	2.8018742544e-06	-0.000711732	0.000197526	5.06562439824e-07	3.9016520676000025e-08	-0.000784706	-0.000784706	6.15763506436e-07	6.15763506436e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.8399525235818	-2.2962181867959544	600376.9520267465	5.2726179613725	1165.2459914304443	-1.810188135050112	1357798.2205447191	3.2767810842762013	759.418314452414	-1.4866235838355806	2.2100496800161453	576716.1763257456	903.2430277801278	144.3244141062497	0.936199	21.166777	0.1389369899999999	0.0813181999999999	0.1144310835	-0.0216236674	0.0238115587	0.019066472	0.0205871912	0.0602311138	-0.0859030027	-0.0321478928	0.059430491	-0.000528945	-0.1288729406	0.0440382199	-0.0422884263	-0.0644804732	0.0672888273	-0.0066878134	0.0135576385	0.0120638664	0.0230001607	0.0430513351	0.0035166833	0.0411867139	0.06777797	-0.0377627118	-0.0895141989	-0.1544079569	0.0495987648	0.0753138549	-0.014769792	0.0306285512	0.0034850776	-0.0688610469	0.0029991039	0.1216843631	-0.0238945395	0.0505587878	0.0628571314	0.0905726255	-0.0151146431	-0.1407824115	-0.0692492862	-0.0199914262	-0.0047293203	0.136020644	-0.0148164723	0.1165114291	-0.1372701588	0.0517899919	0.0740891238	0.0888261709	-0.0143925805	0.0209974372	0.0431673125	0.0105050141	-0.0078986214	0.0637706066	-0.0760171648	0.0222303978	-0.0012416732	-0.0154621744	-0.0350088614	-0.0954867566	-0.0952023884	0.0688396109	0.1222847308	-0.032632718	0.0065697139	0.037200993	-0.0623422559	0.0396815473	0.0437935583	0.0465852856	-0.0149079408	-0.0919955726	0.1000979463	0.0996394278	0.0988767856	0.0978123473	0.0964493619	0.0	0.00274401	-0.00817149	7.529590880099999e-06	6.67732488201e-05	0.100768	0.0780936999999999	0.010154189824	0.0060986259796899	0.11061	0.0283346	0.0122345721	0.00080284955716	0.00138774	-0.00028614	8.187609960000002e-08	1.9258223076e-06	-0.0006002	0.000111532	3.6024004e-07	1.2439387024000004e-08	-0.0008737779999999	-8.907199999989997e-05	7.933821183982181e-09	7.634879932838252e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
775.3278275807646	0.487875057182805	601133.2402211078	0.2380220714211252	1158.4556610406455	-6.790330389798783	1342019.518597119	46.108586802624885	759.3857825614956	-0.0325318909184488	0.0010583239267298	576666.766756535	900.5852432842128	142.45682127434668	0.85431	19.315327	0.0333377715999999	0.0227032	0.1139508883	0.0326444169	0.0594268908	0.0817931233	-0.03689908	0.0528647807	-0.1049109462	-0.0626129386	0.0658645198	0.0193655187	-0.091699417	0.0714557188	0.0305709941	-0.025859856	0.0263318712	0.064196082	0.0331050056	0.1059617419	0.0057925806	0.0280907176	0.0812691548	0.0863962091	0.1982770116	-0.1123785743	-0.1287318868	-0.025986057	-0.17429531	-0.0528946793	-0.1050867855	0.0535188617	0.0147300531	0.0038739099	-0.0283616129	0.1054211555	-0.0305853947	-0.0814549341	0.0258921408	0.0332912678	0.0380571969	-0.0772037486	0.0089523511	-0.0537302335	-0.0010001652	0.0055611091	0.0753014862	0.0331504549	0.0679003554	0.1711089877	-0.0514524636	0.0053549586	-0.043844336	0.0852617516	0.0749878671	-0.0528191268	0.041106796	0.0696069866	-0.1001826328	-0.0145526583	-0.0224078904	0.0033103903	-0.0604051562	-0.0090486209	-0.1060464375	0.0509329924	0.018280254	0.1280123204	-0.0050193698	0.0846460257	-0.0386249632	0.0322467177	0.0870089573	-0.0338187684	-0.1843775819	-0.0209246024	0.0999980731	0.0992407438	0.097982774	0.0962305098	0.0939927908	0.0	-8.86616e-05	-0.0028326716	7.86087931456e-09	8.02402839344656e-06	0.0923128	-0.0084551999999999	0.00852165304384	7.149040703999994e-05	0.109722	-0.0008879999999999	0.012038917284	7.885439999999998e-07	0.00102285	-0.0003648899999999	1.3314471209999992e-07	1.0462221225000002e-06	-0.0006002	0.0	3.6024004e-07	0.0	-0.00081543	5.834799999989999e-05	3.404489103988329e-09	6.649260849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.7511607030154	2.423333122250824	604896.8679748877	5.872543421397928	1162.943520942785	4.487859902139462	1352437.6329028015	20.140886501231225	760.2157108510127	0.8299282895170563	0.6887809657407069	577927.9270247105	903.2761348672896	255.2963681566856	0.92082	20.819065	0.1422604884999999	0.0746061999999999	0.0252162367	0.0227227689	-0.0363285045	0.0558004669	-0.0684097045	-0.0071165655	-0.0429511114	-0.0077486035	0.0553782609	-0.023847359	-0.0399686156	-0.0090833085	-0.108377269	0.1261904542	-0.0489955592	0.0105033708	0.0380587747	0.0523730093	-0.0837098836	0.1169180408	0.0874109545	0.0641204381	0.113494714	0.0567019691	-0.0490103678	-0.0201904583	-0.0042113021	-0.1001571185	-0.0925403318	0.0551252705	-0.0847010117	0.0018075561	-0.0228414442	-0.0271981672	-0.0523183113	0.0021818815	0.0323437309	-0.0497852041	0.0388112524	-0.0296844338	0.062077947	0.1014820669	-0.0479018836	-0.05049853	-0.0490725868	0.0030338642	-0.0403961002	-0.0261118446	-0.0150578795	0.0746471847	0.0985433856	-0.0400482081	-0.0188559054	-0.0193190496	0.0400456914	0.0278206086	-0.0776527108	0.0113055151	0.0328410473	0.0063240771	0.1016662203	0.0092745841	-0.0841877816	-0.0280397015	0.0329288138	0.0244017476	-0.0139268433	-0.1209129245	-0.035511411	-0.0879558188	-0.0617543124	-0.0184567781	-0.0654822991	-0.0505950454	0.0998732783	0.0987431344	0.0968690246	0.0942650692	0.0909508872	0.0	-4.25231e-05	4.61385e-05	1.8082140336099999e-09	2.12876118225e-09	0.0524339	-0.0398789	0.0027493138692099	0.00159032666521	0.0548825	-0.0548395	0.00301208880625	0.0030073707602499	0.0008638199999999	-0.0001590300000001	2.5290540900031832e-08	7.461849923998272e-07	-0.00126801	-0.00066781	1.6078493601e-06	4.459701961e-07	-0.000938509	-0.000123079	1.5148440241e-08	8.80799143081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.9241303001627	0.1729695971472438	605165.9525032645	0.0299184815372798	1157.2709323228416	-5.672588619943326	1339276.010799379	32.17826165111053	759.6269728649886	-0.5887379860240571	0.3466124161876629	577033.1379040261	901.990829735936	279.39409819323697	0.8997859999999999	20.343493	0.0670177931	0.0431094	-0.0072576103	0.0380329557	0.0241548473	0.0458863026	0.0248904202	0.0230046229	-0.0473916098	0.0380786142	0.0831517114	-0.0426299053	-0.0873931411	0.0389840248	-0.0568762453	0.0816103133	-0.0149893448	-0.0869809154	0.0749763639	-0.1415452221	0.0723639176	0.1633659138	0.018922704	-0.0494611431	0.1046456391	-0.0839472786	0.0893012496	0.0172600507	0.1114607883	-0.1059979598	-0.0894500612	0.0475494884	-0.0549467729	0.0652798485	0.0571107514	0.0119349448	0.0165654408	0.0112254878	0.0440951336	0.0628826457	0.0304607552	0.1373599661	-0.0024742191	0.0042480469	-0.0395730136	-0.1005622325	-0.0216872749	-0.0252927979	0.0162442656	-0.1098014399	-0.0974141292	-0.0099278054	-0.0235974447	0.0522044721	-0.0014994304	-0.0321132211	0.0026076031	0.0719890169	-0.0258841125	0.0780624147	-0.0167025962	-0.0315231106	0.0937234814	-0.0112405843	-0.0770405762	-0.0749567048	0.028843705	-0.0771027069	0.0089373423	-0.1245295741	0.0564354576	0.005848181	-0.0687923565	-0.0785157265	-0.0593301618	-0.0495346041	0.099723593	0.0981470957	0.0955380353	0.0919238605	0.0873425944	0.0	0.00891542	0.0089579431	7.94847137764e-05	8.024474458283762e-05	0.0127534	-0.0396805	0.00016264921156	0.00157454208025	0.0423803	-0.0125021999999999	0.00179608982809	0.0001563050048399	0.0008382119999999	-2.560799999999999e-05	6.557696639999994e-10	7.025993569438323e-07	-0.00118722	8.079000000000007e-05	1.4094913283999998e-06	6.527024100000011e-09	-0.000949654	-1.1144999999999948e-05	1.2421102499999886e-10	9.01842719716e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.7364114457099	-0.1877188544527825	604873.9256884506	0.0352383683170649	1164.177865687063	6.906933364221459	1355310.1029556857	47.70572849779556	761.863344308937	2.2363714439484284	5.001357235307978	580435.7554015979	905.2457185058236	235.66804563534444	1.210275	27.363434	0.11066452	0.0623988	0.0340384089	-0.0192525317	0.0202732468	-0.0206392557	0.0950365637	0.0985755681	0.0795771615	0.0755047994	0.0415486523	-0.1138246893	-0.0453627673	0.0147618039	0.0164069628	0.0002679525	-0.0110715803	0.0514866174	-0.0434907241	-0.0877341407	0.0447719473	0.0573693926	0.0340406124	-0.2352474064	-0.1101299583	-0.0554442082	0.0072989175	-0.0482886344	0.1222620918	0.1337086455	-0.0108252349	-0.141676823	-0.1950391664	-0.1078374362	-0.0101029302	-0.1308258194	-0.0197012298	0.0045945627	-0.0572280338	-0.0563785108	-0.0895931215	0.0296003738	-0.0405350324	-0.0082717913	0.0487232976	-0.0840627872	-0.1499503739	0.0346622586	0.1536521851	0.0089389315	-0.0246933272	0.0079651377	0.003247332	0.1030334279	-0.0269804138	0.0445461628	-0.0498740307	0.1163779718	0.0667072539	0.1083290889	0.0415603934	-0.0683735632	0.0125810101	0.0059512425	-0.0016982135	-0.027319022	-0.0116163964	-0.0597995071	0.0245634649	-0.0249759737	-0.0410116103	0.0305154661	-0.0173547073	0.0286586448	-0.0564431958	-0.0551904111	0.0995490545	0.0974532219	0.0939927908	0.0892162162	0.0831903826	0.0	-0.0197261	-0.02864152	0.00038911902121	0.0008203366679104	0.0672382	0.0544848	0.00452097553924	0.00296859343104	0.0549084	0.0125281	0.00301493239056	0.00015695328961	0.000788966	-4.9245999999900005e-05	2.425168515990151e-09	6.22467349156e-07	-0.00118722	0.0	1.4094913283999998e-06	0.0	-0.00120061	-0.000250956	6.2978913936e-08	1.4414643721e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.3761478220256	-3.360263623684318	599658.4183156796	11.291371620656063	1164.251121040926	0.0732553538628053	1355480.6728450528	0.0053663468695648	762.0595091773685	0.1961648684314241	0.0384806556067179	580734.6955276517	905.6675304978633	139.26456594510395	1.223969	27.673033	0.19510905	0.095517	0.1083599608	-0.0042424565	-0.0112471393	0.0094288315	0.0828453948	0.0520134243	0.1460891988	-0.008912951	0.0015614466	-0.0553471701	0.0315671058	0.1452630329	-0.0370157095	0.0005462413	0.015190754	0.0274913867	-0.2048997993	-0.0170860906	0.1302578568	-0.0197557905	-0.0003233708	-0.1002514164	-0.0239455116	-0.1016419103	-0.007308991	0.0805224837	0.1758323141	-0.015391078	-0.0222351593	0.1249282606	-0.0127221567	0.0233797925	0.0580511541	-0.0481532764	0.1293818459	0.1075889898	0.082905881	-0.1068984027	0.092845249	0.0262410864	-0.0123646858	0.0079503397	0.0755153026	0.1128482341	0.0986534895	0.0618829683	-0.0216873388	0.0219226062	0.0151875612	-0.0039596622	-0.043371356	-0.0757424331	-0.0436438003	0.0354512015	0.0029763346	0.0581658893	0.1178800696	0.0580157265	0.0455451441	0.0557958474	-0.1061289765	0.0546107648	-0.0193075452	-0.1100717808	-0.0220233132	-0.0067199911	-0.1238998662	0.0304275103	0.0062657288	-0.003135781	0.0138730094	0.0438849507	-0.0971427603	-0.1038686506	0.0993497063	0.0966622046	0.0922367566	0.08615293	0.0785201094	0.0	0.0078851	0.0276112	6.217480201000002e-05	0.00076237836544	0.130535	0.0632968	0.017039386225	0.00400648489024	0.110929	0.0560206	0.012305243041	0.00313830762436	0.000959256	0.00017029	2.8998684100000007e-08	9.20172073536e-07	-0.0008677049999999	0.000319515	7.529119670248265e-07	1.0208983522506385e-07	-0.0007268059999999	0.000473804	2.244902304160947e-07	5.282469616358547e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
