global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
916.4052888154044	n/a	839798.6533688449	n/a	1382.0519570422705	n/a	1910067.61196437	n/a	890.324841558982	n/a	n/a	792678.3234970265	987.8330947062198	854.6479434380078	n/a	n/a	n/a	n/a	-0.3963516636	-0.1796980778	-0.0715835633	-0.6253649995	0.035031102	0.1049122546	-0.0931263164	0.0822987972	-0.0245017781	0.0263513061	-0.0181336015	0.0452772165	-0.0587135805	0.0416478806	-0.0664369139	0.0896218414	-0.2707372968	0.0307968953	-0.0478844789	0.0471640795	-0.0827012423	0.0262270525	-0.0530819942	0.0231947978	-0.0655681068	0.0527695189	-0.0764991851	0.0048843859	0.2814515028	0.0453766981	-0.0247051771	0.0430043458	-0.1108249324	0.0012755048	-0.0274771203	0.0238177573	-0.0731243845	0.0058843008	-0.0246552316	0.0527455932	-0.0318650231	0.0353770934	-0.0471108776	0.0624806586	-0.0029107681	-0.0494710404	0.0432550746	-0.0264786567	0.0246092767	-0.2017628487	-0.0040506169	-0.059234557	0.0916324358	-0.0107553843	-0.0313587007	-0.0677455899	-0.0025773967	0.029713433	-0.605518603	0.0741835172	-0.1059502532	0.1646260603	-0.1717601731	0.0427898924	-0.0124615292	0.0232980785	-0.2051021092	0.027468448	0.0072684403	-0.059065514	0.1038611961	-0.022814695	0.1657877952	-0.0362950131	0.0898648793	-0.1478777918	0.0353761585	-0.0014121032	0.0754054189	-0.0550561237	0.0681752789	-0.1275922961	0.0787087612	0.0726040259	0.0189358278	-0.1026619839	0.1080742549	0.0960005569	0.0959930115	0.0959804361	0.0959628315	0.0959401986	-0.000360005	n/a	n/a	1.29603600025e-07	-0.037647	n/a	n/a	0.001417296609	-0.000304395	n/a	9.2656316025e-08	n/a	-0.000993743	n/a	n/a	9.87525150049e-07	-0.00013784	n/a	1.89998656e-08	n/a	0.00113906	n/a	n/a	1.2974576835999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.097911409238	-12.307377406166438	817393.0334145464	151.47153861781612	1339.9780839417158	-42.07387310055469	1795541.265444112	1770.2107976815798	893.0050915100472	2.680249951065207	7.183739800185044	797458.0934628679	982.8698621361788	511.0580713256003	2.74629	72.742638	0.19569566	0.115456	-0.3740456341	0.5001681476	0.0044018166	-0.2645160727	0.0254377711	0.0243433939	0.0205057878	0.0989901881	0.0584849354	0.0158433579	-0.0175416496	0.0347388999	0.070517311	0.0353104032	0.0254208042	0.0883874457	-0.3400500927	0.0173163318	0.1339484886	0.0061907889	-0.108566863	0.0503340721	-0.080580208	0.2489570508	-0.1733155688	-0.0789218293	0.0998640774	-0.0062332602	0.0421828695	0.0345589794	0.030990683	-0.1364060122	0.005962204	0.0169734372	-0.0619446283	-0.0075472187	0.1515855723	0.0732400106	-0.0040928743	0.0606631138	-0.0238067459	-0.0040480222	0.0527448988	-0.0504145848	0.0581818969	-0.0728716291	-0.1086608588	0.081204166	0.0173823913	0.0485184676	0.1635223286	-0.0857869017	-0.0152754965	0.0335357181	0.0657245711	-0.055618315	-0.0243798983	0.047250618	-0.3111590246	0.0188489139	0.0313161548	-0.0018110568	-0.0672668775	0.0099594684	0.0381131941	-0.0314365843	-0.114503237	-0.1148187798	-0.0659366244	-0.1440598341	-0.0846479764	0.0749596905	-0.1162373211	0.0912191796	-0.024545502	0.1376407178	-0.2054446832	-0.1554340943	0.0002679226	0.1979882367	-0.023667552	-0.0204355384	-0.1308686342	0.1052170312	0.0028791825	0.0054068672	0.0438159904	0.0959804361	0.0959125386	0.0957994116	0.0956411086	0.0954377042	0.0276236	0.027983605	0.000783082148796	0.00076306327696	-0.0239936	0.0136534	0.00018641533156	0.00057569284096	-0.0374253	-0.037120905	0.00140065308009	0.001377961588019	0.0010972	0.002090943	4.372042629249e-06	1.20384784e-06	-0.000234582	-9.6742e-05	5.5028714724e-08	9.359014564e-09	0.00129013	0.00015107	2.2822144900000032e-08	1.6644354169e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.693388554754	-1.4045228544839574	814855.3537404642	1.972684448767764	1316.3945429953442	-23.583540946371613	1732894.592827921	556.1834035691865	889.8016693835364	-3.2034221265108727	10.261913320619442	791747.0108377282	975.5269379961236	694.0311555162991	1.30229	34.494526	0.15506941	0.0884908999999999	-0.5051062486	0.2129463156	0.0043765774	0.0010963581	0.06755087	0.0956127608	-0.115271038	0.0160983517	0.0821935766	0.1189686675	-0.0260132001	-0.0196011545	-0.0326506588	-0.1108684379	0.0668991835	0.0851425119	-0.2691214779	-0.0972632968	0.093831909	0.0315840893	-0.1480368483	-0.04875571	-0.0619711315	0.1377159133	0.0499744846	-0.0105186266	0.1580042549	0.0808189889	0.0555092925	-0.0827188233	-0.0193948815	0.018806844	-0.061020098	0.0225288738	-0.1219949727	0.0609752486	0.057582573	-0.0021786413	-0.0036211476	-0.2342998217	-0.0386616429	0.0560268797	0.0295805581	0.0059719538	0.0040683121	0.0503405775	0.0073282654	-0.0777636459	-0.0720780818	-0.0358563845	-0.0025028469	-0.0249015545	-0.0350136756	0.0051605766	-0.0571697047	-0.0198304269	0.1259595245	-0.076609018	-0.082857254	0.0936594433	0.0401389769	0.0199723817	0.0213266855	0.0423553195	0.105374074	0.0610302302	-0.0627956019	-0.0633642041	-0.0627337976	-0.2830745227	-0.1421727157	0.1032155622	-0.077708488	-0.0763137825	0.0337313392	-0.0637720538	-0.021315932	-0.2330039297	-0.0831220686	0.1820923637	-0.0123200379	0.0937567855	-0.1210416228	0.0454638006	0.1587030205	0.0769829987	-0.0565412443	0.0959401986	0.0957516603	0.0954377042	0.0949987415	0.0944353471	0.012342	-0.0152816	0.00023352729856	0.000152324964	-0.0677792	-0.0437855999999999	0.0019171787673599	0.0045940199526399	-0.0375834	-0.0001581	0.00141251195556	2.4995610000000413e-08	-0.000311848	-0.001409048	1.985416266304e-06	9.724917510400001e-08	6.39322e-05	0.0002985142	4.08732619684e-09	8.911072760164002e-08	0.00108081	-0.00020932	4.3814862400000015e-08	1.1681502561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.9372191183742	8.243830563620122	829806.6171751168	67.96074236167726	1314.3509257494743	-2.043617245869882	1727518.3560185002	4.176371447616802	890.4731846406556	0.6715152571192675	0.450932740543956	792942.4925640712	975.9989577934006	852.9034866136196	3.385523	89.67436999999998	0.251235291	0.126734	-0.1563932283	-0.3386794457	-0.0083532032	0.0539294287	0.0403837305	-0.0092799476	-0.0242512913	0.0525611461	-0.0426335979	0.062375663	-0.1193407614	-0.0253061992	0.0984372967	0.1520609845	0.0019993902	0.1293118925	-0.0366924498	0.000655569	-0.0831148411	0.096163596	0.1379346476	-0.0685409157	-0.0776450738	-0.1018208338	0.0584211879	0.0904556285	-0.0073377919	-0.0479015745	0.0653812164	-0.1159929806	0.0708361471	0.0680183821	0.0149327577	0.0170628632	-0.0023806746	-0.0362437828	-0.0490845054	-0.0717706347	0.0046067993	-0.0962954191	-0.0960890519	0.0426944258	0.0590951154	0.1126784245	-0.0146070119	-0.0040345327	0.0229291572	0.0549157388	0.0394115369	0.0768746715	0.0165932262	-0.0758702798	0.0763166736	-0.0425012543	0.130792919	-0.0082430655	-0.003109677	-0.0274672335	0.0104803191	0.0839598575	0.0534032283	-0.0672070931	0.0248215079	-0.0381334586	-0.023327501	-0.2073307797	-0.0604598731	0.1345499058	0.099664439	-0.1100806204	-0.0283156947	-0.0388833072	0.0126136787	-0.0192732829	-0.053662823	-0.1316210595	0.0008257501	0.0236202852	0.0418681999	-0.0222258822	-0.0111778681	-0.0268264378	0.15199346	-0.049339898	-0.1227415851	0.0808388652	-0.0612249293	0.0958798529	0.0955105114	0.0948959959	0.0940378836	0.0929383775	0.00371533	-0.00862667	7.44194352889e-05	1.3803677008900002e-05	0.0149068	0.082686	0.0068369745959999	0.00022221268624	0.0329045	0.0704879	0.00108270612025	0.00496854404641	-0.00168002	-0.001368172	1.871894621584e-06	2.8224672004e-06	8.33778e-06	-5.559442e-05	6.95185753284e-11	3.0907395351363997e-09	0.000715882	-0.0003649279999999	1.3317244518399998e-07	5.12487037924e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.693722396702	-7.243496721672159	816662.3438992075	52.46824475687532	1317.7644098194282	3.413484069953938	1736503.039786746	11.6518734958293	892.3576674030029	1.884482762347261	3.551275281583964	796302.2065729283	978.3609877395992	575.0879028392538	1.363329	36.111305	0.110168427	0.0877003999999999	0.1425698956	0.0286037882	0.0138817631	-0.0118837609	0.0508902655	-0.0492263133	0.0711941598	-0.0215061394	0.0725310594	-0.0086090723	-0.100688274	-0.0391213472	0.0906280048	0.026100332	-0.0636639892	0.0711678732	-0.0053384531	-0.0698909451	0.0339083478	-0.0304842162	0.1367270411	0.0807240571	0.0850606431	-0.0331048029	-0.0634737585	0.0544698572	0.0690260831	0.0349952167	-0.0249259683	-0.0547138313	-0.1118282863	0.0352741852	-0.0109647225	-0.0976486965	-0.024108445	0.0676322935	-0.0134559789	0.0643657472	0.0598171242	0.0004313976	-0.0587288727	-0.0824951807	-0.0776169682	0.0020983744	-0.1175084593	0.0392484606	0.0814203426	-0.0299018153	0.0141072973	-0.0472050923	0.020248688	0.0127744779	-0.147637883	0.0170525881	0.0038780059	-0.014590309	-0.0083289454	0.1239510061	0.0073802915	0.0270955552	0.0029633722	-0.0693208319	0.0259042519	-0.0086101541	0.0630081364	-0.1131445925	-0.1035608937	0.1735094584	-0.0319082497	0.0213405582	-0.0819752696	-0.0290960876	-0.0815884573	0.038313232	-0.050802386	0.0054945559	0.0876371539	0.0297020126	0.009185983	-0.0205395564	-0.0220786951	0.1457525991	-0.0404033182	0.0350126985	0.0229443871	-0.0058912588	-0.0572289576	0.0957994116	0.0951892942	0.0941753084	0.0927617564	0.0909546357	-0.000399211	-0.004114541	1.6929447640681003e-05	1.59369422521e-07	0.0148441	-6.269999999999887e-05	3.931289999999858e-09	0.00022034730481	0.034657	0.0017524999999999	0.001201107649	3.07125624999999e-06	2.41125e-05	0.0017041324999999	2.9040675775562494e-06	5.8141265625e-10	0.000143578	0.00013524022	2.0614642084e-08	1.82899171056484e-08	0.000470481	-0.000245401	6.022165080100001e-08	2.2135237136100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.5773212646028	-1.116401132099213	814645.820861186	1.246351487752405	1307.247153859605	-10.51725595982316	1708895.121274038	110.61267292443578	888.3940161843088	-3.9636512186940536	15.710530983454856	789243.927992086	973.6930422052434	594.8886785515707	1.040303	27.55512	0.186745037	0.109004	0.1269876918	-0.0022527388	0.0136273771	0.1103503739	-0.0086781912	0.0619250794	-0.0640281639	0.0148914892	-0.068927021	0.0353308311	-0.0493327266	0.0480771713	0.0227481459	0.0484315219	-0.0943729036	0.0443984182	0.0486611132	-0.0690405198	-0.0198058157	-0.0411269581	0.0921896567	0.081104751	0.0601022631	-0.1122743664	-0.0234152779	0.0363741949	0.0993787006	-0.0255750157	0.0232109899	-0.0444340507	0.0070855963	-0.0342067595	-0.0394418013	-0.0229228815	0.0397957824	0.0095314745	-0.0018373644	-0.0552326601	0.0672052731	0.078338061	-0.1448419748	-0.0378978359	0.0169229198	-0.0040334415	-0.0742549236	0.0434566853	0.040311669	-0.0014580927	-0.0796229145	-0.020739901	0.0242777915	0.0730761008	0.093840356	0.1701036516	-0.0884572322	-0.010669236	0.0249354396	-0.0968443159	0.0446205761	0.0578895586	-0.0166753412	-0.0056454451	0.0425089566	-0.0719908862	-0.0577212566	-0.0554790272	-0.0961957015	0.2005336643	0.0510527622	-0.015570252	0.0619306469	-0.1033610922	0.0662414621	-0.0297331269	-0.0102213252	-0.0315548904	0.0539873611	0.0052891764	-0.0295052235	0.0251323678	0.0318789427	0.110145545	0.0795149116	0.0135282051	-0.0639060406	-0.0878948581	-0.0222265332	0.0956988917	0.0947882778	0.0932770011	0.0911746382	0.0884945117	-0.000485823	-8.661199999999996e-05	7.501638543999994e-09	2.36023987329e-07	-0.0516751	-0.0665192	0.00442480396864	0.00267031596001	0.0773356	0.0426786	0.00598079502736	0.00182146289796	-0.00146142	-0.0014855324999999	2.2068068085562494e-06	2.1357484164e-06	0.000123578	-2e-05	1.5271522084000002e-08	3.9999999999999986e-10	0.000514161	4.3679999999999934e-05	1.907942399999994e-09	2.64361533921e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.9910297534242	-1.586291511178615	811784.8356961358	2.5163207584373346	1316.6245365294558	9.377382669850704	1733500.1701914042	87.93530573681632	890.5675343447673	2.173518160458457	4.724181193842714	793110.5332289183	975.8448472248016	568.7413490377401	0.921961	24.420536	0.178157572	0.101825	0.1357465855	0.0318166883	0.0047266775	-0.0009801687	0.0586860801	-0.0250433933	0.0436044688	0.0644711357	0.0799444375	-0.0133389809	-0.0373470907	-0.0074483098	0.0470857595	0.0358272751	0.0246897443	-0.051824292	-0.0322409693	0.0643179888	-0.0296745502	-0.0653494771	0.0697892838	0.051580493	0.1181409832	-0.0550707594	-0.0292524147	0.0298968393	0.0990593044	-0.0675282614	-0.086399014	-0.0309463295	0.0771471021	-0.000871663	0.0657758626	-0.0343060092	0.0092904061	0.1377133552	-0.0512013827	-0.12694367	0.067554525	0.1104844901	0.0219921494	0.0660085532	-0.0148422872	0.1320891283	0.0833535503	0.0101703474	-0.0156701755	0.0696367514	-0.1016780686	-0.0314893236	-0.0107545388	0.0494764237	0.0112242286	-0.0277085743	0.0582750789	-0.001944891	0.0098705423	0.0622534483	0.0076244333	0.0157638688	0.065553471	-0.0586116486	-0.0211423659	0.0012616427	-0.0013854235	-0.0032550479	-0.1029381639	0.0443659249	-0.0077190377	0.0915908451	-0.0242872701	-0.065912214	-0.0045123805	0.0483517164	0.0372050314	0.0666693016	0.0590592157	0.0589169133	-0.0430446318	-0.0292325056	-0.0799819685	0.1221927767	0.0257493221	0.0535474133	-0.1334842406	-0.05299531	-0.0934718296	0.0955783141	0.0943077986	0.0922027682	0.0892818499	0.0855708907	-0.0174077	-0.016921877	0.0002863499212031	0.00030302801929	0.0225086	0.0741837	0.00550322134569	0.00050663707396	0.0698173	-0.0075183	0.00487445537929	5.652483489000008e-05	-0.000181147	0.001280273	1.639098954529e-06	3.2814235609e-08	4.98991e-05	-7.36789e-05	2.4899201808099997e-09	5.428580305210001e-09	0.000277439	-0.0002367219999999	5.603730528399999e-08	7.6972398721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.4028785243864	0.4118487709622513	812527.1494120498	0.169619410143117	1304.4125132410356	-12.21202328842014	1701492.004699795	149.13351279691588	886.1441071770672	-4.423427167700083	19.566707907947183	785251.3786846416	970.939843080874	743.6337724832912	0.7573649999999998	20.060787	0.189500965	0.107203	-0.0099158915	-0.2302947115	0.0224896327	0.1126107791	0.012945471	0.1039679775	-0.1339133769	0.0321413906	-0.0223641077	0.0141494447	0.0391019371	0.0308266056	-0.0288358226	-0.0474359616	-0.0053599018	0.0143054008	-0.0545698016	0.0021311962	-0.1307450579	-0.0443821229	0.0554275244	0.0462760635	0.0409289532	-0.089381345	0.0667425139	-0.109944497	-0.0033860008	-0.0248110476	-0.1017913383	0.0155050612	0.0800591255	0.0840330168	-0.0313154932	-0.0050352716	0.0149024273	-0.0948502939	0.0482714133	0.0711834578	0.0856353982	0.0301776087	0.0078553	-0.1044597377	0.0697837571	-0.035841645	-0.0556425545	-0.1099807272	0.019615622	-0.0963746072	-0.0363724857	0.1275311951	-0.1391743375	-0.0190683917	0.0779375897	0.076762893	0.0875444799	-0.0122041964	0.1066771755	-0.1533256768	0.0321234128	0.0186351249	0.0356226761	-0.0035776931	0.013205078	-0.027273706	-0.0462852122	0.0658153721	-0.0887852957	0.0124437406	0.0838482309	-0.0331324002	-0.0820919341	-0.0049448845	0.0588438253	0.0291999868	0.0113503626	0.0356555251	-0.0180911817	0.0304825862	-0.0418332638	-0.0638103239	-0.0571464098	0.0612398046	0.1575917893	-0.1092313502	0.0436054099	0.0386541997	-0.0958882541	0.0954377042	0.0937482592	0.0909546357	0.0870897373	0.0821990853	-0.00255604	0.01485166	0.0002205718047556	6.5333404816e-06	-0.0601047	-0.0826133	0.00682495733689	0.0036125749620899	0.0427395	-0.0270778	0.00182666486025	0.00073320725284	-0.00129558	-0.001114433	1.241960911489e-06	1.6785275364e-06	-0.000134832	-0.0001847311	1.8179668224000005e-08	3.4125579307210014e-08	0.000277439	0.0	0.0	7.6972398721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.5493072666158	1.1464287422293182	814595.252047448	1.3142988610094966	1325.4823554927293	21.06984225169367	1756903.474722554	443.9382525112558	893.5137505926599	7.369643415592691	54.31164407298871	798366.822498162	978.183772238054	559.1325751294556	1.125715	29.817495	0.20876518	0.137828	0.1308202669	0.0317627064	-0.0112115695	-0.0891175473	0.1275540341	-0.0813707134	0.1496395518	0.0274165134	0.1362620238	-0.0368843576	0.04083254	0.0128286117	-0.011424806	0.0193788307	0.0945399188	0.0500278618	-0.034152493	0.0501388683	-0.1547338472	-0.0361198433	0.0187629811	-0.067960899	0.0045356329	0.0800973928	-0.027126919	0.0380080692	-0.0701458197	-0.0232773457	-0.1365678791	0.0081665081	0.0556209306	0.1520603565	-0.0942254355	-0.038933092	0.1302824781	0.0003261981	-0.0414008815	-0.0982634871	0.1333134846	0.120476005	0.0516468908	0.0782974087	-0.1419951393	0.0445010369	0.0237040441	-0.1016352025	0.0650716493	-0.1510247891	0.0515748724	-0.0185780655	-0.1131743419	0.0974089447	-0.0048573791	-0.0462372434	0.1082139118	0.0032117168	-0.017567893	0.1883585098	0.0042123592	-0.0194604807	0.0899238898	-0.0405214368	-0.1243170115	0.021078767	-0.0771968806	0.0038182002	-0.0251119521	-0.0830788941	0.0446732475	0.0043424571	-0.1106737968	0.0669852199	-0.0037439902	-0.0320825841	0.0579666749	-0.0042653697	0.0006147655	0.1335735731	-0.0342500836	-0.0929906029	-0.1209036696	0.0756779262	0.1203646633	-0.0173612134	-0.0015880616	0.0794097761	0.0395532322	0.0952770913	0.0931101287	0.0895349577	0.0846056495	0.0783967557	-0.00705832	-0.00450228	2.02705251984e-05	4.98198812224e-05	0.0605493	0.120654	0.0145573877159999	0.00366621773049	0.101952	0.0592125	0.010394210304	0.00350612015625	-0.000817835	0.0004777449999999	2.282402850249999e-07	6.688540872250001e-07	-0.000124649	1.0183000000000007e-05	1.5537373201e-08	1.0369348900000015e-10	0.000277439	0.0	0.0	7.6972398721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906.940284199409	4.390976932793251	822540.6791037048	19.280678424322424	1332.17750289794	6.695147405210719	1774696.899227391	44.82499877749982	892.4689831170462	-1.044767475613753	1.091539078100334	796500.8858259744	975.755373871354	584.7822103774507	1.650054	43.705967	0.188821185	0.105263	0.1345636787	0.0250524362	-0.113353964	-0.0782310046	-0.0749754239	-0.093325726	0.04721479	-0.0651996062	-0.1013986008	-0.004154112	0.0982795184	0.0125551769	-0.2043846516	-0.0253162921	0.0080824239	-0.0974453802	0.0589258417	0.0574371991	0.0629508594	0.0164519872	-0.0820680497	-0.0265850577	-0.0469180068	-0.0907419553	0.064443696	0.0781414867	0.0601940492	0.2117107302	0.1198795437	0.0348139512	0.0996877198	-0.042272003	-0.0320928903	0.0885052812	0.0192632591	0.06375765	-0.0406954872	0.0705258313	0.0527317553	0.0207487025	0.0906002798	-0.0380092415	0.1059005141	-0.0806534468	-0.0533835821	-0.0358404274	-0.1001942884	-0.0960311726	-0.0386238021	0.0229551289	0.0289392436	0.016385919	0.0488282746	-0.0153752179	-0.1066831799	0.0930570083	-0.1280275927	0.0203983406	-0.0269608103	0.0293536438	-0.0715492046	0.1100781179	-0.0286900605	0.0425397464	-0.1043999463	0.1589148441	0.1577494579	-0.1111173753	0.0320921307	0.077629687	0.0921181059	0.062249735	0.0256791833	0.0176894038	-0.0620708761	-0.025609684	0.11514011	-0.1015044791	-0.0041285128	0.0796215166	0.1277730644	-0.0413129617	0.0018236713	-0.1558844053	0.0108204986	0.0067345477	-0.0761747181	0.0950965093	0.0923939421	0.0879464117	0.0818379147	0.0741838168	-0.0117199	-0.00466158	2.17303280964e-05	0.00013735605601	0.0025731	-0.0579762	0.00336123976644	6.62084361e-06	0.140695	0.0387429999999999	0.0197950830249999	0.0015010200489999	-0.00236817	-0.001550335	2.403538612225001e-06	5.608229148900001e-06	7.382409999999998e-05	0.0001984731	5.449997740809998e-09	3.939157142361e-08	0.000277439	0.0	0.0	7.6972398721e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
