global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112	motion_outlier113	motion_outlier114	motion_outlier115	motion_outlier116	motion_outlier117	motion_outlier118
777.935649573585	n/a	n/a	605183.8748774757	1231.84267161329	n/a	1517436.3676073677	n/a	767.9247949317212	n/a	589708.490670926	n/a	954.779661122314	712.1543767101368	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.588328	n/a	n/a	0.3461298355839999	-0.155553	n/a	n/a	0.024196735809	-0.106721	n/a	n/a	0.011389371841	-0.0022547	n/a	5.08367209e-06	n/a	-0.00404214	n/a	1.6338895779599997e-05	n/a	-0.00933734	n/a	n/a	8.71859182756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.0197446679113	-5.915904905673756	34.99793085297481	596014.4861571069	1191.340800607496	-40.50187100579387	1419292.9031921097	1640.4015549699664	770.1270179103103	2.202222978589134	593095.6237154275	4.849786047425997	938.8047681684418	535.6796616849367	2.387653	88.433632	0.3298856799999999	0.157048	-0.1118595376	-0.18274986	-0.0898080904	0.0076510421	-0.0211419202	0.0396518302	-0.0134172816	0.0127062796	-0.0378294279	-0.0544431921	0.0449670119	-0.085103814	0.0345590072	-0.0503487724	0.0451037036	-0.0351931754	-0.1083342861	0.0391356753	-0.062608393	0.0384941679	-0.00660465	0.0807128822	-0.0392938304	0.0277218029	-0.0565300763	0.0371086833	-0.0187448918	0.0547181171	-0.1067379763	-0.0168390005	-0.0167866105	0.0278508032	-0.0124470045	-0.0276916605	0.076124695	0.032707769	-0.0342243299	0.0190454305	-0.0804662323	0.0299615792	-0.116982718	0.1220631952	-0.0154643368	0.1123362823	0.1002478183	0.1002384491	0.1002228344	0.1002009753	0.1001728729	0.0	-0.547443	0.0408849999999999	0.0016715832249999	0.299693838249	-0.20345	-0.0478969999999999	0.0022941226089999	0.0413919024999999	-0.00227612	0.1044448799999999	0.0109087329582143	5.1807222544e-06	-0.000341594	0.001913106	1.1668646083600003e-07	3.6599745672360006e-06	-0.00416081	-0.00011867	1.73123398561e-05	1.4082568900000097e-08	-0.00863594	0.0007013999999999	4.919619599999995e-07	7.45794596836e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.3012239505542	-2.7185207173570234	7.390354890699345	591824.3731718208	1183.637789224153	-7.703011383342982	1400998.4160794406	59.33638437191157	770.1255162705406	-0.0015016397696854	593093.3108109668	2.2549219979008977e-06	934.8694927796262	613.9723788088894	1.937471	71.759834	0.5907560799999999	0.268609	-0.0188188325	-0.0563487225	-0.0633933928	0.0167392774	0.0786414965	-0.0509030319	-0.011332729	-0.0161771158	0.0226159036	-0.052754032	-0.0152723291	-0.0642498952	-0.0067842958	-0.033716291	-0.0104930421	0.0278331729	0.0153433141	0.0128492718	0.1729492842	0.0817713751	0.0846746398	0.1386476668	0.0069694148	0.0713924133	-0.1648706655	0.087735518	0.0849008726	-0.0625375775	0.02276578	-0.1512836405	-0.0399285908	-0.0277167821	-0.0274501199	-0.035241471	0.034228801	-0.00361153	-0.0051565291	0.0425621226	0.0589684608	0.0760317977	0.0378159709	0.0247911082	0.0605084667	-0.0773730799	0.1002228344	0.1001385292	0.0999980731	0.0998015448	0.0995490545	0.0	-0.671867	-0.1244239999999999	0.0154813317759999	0.4514052656889999	-0.117189	0.0862609999999999	0.0074409601209999	0.013733261721	-0.143793	-0.14151688	0.0200270273249344	0.020676426849	0.00154245	0.0018840439999999	2.3791520024999995e-06	3.5496217939359994e-06	-0.00516899	-0.00100818	2.67184576201e-05	1.0164269124e-06	-0.0105148	-0.0018788599999999	3.530114899599998e-06	0.0001105610190399	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
773.1356620390352	3.834438088480965	14.702915454393558	597738.7519165373	1177.1246329760584	-6.513156248094674	1385622.4015590202	42.42120431209469	770.6917709764165	0.5662547058758491	593965.8058507652	0.3206443919265444	932.5435574729414	661.5409321306398	1.516292	56.160267	0.38250085	0.186988	0.0046031958	0.0100252308	-0.0196696512	-0.0601593047	-0.0983075579	0.0216079837	-0.0448293222	0.003190026	-0.0165457624	-0.0078934756	0.0474513167	-0.024172327	0.0228928121	-0.0168294226	0.0644593327	0.0145503918	0.0654161729	-0.0998445877	0.049112758	0.1250184066	-0.0245295505	0.0908127125	-0.042291324	0.0356980184	-0.0012714616	-0.0983391015	-0.0108558671	-0.0244229057	0.0563271875	-0.0029074982	0.0412685501	-0.0778579017	-0.0582450762	-0.0299820578	-0.022493431	0.0130153546	0.0404652802	-0.0259896793	-0.0919922355	0.0216371248	-0.0956390459	0.0284463677	0.0672834874	-0.0221368126	0.1001728729	0.0999387891	0.0995490545	0.0990042761	0.0983053023	0.0	-0.57653	0.095337	0.009089143569	0.3323868409	-0.127077	-0.0098879999999999	9.777254399999988e-05	0.016148563929	-0.0830155	0.0607775	0.00369390450625	0.00689157324025	-0.000468997	-0.002011447	2.1995818600900002e-07	4.045919033809e-06	-0.00326717	0.00190182	1.0674399808899998e-05	3.616919312400001e-06	-0.0100981	0.0004166999999999	1.736388899999992e-07	0.00010197162361	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.7349231755574	-2.400738863477841	5.7635470906128745	594032.3218024323	1177.9690983516934	0.8444653756350817	1387611.1966715015	0.7131217706464997	770.9272553948435	0.2354844184270632	594328.8331106263	0.0554529113219322	934.3044053333068	679.4926950017224	0.943912	34.960529	0.36531775	0.186032	0.0098809365	0.0029981723	-0.0060769749	0.0258738684	0.1115767495	-0.034374251	-0.0402400657	-0.0073148406	0.0061475483	-0.0231221091	-0.0162990795	-0.0756634911	-0.0430396004	-0.1030697573	0.0189332024	0.0859145759	0.0039935845	-0.0064631981	0.0138220725	-0.0502696639	0.0682247911	0.0204506856	0.1539808516	0.0002549636	-0.013629119	0.0324218693	-0.1071909254	-0.0303754528	0.0784879242	0.0764987148	-0.0198859128	-0.1390273855	-0.0584534411	-0.0072801324	0.0478346386	-0.0022202515	-0.0453190989	-0.0132460387	0.0842621456	0.0627109531	0.0334144349	-0.0564121585	-0.0266192632	0.0156524046	0.1000979463	0.0996394278	0.0988767856	0.0978123473	0.0964493619	0.0	-0.649813	-0.0732829999999999	0.0053703980889999	0.4222569349689999	0.0015583	0.1286353	0.01654704040609	2.42829889e-06	-0.118193	-0.0351775	0.00123745650625	0.013969585249	-0.000525116	-5.611899999999993e-05	2.75746813456e-07	3.1493421609999918e-09	-0.00461049	-0.00134332	2.12566180401e-05	1.8045086224000007e-06	-0.0112631	-0.0011649999999999	1.3572249999999985e-06	0.00012685742161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.9403013768094	-2.794621798747926	7.809910998037092	589732.3064787049	1168.0649776070015	-9.904120744691909	1364375.791912045	98.09160772543662	769.9347170113205	-0.9925383835230832	592799.4684593021	0.985132442766615	929.4816088719203	674.4751923121547	1.265032	46.854107	0.2959528	0.181763	0.0242691899	0.0616468849	0.0258998782	-0.0340671816	-0.109546465	0.0539976633	0.0049709347	-0.0080675634	0.0432551919	-0.0877635036	-0.0386727168	0.0411217523	0.0435123551	0.0231626253	0.0471398464	0.0124145514	0.0590600764	-0.0052017571	-0.0317954888	-0.0367937668	-0.0006237922	-0.0481313843	-0.0111952792	0.050045423	-0.0321867776	-0.0232578284	-0.063295161	-0.0830660646	-0.021526254	-0.1796029525	-0.089684964	-0.0178211962	-0.0552744308	0.0136672781	-0.0202939559	-5.7865e-05	0.113305553	-0.0496698099	-0.052615641	-0.0563419902	0.040318958	0.0443896892	0.040436147	-0.0027033411	0.0999980731	0.0992407438	0.097982774	0.0962305098	0.0939927908	0.0	-0.725869	-0.076056	0.005784515136	0.526885805161	-0.163285	-0.1648433	0.02717331355489	0.026661991225	-0.140282	-0.0220889999999999	0.0004879239209999	0.019679039524	-0.000717436	-0.00019232	5.14714414096e-07	3.698698240000002e-08	-0.00459612	1.436999999999966e-05	2.11243190544e-05	2.0649689999999023e-10	-0.0117157	-0.0004526	2.0484676000000086e-07	0.00013725762649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.5981915618516	-0.3421098149577801	0.1170391254904465	589206.983689025	1172.7710179702335	4.706040363231978	1375391.8605909378	22.14681590036856	769.191223308387	-0.743493702933506	591655.1380146528	0.5527828863017765	930.430014059392	673.8705915338093	1.150544	42.613739	0.1036118	0.0500537	0.0137991723	0.0087063119	0.0056875474	-0.0010437689	0.0793378217	-0.0232944675	0.0188077407	0.0053004275	0.0451422529	-0.075068667	-0.0277451879	-0.0187047456	-0.0119274404	-0.0042648429	-0.0462558354	-0.0017104678	0.0347938663	0.0275555594	-0.0372622811	-0.0956053559	-0.0099480761	0.061188923	0.0393322862	0.0901702874	-0.0756925699	0.0251069455	-0.1069539323	-0.0192008075	0.0144992671	0.039358409	-0.0615213832	-0.0183612302	-0.0103611517	-0.0003808778	-0.0158822231	-0.0096603565	-0.0044077492	0.0143593692	0.0846749228	0.0795814199	0.0383590232	0.0143212026	-0.0342087285	0.0484142355	0.0998732783	0.0987431344	0.0968690246	0.0942650692	0.0909508872	0.0	-0.747882	-0.022013	0.000484572169	0.5593274859240001	-0.134833	0.028452	0.000809516304	0.018179937889	-0.10875	0.0315319999999999	0.0009942670239999	0.0118265625	-0.0008291219999999	-0.0001116859999998	6.874432908838342e-07	1.247376259597766e-08	-0.00470043	-0.0001043099999999	2.20940421849e-05	1.0880576099999962e-08	-0.011932	-0.0002162999999999	4.678568999999962e-08	0.0001423726239999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.8776111923808	2.279419630529105	5.195753852041443	592711.5362152866	1175.9433625610543	3.172344590820785	1382842.7919513993	10.063770202909891	771.1316604204619	1.94043711207496	594644.0377028186	3.765296185917812	934.5028911504944	712.2166199546976	1.397818	51.77224	0.2606979	0.13489	0.0434323021	0.1363677657	-0.022083184	0.0353671752	-0.0512198108	0.0416091338	-0.0398404782	-0.0199676308	0.0153119834	-0.062984146	-0.0608197878	0.0259404788	-0.0100255866	0.0710152974	0.0002518954	0.0420208464	0.0636657375	-0.0552466815	-0.1044122026	-0.1178320399	0.0118382502	-0.1711959037	0.0425696768	-0.1301377101	-0.0665670101	0.0493330424	-0.1002236451	-0.0201647398	-0.0448285996	-0.0052782696	-0.0330468077	0.133146133	0.0236476225	-0.0036740862	0.0710571695	0.0152947455	0.0707330457	-0.0397419623	-0.0320786876	-0.0691795673	0.0975378462	0.0055967047	0.063075197	-0.00166224	0.099723593	0.0981470957	0.0955380353	0.0919238605	0.0873425944	0.0	-0.791933	-0.0440509999999999	0.0019404906009999	0.627157876489	-0.135357	-0.0005239999999999	2.745759999999965e-07	0.018321517449	-0.121892	-0.013142	0.000172712164	0.014857659664	-0.00263311	-0.0018039880000001	6.933268272100001e-06	3.254372704144361e-06	-0.0032243	0.00147613	1.039611049e-05	2.1789597769000013e-06	-0.0127115	-0.0007795	6.07620250000001e-07	0.00016158223225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.2362809512482	-1.6413302411325503	2.693964960456236	590186.9833698052	1177.337185485572	1.3938229245177354	1386122.8483270882	1.9427423449111727	770.213111923772	-0.9185484966899368	593228.2377793009	0.8437313407713426	933.508606720226	626.744478076465	1.833151	67.896072	0.5617674500000001	0.261931	-0.0137092753	-0.098135709	-0.0230078734	-0.0079951972	0.1176148707	-0.0568554538	-0.026729793	-0.0014881162	-0.0268547449	-0.0710365701	0.0228705494	-0.0414250204	-0.0698187143	-0.0398244015	-0.0627858177	-0.0011875403	-0.0106821209	0.0371314735	-0.0655469259	-0.0398634441	-0.0375613048	0.0386669287	0.0049032011	-0.0439744795	-0.000811571	-0.0143480561	-0.029677844	0.0047200303	-0.0489949142	-0.0613624535	-0.1368874895	0.0336280678	0.0125142878	-0.0217752294	0.0213117825	0.0009174676	-0.0820399008	-0.0175608394	0.0802037092	0.1153320384	-0.020736065	0.041508329	-0.0200473679	0.0451921048	0.0995490545	0.0974532219	0.0939927908	0.0892162162	0.0831903826	0.0	-0.629972	0.161961	0.026231365521	0.396864720784	-0.15596	-0.0206029999999999	0.0004244836089999	0.0243235215999999	-0.0280235	0.0938685	0.0088112952922499	0.00078531655225	-0.000504061	0.002129049	2.54077491721e-07	4.532849644401e-06	-0.00221295	0.0010113499999999	4.8971477025e-06	1.0228288224999997e-06	-0.0101452	0.0025663	6.585895690000003e-06	0.00010292508304	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.049083574499	-2.187197376749168	4.783832364858442	586831.1984453298	1167.5833941653127	-9.753791320259324	1363250.982330592	95.13644511916614	770.067134336465	-0.1459775873070157	593003.3913851752	0.0213094559959773	929.5619650957588	571.6738205629621	1.522433	56.387718	0.3226292500000001	0.205556	-0.0346750338	-0.1419259431	0.0026003922	-0.0125200594	-0.0505820056	0.0032986304	-0.0225556224	-0.0189033761	0.0423093531	-0.0463671983	0.0021997986	-0.0630129805	-0.0281589226	-0.1020365568	0.0191700988	0.0329814336	0.0813476653	0.0476248953	0.0124039581	-0.0385342073	0.0176870309	0.0241599901	0.0097358751	-0.1088181064	-0.0282875719	-0.0125917887	-0.007190427	-0.0096187574	-0.0201614726	0.0637214271	-0.0636947163	-0.0283478752	-0.1831063562	-0.0122890003	-0.006085155	0.0014739885	0.0701914327	-0.0089586787	-0.0138646073	0.019954743	0.0231345894	0.0184334786	-0.01010007	-0.1189708513	0.0993497063	0.0966622046	0.0922367566	0.08615293	0.0785201094	0.0	-0.614316	0.015656	0.000245110336	0.3773841478559999	0.0291418	0.1851017999999999	0.0342626763632399	0.00084924450724	-0.0444603	-0.0164368	0.00027016839424	0.00197671827609	0.000351952	0.000856013	1.23870210304e-07	7.32758256169e-07	-0.00318213	-0.00096918	1.01259513369e-05	9.393098724e-07	-0.0104287	-0.0002835	8.037225000000043e-08	0.00010875778369	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
