global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60
682.6072303062961	n/a	465952.6308664328	n/a	1082.8861973423482	n/a	n/a	1172642.516394571	677.9174189255496	n/a	459572.026882679	n/a	757.1969597893028	510.4710574547199	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0238074	n/a	0.0005667922947599	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.7261912231207	-1.881039083175324	463388.1474171368	3.538308032433063	1048.7470535102611	-34.13914383208703	1165.4811415879258	1099870.3822464545	678.6564423919702	0.7390234664206901	460574.5668001256	0.5461556839204528	747.7202552140658	511.8582513129199	1.456407	45.467548	0.3737523177	0.200962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.75177e-05	1.75177e-05	3.0686981329e-10	3.0686981329e-10	0.096833	0.096833	0.009376629889	0.009376629889	0.195641	0.1718336	0.038275400881	0.02952678608896	-0.0016231	-0.0016231	2.63445361e-06	2.63445361e-06	0.000118228	0.000118228	1.3977859984e-08	1.3977859984e-08	0.000360036	0.000360036	1.29625921296e-07	1.29625921296e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
676.2981256391695	-4.428065583951252	457379.1547430539	19.607764815773542	1038.4654108608304	-10.28164264943075	105.7121755705934	1078410.4095543532	677.2561548789807	-1.4002875129895074	458675.899321462	1.96080511903434	748.2121233654786	591.9210128567732	2.20286	68.771034	0.2406018148	0.161834	-0.0895797001	-0.075534001	-0.010533104	0.142115895	-0.0292104751	0.0039033811	0.0175249826	-0.0164521843	0.0103017347	-0.0338220524	-0.0091019574	0.0933166092	-0.0848021623	0.0179853574	-0.0143371333	0.0506725687	-0.0319500289	0.0359691014	-0.027564135	0.0052654836	-0.018945313	0.0541370608	-0.1065507073	0.0502577413	-0.0016087907	0.0687046318	-0.0018302441	0.0187519064	-0.0307905701	0.0635269606	-0.0018570505	-0.0553229528	0.090236704	-0.1321110274	0.0271192498	-0.0405606154	0.0196973071	-0.0160405815	0.0849867907	-0.0249381032	0.0441761677	-0.0332162642	0.0214785172	-0.0844221533	0.1000973172	-0.012691209	0.0690985927	-0.0010420534	-0.0577343213	0.1389178386	-0.1048797057	0.0107119274	-0.1145752431	-0.0133246603	0.1363622551	-0.1365242593	-0.026945764	-0.061115049	0.1018484581	-0.0044923444	0.028624052	-0.0532018085	0.0500285072	-0.0764769395	0.0348772591	-0.0632688996	0.0053627824	-0.012083611	0.0525307239	-0.0649849418	0.0440318485	-0.0110609073	0.0929115781	-0.0112839281	0.005646945	-0.0925439472	0.0244111627	-0.0636094204	0.0292314722	-0.0102549007	0.0054728543	-0.061496861	0.0944856871	-0.0431794754	0.0271468547	-0.0555634583	0.0964459903	0.0964382681	0.0964253983	0.0964073815	0.0963842186	0.0	0.0	4.61075e-05	2.85898e-05	2.12590155625e-09	8.173766640399998e-10	0.0279143	-0.0689187	0.00474978720969	0.00077920814449	0.0469756	-0.1486654	0.00220670699536	0.02210140115716	-0.00131642	0.0003066799999999	9.405262239999997e-08	1.7329616164e-06	6.34635e-05	-5.476449999999999e-05	2.9991504602499987e-09	4.027615832250001e-09	0.000261698	-9.8338e-05	9.670362244e-09	6.848584320399999e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.122446364829	-3.175679274340496	453093.8278001721	10.084938853475778	1026.9491759687858	-11.516234892044622	132.623666088746	1054624.610022968	676.9533823564512	-0.3027725225294944	458265.88188383967	0.0916712003988731	745.960977439767	501.3838424444278	2.008124	62.691589	0.3455688123	0.218336	-0.0423238323	0.0454129958	-0.0139547547	-0.0624435517	-0.0349411027	0.0366001734	0.022668473	0.0767022075	0.0340905563	-0.0741821379	-0.0257907113	0.0456199658	-0.047384691	-0.0534023994	-0.0261666063	-0.0033924357	0.0625494818	0.0009805311	-0.0092251327	-0.0199620238	-0.0407638099	0.0267899169	-0.0335562979	0.0297956019	-0.0778773706	-0.049959761	0.0009403085	-0.0522606127	-0.0342491851	-0.0866284909	-0.029447392	0.0015528761	-0.0043772698	0.0415726158	0.072244236	0.0898742556	-0.0010983702	0.0313159891	0.0255470253	0.0763734149	0.0615077707	-0.0019519254	0.1306108246	0.1042098053	0.096233064	0.0690455945	0.0323952074	-0.0628030651	-0.0121565524	-0.104899211	0.1283170654	0.1343440208	0.0004944319	0.064371598	0.0486818779	0.0053547227	-0.0577182505	-0.0101787758	0.0420510144	-0.0153720946	-0.0345306639	-0.0498050853	0.0403376555	0.0492885322	0.0256015841	0.0208766373	0.0644498772	-0.0571860622	0.0013819137	-0.0280387675	0.0262503074	0.0092072222	0.0272353074	-0.0500985301	-0.0512884397	0.1204233003	0.0127769095	0.0433932636	0.0785594741	0.0572789032	0.0521619564	-0.0157618557	0.0740873891	-0.001077611	-0.0094193453	0.0475965818	0.0964253983	0.096355911	0.0962401359	0.0960781287	0.0958699671	0.0	0.0	5.42448e-05	8.137300000000001e-06	2.94249832704e-09	6.621565129000002e-11	0.127515	0.0996006999999999	0.0099202994404899	0.0162600752249999	0.244615	0.1976394	0.059836498225	0.03906133243236	-0.00183839	-0.00052197	2.7245268090000005e-07	3.3796777921e-06	0.000246207	0.0001827435	3.3395186792250015e-08	6.061788684900001e-08	0.0	-0.000261698	6.848584320399999e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.9746821016577	-0.1477642631713251	452894.9227498272	0.0218342774705646	1031.1293111772409	4.180135208455113	17.47353036096607	1063227.6563688512	677.0571989063993	0.1038165499480783	458406.4505909796	0.0107778760431218	745.843195891109	494.91918558943553	0.862788	26.935356	0.2074273647	0.118589	-0.0453479222	0.0445065401	0.0002140209	0.0213605119	-0.0223919385	0.0298815155	0.0158821983	0.0639702075	0.0132768788	-0.0623084733	-0.0208115235	0.0514594517	-0.026129506	0.0064362993	0.0089383633	0.0492923185	0.0193852057	0.0543486775	-0.0605582958	-0.0113682444	0.0252850598	-0.0551789946	0.0133747546	0.0224766244	0.0649325058	-0.0008706927	-0.0738124176	-0.0215473768	0.116607272	-0.0090041595	0.0473028281	-0.0170965023	0.0387473102	0.0020720829	-0.0467615098	0.0046454536	-0.0173408841	0.0197609972	-0.0346300431	0.0865976132	-0.0228431538	-0.0690933974	-0.047935474	0.0824207113	-0.1767366714	0.096321665	-0.0767580302	-0.0258813785	0.1496624324	-0.0391249005	0.0249047932	0.0393381786	0.0233130579	0.0486721082	-0.0355398056	-0.0710293581	-0.0552605223	-0.0262872448	0.0546515787	-0.0092007249	0.0035295413	-0.048994503	0.0280591794	-0.0677731133	0.0364357063	-0.0192891651	0.0305385764	0.0521506622	0.0013330644	0.0075061897	-0.0629799384	0.0259447367	-0.000497584	0.0171219053	0.0050550599	0.0298086505	-0.004174098	0.0023452259	0.0454090544	0.0051209716	-0.0063291121	0.0170919954	-0.0397955151	0.0613051132	0.084195822	0.0001479247	0.0963842186	0.096191267	0.0958699671	0.0954207476	0.0948442078	0.0	0.0	9.46595e-05	4.04147e-05	8.960420940249999e-09	1.6333479760899996e-09	0.113741	-0.0137739999999999	0.0001897230759999	0.0129370150809999	0.133655	-0.11096	0.017863659025	0.0123121216	-0.0007460519999999	0.0010923380000001	1.1932023062442188e-06	5.565935867038508e-07	-0.000314514	-0.000560721	3.14408039841e-07	9.8919056196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
674.2835212093074	1.30883910764976	454658.26697442256	1.7130598097134202	1034.031963971613	2.902652794372216	8.425393244676833	1069222.1025149913	676.9158672985956	-0.1413316078037496	458215.0914006099	0.0199746233643929	744.8793385158325	498.6797134977961	1.025937	32.028717	0.0383599563999999	0.0298783	-0.0403205423	0.0463218321	0.0375471508	-0.1104833269	0.0035642965	0.0054538909	0.023351848	-0.0606083332	-0.0237038897	-0.0104959423	-0.0076714088	-0.0062556127	0.0251119221	0.0565906039	-0.0350209912	0.1363122071	0.0649049502	0.0609764182	0.0484451521	0.0067047187	-0.1184607074	0.0695042333	0.0004150756	-0.0460921601	-0.0852676962	0.0690829224	0.0026569548	0.0251592408	-0.1235498351	-0.0036884758	0.0295338643	0.0554158294	0.0270200131	-0.0884670907	0.0317779599	-0.05929951	-0.071702161	0.1006124126	-0.0607354081	-0.0316558617	-0.0370006496	0.070389338	-0.059679703	-0.0401856004	0.0688680665	-0.0308797668	-0.0618192175	-0.0457660473	-0.0261328576	-0.1316041307	-0.0680071497	-0.1017966227	-0.0284486293	0.0351016735	-0.0189362741	-0.0825922323	0.0383820086	0.059034498	-0.062538266	-0.0198657873	-0.0032883516	-0.0435997244	0.0646192944	0.0192557205	-0.0960457154	-0.0091972289	0.0094853746	-0.0650154054	-0.0008099914	-0.1103010841	-0.024267144	0.0928414177	-0.0306119373	-0.0114024821	-0.0605021146	-0.0126214636	0.0130755001	-0.0845519984	0.0133231318	0.0992981498	-0.0482046389	-0.0154293366	0.0870186763	0.0439469967	-0.0756738338	0.0592700845	0.0963224601	0.0959444768	0.0953156031	0.0944374833	0.0933124137	0.0	0.0	9.81159e-05	3.456400000000003e-06	9.62672983281e-09	1.1946700960000019e-11	0.113663	-7.799999999999474e-05	6.0839999999991795e-09	0.012919277569	0.140696	0.0070409999999999	0.0197953644159999	4.9575680999999887e-05	-0.00133328	-0.0005872280000001	3.448367239841175e-07	1.7776355584000005e-06	-0.000352036	-3.752200000000001e-05	1.4079004840000007e-09	1.23929345296e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.6058825860491	-1.6776386232583036	452398.6732893581	2.814471350248016	1034.0661686595067	0.0342046878936344	0.0011699606739009	1069292.8411661517	675.8717797240935	-1.0440875745021003	456802.6626274135	1.090118863229679	746.4457219431176	493.7337772719569	1.142712	35.674313	0.1101240540999999	0.0558222	-0.0405685374	0.0432867883	-0.0375383631	0.0993805483	-0.0015093948	0.0101913135	0.0115334686	0.0514117483	-0.0069943785	-0.0298465306	0.0183451476	0.051413469	-0.0349419518	-0.0678295183	0.0133565771	-0.0467866236	-0.0033945654	0.0334343353	-0.1348134928	-0.0074303566	-0.0364777345	-0.0370005919	-0.0849877063	0.0444723832	0.0227461164	-0.0062157518	0.0140453607	-0.0428912499	0.0416425356	-0.0706973408	-0.0370137915	0.0868987964	0.0104648267	0.049746159	0.0027961561	0.0993165793	-0.0194447932	0.1070388656	-0.0408901175	-0.0155549859	-0.009873592	-0.0546923527	-0.0320946566	0.0898884691	-0.0218004041	0.052651435	0.141903811	-0.0199425036	-0.0467283278	-0.0581866821	-0.0912685907	0.1252738474	-0.0108094611	-0.197398256	-0.0105664908	0.0599452306	0.153570972	-0.0808020703	0.0762010815	0.0111179906	-0.0091552603	0.0065492758	0.0055562058	-0.0998469302	0.0876518207	-0.0584822652	0.0625190692	0.0392691263	-0.0337654616	0.0239162993	-0.0164073118	-0.0785399364	0.0057242938	-0.0075722469	-0.0269937925	-0.0688576189	0.0269641909	0.0144599039	0.0219848905	0.0164753958	-0.0280890307	-0.0108807294	-0.0033955918	-0.0970956589	-0.0380824237	-0.0323496628	0.0962401359	0.0956157512	0.0945781089	0.0931316938	0.0912827574	0.0	0.0	0.00913352	0.0090354041	8.342118759039999e-05	8.163852725029681e-05	0.0901938	-0.0234691999999999	0.0005508033486399	0.00813492155844	0.0950874	-0.0456085999999999	0.00904161363876	0.0020801443939599	-0.00113972	0.0001935599999999	3.7465473599999984e-08	1.2989616784000002e-06	-0.0007986929999999	-0.0004466569999998	1.9950247564891065e-07	6.379105082488402e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670.7905602760025	-1.815322310046668	449959.9757553933	3.2953950893531694	1029.11051826297	-4.955650396536839	24.55847085269573	1059068.4587994786	676.5668510945912	0.6950713704977716	457742.7040000508	0.4831242100856504	744.1652330235402	492.457742007155	0.893501	27.894192	0.1017526041	0.0512647	-0.0464805024	0.0417142141	-0.0278286482	-0.0038846594	0.0018541135	-0.0054377864	8.64187e-05	0.0060939975	0.0172408249	-0.0316380271	-0.0005504689	0.0555118642	-0.0166726198	0.0105666176	0.0063646649	0.0222815243	-0.0209687746	0.067681664	-0.0353456927	-0.0363603581	-0.0336308182	-0.0093108644	-0.0645161811	-0.0130855273	0.056111166	-0.0582105544	-0.0457445701	-0.027455928	0.0474672868	0.0166979855	0.0013163538	0.0178475644	-0.0533565533	-0.0078875713	-0.0326458157	-0.038531343	0.0012084493	-0.0662634161	0.0260610106	0.0484675951	0.0086512485	-0.0134660092	-0.0709211697	-0.0072240618	0.0460262475	-0.0540517099	-0.1551763098	0.0633274245	0.0721256128	0.0014035126	0.1232082884	0.0389111952	-0.056634845	0.0135395281	-0.0550191175	-0.0863200684	-0.0976427717	-0.0167986186	0.0152207571	-0.023391872	-0.0111746827	-0.0638936641	0.0325688273	-0.0266809199	0.0445972976	-0.0374483453	-0.0103066921	0.006141606	0.0122494326	-0.0412414876	-0.0096583736	0.0636377733	0.0540848697	-0.0051201301	-0.0087638968	0.0430715128	0.0244988851	0.0243353163	0.0561288016	-0.0071567622	0.0210078247	0.0471231985	0.0191613789	0.013157066	0.0587682367	-0.0696716196	0.0961372637	0.0952053708	0.0936589016	0.0915078388	0.0887660682	0.0	0.0	9.81159e-05	-0.0090354041	9.62672983281e-09	8.163852725029681e-05	0.111388	0.0211941999999999	0.0004491941136399	0.012407286544	0.11499	0.0199025999999999	0.0132227000999999	0.0003961134867599	-0.000553969	0.000585751	3.4310423400100014e-07	3.06881652961e-07	-0.000352036	0.0004466569999998	1.9950247564891065e-07	1.23929345296e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.9606241078976	3.1700638318951637	454222.9228479069	10.049304698289848	1033.7371052353983	4.626586972428413	21.405307013444308	1068612.402740461	676.281432826691	-0.2854182679002406	457356.57638612215	0.0814635876511735	744.2323737722163	498.9184429239704	1.235784	38.579918	0.2341962111	0.132084	-0.0347533483	0.0423248614	0.0421712949	-0.1221630381	-0.0014864756	-0.008537268	0.0295882694	-0.0359635076	-0.0260965912	-0.0278355483	0.0101621612	-0.0309475911	0.0242348305	0.0107675799	-0.0266137999	0.0502144197	0.0124714087	0.0250398374	0.1176854948	0.0381237517	-0.0910189228	-0.023681121	0.0524483483	0.0034192106	-0.0846466389	-0.0803105884	0.0449535028	-0.0755480809	0.1153748525	0.0759523401	-0.0465373368	0.0389836282	0.0258050995	-0.0458344785	-0.0050204933	-0.1065943397	-0.0783739859	0.0750228697	-0.0425911428	0.020915899	-0.0362367268	0.0691924465	-0.1003517072	0.1782591041	0.1415217684	0.0503434739	0.1386877603	0.0011208466	-0.0284673763	-0.0477642312	0.0742108107	0.071875872	0.0276592815	-0.0378993298	0.0460800185	-0.1697493631	0.0679133618	0.0657662751	-0.0786103616	0.0007676706	-0.0223289953	-0.0245233644	0.0505705796	0.068105509	-0.0926649776	0.0417480838	0.0184864412	-0.0117148029	-0.0075888695	-0.0604557847	-0.0217687626	-0.0007994406	-0.1308386652	-0.0927751204	-0.0409293795	0.0174890757	0.0242673378	0.0257420989	0.042535364	-0.0127025609	-0.0595146709	0.026967449	-0.0205960932	-0.0411673469	-0.1006885985	-0.0087781045	0.0960138653	0.0947136862	0.0925597472	0.089571464	0.0857757736	0.0	0.0	0.000206427	0.0001083111	4.2612106329e-08	1.173129438321e-08	0.169416	0.058028	0.003367248784	0.028701781056	0.232607	0.117617	0.054106016449	0.013833758689	-0.00126916	-0.000715191	5.114981664810002e-07	1.6107671056e-06	-0.0008057029999999	-0.0004536669999999	2.0581374688890925e-07	6.491573242088389e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.7204702170797	-2.240153890817965	451208.39010865457	5.018289454546865	1029.7498414869517	-3.987263748446594	15.898272199676384	1060384.7360424022	676.1067316135468	-0.1747012131442034	457120.3125331526	0.0305205138740563	745.3634394041632	493.8307794915487	1.304513	40.725552	0.2680129116	0.151003	-0.042872413	0.0395703583	-0.0524092041	0.1063287515	-0.008994004	0.0102932224	-0.0057428541	0.0300863184	0.0208341047	0.0174295304	0.016325391	0.0507547562	-0.0629374072	-0.0175170942	0.0378621991	-0.015986827	-0.0712303228	0.0031430028	-0.0729489951	-0.0238095339	0.0270729238	-0.053747871	-0.0746546248	-0.0355061986	0.0362606589	0.0009214601	0.0468090378	-0.0631500905	-0.0051731636	0.0340398764	0.0009085231	0.0280310548	-0.0728814833	0.0935063915	-0.0842124883	0.0764207416	0.1532553467	0.0945354193	-0.0244784463	-0.071913182	-0.0384174952	-0.0956108748	0.034391192	-0.0565005197	-0.1552658031	-0.0345309364	-0.0739801713	-0.0145480495	-0.0273874575	0.0323841032	0.0805446538	0.0706038817	-0.0656508528	0.0161252459	0.0254256391	-0.0220848203	0.011443706	-0.0739488218	0.0691357922	0.0178612021	0.0013308408	0.0016719589	-0.0064666763	-0.0999164924	0.0426326405	-0.0370950574	0.0240489526	0.0237793847	0.013985332	0.028409122	0.0160895605	-0.0221859283	0.0447760371	0.0207566699	-0.023716835	-0.0663567388	0.0049617494	0.0385607503	-0.0201566953	-0.0598840853	-0.0437720201	0.0202313268	-0.0688091253	0.0047463566	-0.069733199	-0.0521539448	0.0958699671	0.0941411172	0.0912827574	0.0873291827	0.082327828	0.0	0.0	-1.29246e-05	-0.0002193516	1.6704528516e-10	4.811512442256e-08	0.0632451	-0.1061709	0.01127226000681	0.00399994267401	0.135262	-0.097345	0.018295808644	0.009476049025	-0.00119003	7.913000000000017e-05	6.2615569000000284e-09	1.4161714008999995e-06	-8.68228e-05	0.0007188801999999	5.167887419518962e-07	7.538198599840002e-09	-0.000487543	-0.000487543	2.3769817684900001e-07	2.3769817684900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
