global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76
740.3927860965167	n/a	n/a	548181.4777037624	1156.0871906879838	n/a	1336537.5924728347	n/a	718.6101328982487	n/a	n/a	516400.5231040387	880.0213989628719	552.7757073545176	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.16748	n/a	n/a	0.0280495503999999	0.0693277	n/a	0.00480632998729	n/a	0.248708	n/a	n/a	0.061855669264	-0.00943531	n/a	8.902507479610001e-05	n/a	-0.00493753	n/a	n/a	2.43792025009e-05	-0.00200317	n/a	4.0126900489e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.6402202346479	-8.752565861868788	76.60740916635093	535297.4118650041	1116.816538287061	-39.27065240092293	1247279.180191494	1542.1841399941136	717.0185029830469	-1.5916299152017928	2.533285786965266	514115.53362004965	864.6760694018685	464.4584758100911	1.240715	33.827557	0.3136308	0.173249	-0.0663709347	-0.0873481837	0.0399066079	-0.0337706169	-0.2596711169	-0.0475508479	-0.0399743336	-0.1217339935	0.0285595173	-0.009414191	0.0971245242	-0.0542984067	0.048299723	-0.0370412049	0.0709379824	-0.1035561622	0.0886989138	-0.0672724199	0.1127198994	-0.0567344235	0.013604734	-0.0010030651	0.0219981392	-0.0350112902	0.054033341	-0.0960399496	0.0675857295	0.0071304391	-0.0275164879	0.0741772423	-0.0109552966	0.0162992516	-0.1082303235	0.0335964859	-0.0693802029	0.0819979015	-0.0346894995	0.0061206568	-0.0847610872	0.0348596149	-0.0428203168	0.0901633739	-0.0212518281	0.0071424351	-0.0605674645	-0.0812503693	0.0500115212	-0.0058234834	-0.1423813742	-0.0309357707	-0.2305484298	0.0109392168	0.0120387404	-0.071019679	0.0486898975	-0.0339516537	0.0540255277	-0.1127950664	0.1255800296	-0.0445349947	0.0534199327	0.146456106	-0.0434217487	0.0603757133	-0.1343372044	0.0672902628	-0.0194823332	0.1002478183	0.1002384491	0.1002228344	0.1002009753	0.1001728729	0.0	0.157667	-0.0098129999999999	9.629496899999976e-05	0.024858882889	0.132948	0.0636203	0.017675170704	0.00404754257209	0.401849	0.153141	0.023452165881	0.161482618801	-0.0103825	-0.0009471899999999	0.0001077963062499	8.971688960999977e-07	-0.00460085	0.0003366799999999	1.1335342239999989e-07	2.11678207225e-05	-0.00246043	-0.00045726	6.0537157849e-06	2.090867076000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.4120500657102	2.7718298310622917	7.683040612366811	539361.0592817193	1102.0895755955803	-14.726962691480594	1214601.4326364463	216.8834301162613	717.406723751775	0.388220768728047	0.1507153652717957	514672.4072842556	860.2718010549203	526.4561311831797	1.311607	35.760406	0.2873226000000001	0.171598	-0.1092732692	-0.1032353472	0.0307530382	0.0434457716	-0.1282690986	-0.0147484228	-0.1025309957	-0.0918507873	0.0275685454	0.0419321401	0.1066506874	0.0155978556	-0.0705808179	0.0577398685	0.0920296052	0.0384783074	-0.0448190357	-0.1013342139	0.0372647644	-0.0465716551	0.0023546309	0.0129173543	-0.0385544296	-0.1375138578	0.009448797	-0.0272390602	0.1160099892	-0.0260451438	0.1171935619	0.1760844193	0.0290445597	0.063051674	0.0674013473	0.0562150004	-0.0848801167	-0.0310773695	0.0607155699	-0.0235740896	-0.0690811107	-0.128776062	-0.0216869287	-0.006977392	-0.0848083634	0.1583396974	-0.0043738081	0.0101053875	0.0442591575	0.1252305102	0.0239918089	0.0140884558	-0.1353547558	0.0384410205	0.0382743374	-0.1038409174	0.0626512025	0.1558388009	0.0843980038	-0.1357263347	0.0286345625	-0.0485236746	0.014715243	0.036786585	0.0230295239	-0.0161667471	-0.1070382486	0.1010003905	-0.0117172111	0.1002228344	0.1001385292	0.0999980731	0.0998015448	0.0995490545	0.0	0.088285	-0.069382	0.004813861924	0.007794241225	0.0720764	-0.0608716	0.00519500743696	0.00370535168656	0.404085	0.002236	4.999696000000071e-06	0.163284687225	-0.0131295	-0.002747	0.00017238377025	7.546009000000007e-06	-0.00474426	-0.00014341	2.0566428100000023e-08	2.25080029476e-05	-0.00266668	-0.0002062499999999	7.111182222399999e-06	4.253906249999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.8289001713368	-1.5831498943733775	2.506363588054437	537038.1969263311	1101.122053875373	-0.9675217202072872	1212469.7775307198	0.936098279072868	718.3420273344188	0.9353035826438828	0.8747927917064823	516015.26823492296	862.2355145315576	547.7775135530768	1.143211	31.169142	0.4618056	0.213684	-0.1217281494	-0.1019087651	0.0145458242	-0.11536098	-0.0607674458	-0.0429018958	-0.0172987432	-0.086911799	0.0691216859	0.066545294	0.1366275714	-0.1431977425	-0.0896078622	0.0874231256	0.1797630074	0.000819356	-0.0418645756	0.0424413872	0.1622104353	0.0625323859	-0.1008433096	0.1073759468	0.0510945163	-0.0091956568	0.0927869628	-0.0200432205	-0.0040891969	-0.1139119271	-0.0015738402	-0.0121097692	0.1495232716	0.2002098549	-0.0094227738	-0.0249321208	0.0149622005	0.0748544935	0.0050631521	-0.0414238496	0.0718783494	-0.0367051503	-0.1283975133	-0.190089825	0.0687050526	0.0818737499	0.1571696361	0.0594251261	-0.0398831898	0.0261460657	0.0018301155	-0.1261942752	-0.1119122129	0.0445642722	0.0907250042	-0.115068253	-0.0121062653	0.0517734171	-0.1115911074	-0.0271069918	0.1024690151	-0.0954590726	-0.0484287404	-0.0263793812	0.255143481	-0.0636621266	-0.0794284185	0.0825091138	0.0391147684	0.1001728729	0.0999387891	0.0995490545	0.0990042761	0.0983053023	0.0	0.21927	0.130985	0.0171570702249999	0.0480793328999999	0.159879	0.0878026	0.0255612946409999	0.0077092965667599	0.348387	-0.055698	0.003102267204	0.121373501769	-0.013627	-0.0004974999999999	0.000185695129	2.475062499999997e-07	-0.00692477	-0.00218051	4.754623860100001e-06	4.79524395529e-05	-0.00159829	0.0010683899999999	2.5545309241e-06	1.1414571920999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.354874298542	-4.4740258727948685	20.01690751043789	530500.8229144448	1086.824268764192	-14.297785111180929	1181186.9911748208	204.42665908550703	715.3017546301718	-3.0402727042470588	9.243258116189724	511656.6001770025	853.0582080845638	495.498432307269	1.067878	29.115238	0.172424	0.125103	-0.0894687925	-0.1014980874	0.0422133085	0.0649463481	-0.0013475792	0.0056922883	0.1678585435	-0.0650151711	0.0020400821	0.057352146	0.1506930411	-0.1071479832	-0.032373655	0.0059839027	0.1744109481	-0.0395639354	-0.0154547653	-0.0681442959	0.1182915652	-0.0206191461	0.0571067153	0.0222314612	0.0874183793	0.0012687743	-0.0463741135	0.0472697923	0.0325234347	0.0108398329	0.0221375831	0.0373230642	0.0875747561	-0.01656818	0.1091696491	0.0861081999	-0.0453060997	0.1148970512	0.0044431053	-0.0916824407	-0.0092315162	-0.0302355889	-0.032855932	0.0076986874	0.0559544278	-0.0219667554	0.0125147327	-0.0081688086	0.1096286321	-0.0225083143	0.0063510786	0.026967499	-0.0370656623	0.1095309456	0.1566826726	-0.0055436414	-0.0443632443	0.0385223343	0.0409082781	0.0279446054	0.2492829666	-0.1058747948	-0.0503342878	-0.0163993215	0.1099777161	0.0220176779	0.0949395601	0.0858629155	-0.0203168591	0.1000979463	0.0996394278	0.0988767856	0.0978123473	0.0964493619	0.0	0.222297	0.003027	9.162729000000012e-06	0.0494159562089999	0.160503	0.000624	0.025761213009	3.893760000000168e-07	0.471312	0.122925	0.015110555625	0.222135001344	-0.0135456	8.140000000000057e-05	0.00018348327936	6.625960000000092e-09	-0.00617314	0.00075163	5.649476569000008e-07	3.81076574596e-05	-0.00168222	-8.392999999999986e-05	2.8298641284e-06	7.0442448999999756e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.6255395209561	0.2706652224140953	0.0732596626244716	530895.1768422043	1096.6855403866086	9.861271622416552	1202719.174493068	97.24467801107798	716.0531047671683	0.751350136996507	0.5645270283646698	512732.0488467013	856.1976223528975	366.99254128144446	1.557745	42.471233	0.9608688	0.515432	0.0036379487	-0.0534959738	0.0887575398	-0.0415430068	-0.0569294602	0.1354777352	0.0967902178	-0.0712460612	-0.0188201132	0.0039382541	0.0030348316	-0.00961958	0.0620290098	-0.05052622	-0.0114950351	-0.0308461764	-0.0515914653	-0.0366826592	-0.0427754488	0.0475686892	0.0243787079	0.0268119046	-0.0307516537	-0.0906993655	-0.0148226097	-0.0507067931	-0.0548603651	0.0607004932	-0.0300109346	-0.0529000658	0.0666309359	-0.0063029781	0.0017331928	-0.0930518506	-0.0120433349	-0.0691177931	0.0676747145	0.0638338945	-0.0564205611	0.1853182025	-0.0552024774	0.0410459631	-0.0201532406	-0.0498528512	0.1224500825	-0.0411892466	-0.1203318731	0.1113754701	-0.0107865675	0.0098929404	-0.0629459389	-0.0364071586	0.0100881404	0.0596296877	-0.1546207003	-0.0720305254	0.0942352177	-0.0387682807	0.0233599718	-0.0596837352	0.0073458851	-0.0779090944	-0.1014186226	0.0555427269	-0.0785539923	0.0536518298	-0.1001354374	0.0999980731	0.0992407438	0.097982774	0.0962305098	0.0939927908	0.0	0.0487457	-0.1735513	0.0301200537316899	0.00237614326849	0.181747	0.0212439999999999	0.0330319720089999	0.0004513075359999	0.303975	-0.167337	0.028001671569	0.092400800625	-0.00566908	0.00787652	3.21384680464e-05	6.20395673104e-05	-0.0027172	0.00345594	1.1943521283599998e-05	7.383175839999999e-06	-0.00232449	-0.0006422699999999	5.403253760099999e-06	4.125107528999999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
729.4687759321594	0.8432364112032928	0.7110476451790088	532124.6950599629	1091.0816354741762	-5.6039049124324265	1190459.1352690032	31.40375026758428	714.6759743503471	-1.37713041682116	1.8964881849340216	510761.748313618	852.8877829463028	417.1388910696815	1.069304	29.154118	0.1488935	0.0995177	-0.0249072065	-0.069701618	0.0547091134	0.0600635899	-0.0249176526	-0.0505629613	-0.0686573156	-0.0120005383	-0.0779795487	0.0064236241	0.1244790029	0.0697979794	0.0471437301	-0.0285459729	0.0142329496	-0.0575863925	0.0486131328	-0.0441973597	0.0789436536	0.0748187605	0.0778727472	0.0345196615	-0.0496114472	-0.014076723	-0.0302706228	0.0445427078	-0.0094920605	0.1877648502	-0.0629151497	0.0063178931	-0.0217220768	0.0349581904	0.0198571897	-0.0105079171	-0.0143581599	-0.0167175528	0.0036398034	0.0971796679	0.0581974666	0.1413189116	0.004680969	-0.015650702	-0.0549046946	0.0213147321	-0.066069236	-0.0553548026	-0.0335326314	-0.0086585848	-0.0196676335	0.0746249711	-0.0255706725	0.0188453354	0.0871410583	-0.0852048304	-0.0074537265	-0.0067798917	0.057421666	-0.1265255119	0.040321475	0.0835895406	-0.0130899408	0.0587842257	0.0322779011	0.0143311736	-0.0056469255	0.079907987	-0.1829915154	0.0998732783	0.0987431344	0.0968690246	0.0942650692	0.0909508872	0.0	0.0773442	0.0285985	0.00081787420225	0.00598212527364	0.180752	-0.0009949999999999	0.0326712855039999	9.900249999999918e-07	0.335664	0.031689	0.001004192721	0.112670320896	-0.0074212999999999	-0.0017522199999999	5.5075693689998513e-05	3.0702749283996494e-06	-0.0027172	0.0	0.0	7.383175839999999e-06	-0.00232449	0.0	5.403253760099999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.833032853363	1.364256921203605	1.86119694705194	534116.9219096447	1092.2843397944182	1.2027043202419918	1193085.078960128	1.4464976819287516	715.395160848074	0.7191864977269233	0.5172292185127179	511790.23616484174	855.1865010590542	385.7540043962794	1.05137	28.665146	0.3948507	0.202893	0.0040005074	-0.0594501402	0.0178327192	-0.0494311857	0.008862329	0.1322957524	-0.0449307985	-0.0180657283	-0.0269872941	-0.0360595431	0.0150993854	0.0236909118	-0.0339709681	0.0604924136	-0.0772872914	0.1394865364	-0.0748906553	-0.1190787905	0.035606615	-0.0006836128	-0.0981913315	-0.004623135	-0.0867534735	-0.115173839	0.0253087169	-0.1099873096	0.1222276993	-0.0112039296	-0.0503558387	0.0160276125	-0.0889898753	-0.083191338	-0.0636713211	-0.0804474441	-0.1238485705	-0.0288748237	-0.1188595427	-0.0196260179	-0.0339707515	0.1251637127	0.0187215393	0.0934010352	-0.0898276459	0.0872280334	-0.0490059222	0.0046423884	0.0365626413	0.0586990627	-0.0190944963	0.0017852981	0.009145951	-0.0966837569	-0.0010161173	-0.0487212804	-0.1196595153	0.0945921684	0.0236277747	-0.0463603033	-0.0881026345	-0.0248425214	-0.038777671	-0.0144691331	-0.0414134338	-0.0173644865	0.009654273	0.0675928639	-0.0814891378	0.099723593	0.0981470957	0.0955380353	0.0919238605	0.0873425944	0.0	0.064824	-0.0125201999999999	0.0001567554080399	0.004202150976	0.139758	-0.040994	0.019532298564	0.001680508036	0.225603	-0.110061	0.012113423721	0.050896713609	-0.00445538	0.0029659199999998	1.98504109444e-05	8.796681446399405e-06	-0.0018025	0.0009146999999999	8.366760899999997e-07	3.24900625e-06	-0.0015796	0.0007448899999999	2.49513616e-06	5.548611120999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.9056672379471	0.0726343845841483	0.0052757538239179	534223.0944005487	1090.4192765731732	-1.865063221245009	1189014.1987223623	3.47846081924081	716.4030301151051	1.007869267031083	1.0158004594257724	513233.3015581042	855.5171432769534	451.62780443341296	1.107877	30.205788	0.4624974	0.231003	-0.0322235119	-0.0865445598	-0.0513425535	0.0066320273	0.0049706043	-0.0991898621	-0.0200159647	-0.0794144309	0.0207759778	-0.0384094723	0.0950731004	0.0150810749	-0.0216099715	0.0438284867	0.0310405444	-0.0621888177	-0.1379827269	-0.1153323475	0.1141204726	-0.0526852372	0.1168397446	0.0980601282	-0.0538175285	0.1099741547	-0.0848348904	-0.028566447	0.0319114556	0.0335925733	-0.080959967	0.0439070335	-0.0019058243	0.0324231768	-0.0037364149	0.0116701411	0.0670528077	0.0172393801	-0.0278479222	-0.0902657537	0.060201715	-0.0328303229	0.0061507304	-0.07015726	0.0358931304	-0.0973251827	-0.0859882936	0.0028564674	0.009183076	-0.0157951523	0.0043739552	-0.0078188636	-0.035388158	0.0182283127	0.1378128698	-0.0506774852	0.0591323463	0.0241957925	-0.0203483221	-0.0048425093	0.0414438781	0.0526150099	-0.1054010322	0.0839516501	0.0779341395	-0.0405910378	0.1166712893	0.1034157363	-0.0358751425	0.0995490545	0.0974532219	0.0939927908	0.0892162162	0.0831903826	0.0	0.128962	0.0641379999999999	0.0041136830439999	0.0166311974439999	0.0861780999999999	-0.0535799000000001	0.0074266649196099	0.00287080568401	0.320523	0.09492	0.0090098064	0.102734993529	-0.00752211	-0.00306673	5.6582138852100006e-05	9.4048328929e-06	-0.00360912	-0.0018066199999999	3.2638758244e-06	1.30257471744e-05	-0.00145576	0.00012384	2.1192371776e-06	1.5336345600000017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.984434802357	-3.921232435590128	15.376063813924082	528506.3684449025	1103.296282474484	12.877005901310897	1217262.6869220166	165.8172809823956	717.9618568800811	1.5588267649759473	2.429940883205377	515469.227934694	864.1562436473841	292.99027419078607	1.494867	40.756908	0.5645045999999999	0.293367	0.0795102584	0.0197092469	-0.0344880891	-0.1315234855	-0.0940804037	0.0378755181	0.1420293859	-0.11441107	0.0470919216	-0.0328973396	-0.1670153671	-0.0555151236	0.039576647	0.0157238136	-0.0504313604	0.0198980677	-0.1456595134	-0.022549677	-0.0603908057	0.0838918488	0.0929632104	-0.0241543242	-0.0995505587	-0.0248633365	0.0838568486	-0.0110499511	-0.0031839711	0.0672686454	0.0603082015	-0.1180212537	-0.0768366786	-0.0103937116	-0.0301537447	-0.0715650814	0.0196890663	-0.0165028391	0.121949815	-0.1132829978	-0.099589494	-0.1313779179	-0.0455523551	0.068823516	-0.030234218	0.0110104439	-0.0374606842	0.0299829329	-0.146356381	-0.0210162403	-0.0272332635	-0.1325077975	-0.1059077009	-0.082221893	-0.1211791097	0.1840556873	-0.0432339694	-0.0942714028	0.0539413938	0.1459954674	-0.0233017277	-0.1318777986	-0.0234578689	-0.0760353248	-0.0873700855	-0.0702858781	0.1002703196	0.062258856	0.0531351284	0.0993497063	0.0966622046	0.0922367566	0.08615293	0.0785201094	0.0	0.0611948	-0.0677672	0.00459239339584	0.00374480354704	0.168697	0.0825189000000001	0.028458677809	0.00680936885721	0.251012	-0.0695109999999999	0.0048317791209999	0.063007024144	-0.00298526	0.00453685	8.9117772676e-06	2.0583007922500003e-05	-0.00164563	0.00196349	3.8552929801e-06	2.7080980969e-06	-0.00106195	0.0003938099999999	1.1277378025e-06	1.550863160999999e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
